3261: 3261-2016-05-08_93_Schwyzer_Kant_Schwing-_und_Aelplerfest-ST
Gang;Rang;Schwinger;Level;Punkte
1;1a;Heinzer Stefan;*;19.5
1;2a;Zimmermann Martin;*;17.5
1;3a;Betschart Fabian (1999);;10.0
1;3b;Greter Daniel;;10.0
1;3c;Lagler Christian;;10.0
1;3d;Corvi Dominik;;10.0
1;3e;Suter Ruedi (1998);;10.0
1;3f;Kessler Joel;;10.0
1;3g;Schilter Daniel;;10.0
1;3h;Murer Andy;*;10.0
1;3i;Suter Beat;;10.0
1;3j;Bisig Thomas;**;10.0
1;3k;Walker Roger;;10.0
1;3l;Villiger Cyrill;*;10.0
1;3m;Schelbert Roman;;10.0
1;3n;Elsener Marcel;;10.0
1;3o;Supper Frederik;;10.0
1;3p;Staub Devin (1998);;10.0
1;3q;Arnold Marcel;;10.0
1;3r;Gasser Stefan;**;10.0
1;3s;Kälin Roland;**;10.0
1;3t;Steinauer Adrian;**;10.0
1;3u;Beffa Mario;;10.0
1;3v;Heinzer Florian;;10.0
1;3w;Zgraggen Fabian;;10.0
1;3x;Marty Lukas (1998);;10.0
1;3y;Suter Paul;;10.0
1;3z;Wiget Ueli (1999);;10.0
1;3z1;Muff Armin;**;10.0
1;3z2;Schürpf Guido;;10.0
1;4a;Schuler Daniel;;9.75
1;4b;Ulrich Marco;;9.75
1;4c;Annen David (2000);;9.75
1;4d;Inderbitzin Karl;;9.75
1;4e;Moos Christoph;;9.75
1;4f;Eﬃnger Peter;;9.75
1;4g;Küttel Samuel;;9.75
1;4h;Schürpf Bruno;;9.75
1;4i;Schmid Köbi;;9.75
1;4j;Heinzer Josef;;9.75
1;4k;Müller Dominik;;9.75
1;4l;Wild Kilian (1998);;9.75
1;4m;Höﬂiger Andreas;**;9.75
1;4n;Hurschler Adrian;;9.75
1;4o;Durrer Fabian (1999);;9.75
1;4p;Betschart Daniel;;9.75
1;4q;Nötzli Bruno;***;9.75
1;4r;Schindler Thomas;;9.75
1;4s;Hasler Florian;**;9.75
1;4t;Hegner Ueli (1999);;9.75
1;4u;Suter Raphael (2000);;9.75
1;4v;Egli Pirmin;**;9.75
1;4w;Andermatt Erwin (1999);;9.75
1;4x;Grab Martin jun. (1999);;9.75
1;4y;Reichmuth Lukas (2000);;9.75
1;4z;Nauer Robin;;9.75
1;4z1;Bucher Christian (1998);;9.75
1;4z2;Betschart Michael;;9.75
1;4z3;Baumann Lukas;;9.75
1;4z4;Bucher Thomas;;9.75
1;4z5;Elsener Kilian;;9.75
1;4z6;Zimmermann Daniel;*;9.75
1;4z7;Betschart Silvan;*;9.75
1;4z8;Horner Peter;**;9.75
1;4z9;Fässler Cornel;*;9.75
1;4z10;Gwerder Michael (2000);;9.75
1;4z11;Rogenmoser Ryan (1999);;9.75
1;4z12;Birchler Fabian (2000);;9.75
1;4z13;Hürlimann Mathias (2000);;9.75
1;4z14;Bösch Dario (1999);;9.75
1;4z15;Suter Pirmin;;9.75
1;4z16;Scheuber Stefan;;9.75
1;4z17;Bürgi Tobias;;9.75
1;5a;Schuler Alex;**;9.0
1;5b;Gwerder Carlo;**;9.0
1;5c;Reichmuth Marco;*;9.0
1;5d;Betschart Rainer;**;9.0
1;5e;Betschart Marcel;;9.0
1;5f;Nötzli Reto;***;9.0
1;5g;Keller Janik;;9.0
1;5h;Elsener Peter;**;9.0
1;5i;Suter Samuel (1999);;9.0
1;5j;Laimbacher Philipp;***;9.0
1;5k;Gwerder Christian;**;9.0
1;5l;Bruhin Fredi;;9.0
1;5m;Nauer Fabian;;9.0
1;5n;Reichmuth Roland;;9.0
1;5o;Fankhauser Erich;***;9.0
1;5p;Bürgler André;*;9.0
1;5q;Schuler Christian;***;9.0
1;5r;Ulrich Andreas;***;9.0
1;5s;Linggi Bruno;**;9.0
1;5t;Rychen Roger;**;9.0
1;5u;Gwerder Beni;;9.0
1;6a;Flück Bruno;;8.75
1;6b;Landolt Reto;*;8.75
1;6c;Inderbitzin Daniel;*;8.75
1;6d;Zemp Thomas;*;8.75
1;6e;Gwerder Dominik;;8.75
1;6f;Herger Andreas;;8.75
1;6g;Gwerder Guido;**;8.75
1;6h;Heinzer Ronny;;8.75
1;6i;Zemp Christian (2000);;8.75
1;6j;Kälin Dominik (1999);;8.75
1;6k;Kennel Beat;*;8.75
1;6l;Stalder Florian (1999);;8.75
1;6m;Schelbert Ralf;**;8.75
1;6n;Ulrich Pascal (1999);;8.75
1;6o;Bürgler Lukas;;8.75
1;6p;Schuler Thomas;;8.75
1;6q;Betschart Remo;**;8.75
1;6r;Hösli Fritz;*;8.75
