4126: 4126-2018-05-06_95_Schwyzer_Kantonales_Schwing-_und_Aelplerfest-ST
Gang;Rang;Schwinger;Level;Punkte
1;1a;Heinzer Stefan;**;18.75
1;2a;Schuler Alex;;18.5
1;3a;Burch Jonas;;10.0
1;3b;Gisler Lukas (2001);;10.0
1;3c;Eﬃnger Peter;;10.0
1;3d;Doppmann Urs;*;10.0
1;3e;Küttel Samuel;;10.0
1;3f;Forster Christian;;10.0
1;3g;Corvi Dominik;;10.0
1;3h;Gander Benjamin (2000);;10.0
1;3i;Kennel Beat;*;10.0
1;3j;Albert Stefan (2002);;10.0
1;3k;Kälin Michael (2002);;10.0
1;3l;Schelbert Ralf;**;10.0
1;3m;Blattmann Philipp (2000);;10.0
1;3n;Ettlin Martin;;10.0
1;3o;Scherrer Fabian (2002);;10.0
1;3p;Bucher André (2001);;10.0
1;3q;Inderbitzin Dominik;;10.0
1;3r;Styger Urs;;10.0
1;3s;Waser Reto;*;10.0
1;3t;Inderbitzin Dominic;;10.0
1;3u;Mathis Marcel;***;10.0
1;3v;Wicki Joel;**;10.0
1;3w;Zürcher Ueli (2000);;10.0
1;3x;Wallimann Remo;;10.0
1;3y;Gwerder Christian;**;10.0
1;3z;Stöckli Damian;;10.0
1;3z1;Heiniger Luca;;10.0
1;3z2;Steinauer Adrian;**;10.0
1;3z3;Schmid Simon (2000);;10.0
1;3z4;Suter Michael (2002);;10.0
1;3z5;Ulrich Andreas;***;10.0
1;3z6;Fischlin Matthias (2002);;10.0
1;3z7;Suter Lukas (2002);;10.0
1;3z8;Gabriel Simon (2002);;10.0
1;3z9;Müllestein Mike;***;10.0
1;3z10;Doppmann Ueli;;10.0
1;3z11;Suter Pirmin;;10.0
1;3z12;Fellmann Simon;;10.0
1;3z13;Troxler Jonas (2000);;10.0
1;3z14;Bürgi Tobias;;10.0
1;4a;Müller Mathias;;9.75
1;4b;Schuler Daniel;;9.75
1;4c;Widmer Adrian;*;9.75
1;4d;Schürpf Bruno;;9.75
1;4e;Lagler Christian;;9.75
1;4f;Gwerder Guido;**;9.75
1;4g;Heinzer Ronny;*;9.75
1;4h;Reichmuth Marco;**;9.75
1;4i;Spichtig Aldo;;9.75
1;4j;Wyrsch Hansi;;9.75
1;4k;Dittli Mathias (2002);;9.75
1;4l;Hegner Ueli;*;9.75
1;4m;Schaller Noah (2000);;9.75
1;4n;Suter Beat;;9.75
1;4o;Egli Manuel;*;9.75
1;4p;Hirsiger Alexander;;9.75
1;4q;Nötzli Reto;***;9.75
1;4r;Suter Samuel;;9.75
1;4s;Pasquier Loïc (2001);;9.75
1;4t;Crotta Robin (2001);;9.75
1;4u;Bienz Manuel;;9.75
1;4v;Bühler Patrice;;9.75
1;4w;Baumann Reto;;9.75
1;4x;Schindler Roland;;9.75
1;4y;Zemp Simon (2001);;9.75
1;4z;Ettlin Jan (2001);;9.75
1;4z1;Baumann Marco;;9.75
1;4z2;Vogler Jonas;;9.75
1;4z3;Arnold Marcel;*;9.75
1;4z4;Blaser Theo;*;9.75
1;4z5;Kälin Roland;**;9.75
1;4z6;Fallegger Joel;;9.75
1;4z7;Beffa Mario;;9.75
1;4z8;Käslin Valentin (2000);;9.75
1;4z9;Hürlimann Ueli (2001);;9.75
1;4z10;Gwerder Michael (2000);*;9.75
1;4z11;Linggi Bruno;**;9.75
1;4z12;Zimmermann Reto;;9.75
1;4z13;Auf der Maur Michael (2000);;9.75
1;4z14;Steiner Severin (2001);;9.75
1;4z15;Crotta Alessio;;9.75
1;5a;Lang Sven;*;9.0
1;5b;Bienz Romeo;;9.0
1;5c;Flück Bruno;;9.0
1;5d;Della Torre Simon;;9.0
1;5e;Borcard Johann;**;9.0
1;5f;Streiff Dominik;*;9.0
1;5g;Suter Raphael (2000);;9.0
1;5h;Odermatt Andreas;*;9.0
1;5i;Suppiger Werner;**;9.0
1;5j;Betschart Patrick;*;9.0
1;5k;Zimmermann Daniel;*;9.0
1;5l;Birchler Fabian (2000);;9.0
1;5m;Albert Thomas;;9.0
1;6a;Ulrich Marco;*;8.75
1;6b;Ming Hannes;;8.75
1;6c;Schuler Koni;;8.75
1;6d;Gwerder Carlo;**;8.75
1;6e;Stöckli Stefan;***;8.75
1;6f;Hürlimann Marco (2002);;8.75
1;6g;Moos Christoph;*;8.75
1;6h;Vonlaufen Lukas;*;8.75
1;6i;Inderbitzin Daniel;*;8.75
1;6j;Huber Alex;*;8.75
1;6k;Dissler Philipp;*;8.75
1;6l;Gasser Dominik 1;;8.75
1;6m;Schmid Köbi;;8.75
1;6n;Vogel Remo;**;8.75
1;6o;Arnold Daniel;*;8.75
1;6p;Ettlin Stefan;*;8.75
1;6q;Kessler Joel;*;8.75
1;6r;Höﬂiger Andreas;**;8.75
1;6s;Hess Dominik;*;8.75
1;6t;Murer Andy;**;8.75
1;6u;Betschart Daniel;;8.75
1;6v;von Ah Markus;;8.75
1;6w;Gwerder Marco;;8.75
1;6x;Hurschler Michael;;8.75
1;6y;Hasler Florian;**;8.75
1;6z;Schnider Markus;*;8.75
1;6z1;Schuler Thomas;;8.75
1;6z2;Betschart Remo;**;8.75
1;6z3;Hösli Fritz;*;8.75
1;6z4;Keller Janik;*;8.75
1;6z5;Wiget Ueli;;8.75
1;6z6;Hess Michael;*;8.75
1;6z7;Ziegler Moritz;;8.75
1;6z8;Villiger Cyrill;*;8.75
1;6z9;Vogel Laurin (2002);;8.75
1;6z10;Reichmuth Lukas (2000);*;8.75
1;6z11;Arnold Raphael;*;8.75
1;6z12;Arnold Severin;*;8.75
1;6z13;Betschart Michael;;8.75
1;6z14;Murer Remo;*;8.75
1;6z15;Hess Severin (2001);;8.75
1;6z16;Kempf David;;8.75
1;6z17;Supper Frederik;;8.75
1;6z18;Thalmann Thomas;*;8.75
1;6z19;Herger Fabian;*;8.75
1;6z20;Fassbind René;*;8.75
1;6z21;Reichmuth Armin;*;8.75
1;6z22;Suppiger Thomas;*;8.75
1;6z23;Egli Adrian (2002);;8.75
1;6z24;Rohrer Timo (2001);;8.75
1;6z25;von Euw Lukas (2002);;8.75
1;6z26;Gwerder Andreas;*;8.75
1;6z27;Zimmermann Simon;**;8.75
1;6z28;Käslin Ruedi;*;8.75
1;6z29;Ulrich Pascal;;8.75
1;6z30;Betschart Silvan;*;8.75
1;6z31;Käslin Benno;*;8.75
1;6z32;Rohrer Henry;;8.75
1;6z33;Gassmann Michael;*;8.75
1;6z34;Egli Damian;**;8.75
1;6z35;Felder Martin;*;8.75
1;6z36;Schuler Philipp;**;8.75
1;6z37;Kenel Franz-Toni;*;8.75
1;6z38;Rohrer Ivan;**;8.75
1;6z39;Camenzind Joel;;8.75
1;6z40;Kälin Remo;*;8.75
1;6z41;Arnold Samuel (2001);;8.75
1;7a;Ettlin Michael;;8.5
1;7b;Laimbacher Nick (2002);;8.5
1;7c;Bachmann Adrian;;8.5
1;7d;Föhn Christian (2002);;8.5
1;7e;Inderbitzin Michael;;8.5
1;7f;Gloggner Reto;**;8.5
1;7g;von Wyl Simon;;8.5
1;7h;Müller Daniel (2002);;8.5
1;7i;Schuler David (2000);;8.5
1;7j;Niederberger Markus;*;8.5
1;7k;Heinzer Josef;;8.5
1;7l;Vogler Daniel;*;8.5
1;7m;Mignola Michele (2000);;8.5
1;7n;Brunner Timon;;8.5
1;7o;Wyss Sven (2001);;8.5
1;7p;Amgarten Roman;*;8.5
1;7q;Betschart Fabian;;8.5
1;7r;Auf der Maur Alex;;8.5
1;7s;Schilter Daniel;*;8.5
1;7t;Von Euw Adi;;8.5
1;7u;Zgraggen Peter;;8.5
1;7v;Lagler Reto;;8.5
1;7w;Gemsch Stefan;;8.5
1;7x;Betschart Marcel;*;8.5
1;7y;Rogenmoser Linus (2002);;8.5
1;7z;Züger Sebastian (2002);;8.5
1;7z1;Kennel Stefan;**;8.5
1;7z2;Ulrich Marcel;;8.5
1;7z3;Wyrsch Silvio;*;8.5
1;7z4;Bürgi Michael (2002);;8.5
1;7z5;Stutzer Michael;;8.5
1;7z6;Durrer Markus;;8.5
1;7z7;Jonin Jérémy (2002);;8.5
1;7z8;von Rickenbach Pirmin (2002);;8.5
1;7z9;Elmiger Matthias;;8.5
1;7z10;Andermatt Reto (2002);;8.5
1;7z11;Müller Michael;**;8.5
1;7z12;Ulrich Damian;;8.5
1;7z13;Würsch Lars;;8.5
1;7z14;von Euw Thomas;;8.5
1;7z15;Gapany Benjamin;**;8.5
1;7z16;Grab Martin;***;8.5
1;7z17;Imhof Andi;***;8.5
1;7z18;Durrer Julian (2002);;8.5
1;7z19;Baggenstos Dario;;8.5
1;7z20;Bucher Thomas;;8.5
1;7z21;Kenel Simon (2000);;8.5
1;7z22;Corvi Daniele (2001);;8.5
1;7z23;Pedrazzini Lorenzo (2002);;8.5
1;7z24;Arnold Sebastian;;8.5
1;7z25;Reichlin Reto (2002);;8.5
1;7z26;Grab Daniel;**;8.5
1;7z27;Buchs Carlo;*;8.5
1;7z28;Herger Marco (2002);;8.5
1;7z29;Betschart Xaver (2002);;8.5
1;7z30;Kälin Markus (2001);;8.5
1;7z31;Odermatt Christian;**;8.5
1;7z32;Pharisa Loic;;8.5
1;7z33;Pfyl Remo (2002);;8.5
1;7z34;Schuler Christian;***;8.5
1;7z35;Wiget Stefan;;8.5
1;7z36;Mignola Lorenzo;;8.5
1;7z37;Fankhauser Marco;**;8.5
1;7z38;Bucher Sandro (2000);;8.5
1;7z39;Krieg Silvan (2000);;8.5
1;7z40;Stalder Silvan (2002);;8.5
1;7z41;Rohrer Ueli;*;8.5
1;7z42;Andermatt Erwin;;8.5
1;7z43;Langenstein Philip;**;8.5
1;7z44;Suter Bruno (2002);;8.5
1;7z45;Strickler Fabio (2001);;8.5
1;7z46;Herger Matthias;**;8.5
1;7z47;Mettler Andreas (2002);;8.5
1;7z48;Gwerder Beni;;8.5
1;7z49;Lustenberger Florian (2002);;8.5
1;7z50;Hürlimann Adrian (2002);;8.5
1;7z51;Mehr Lars (2002);;8.5
2;1a;Heinzer Stefan;**;37.25
2;2a;Schuler Alex;;37.0
2;3a;Burch Jonas;;20.0
2;3b;Küttel Samuel;;20.0
2;3c;Forster Christian;;20.0
2;3d;Gander Benjamin (2000);;20.0
2;3e;Schelbert Ralf;**;20.0
2;3f;Scherrer Fabian (2002);;20.0
2;3g;Zürcher Ueli (2000);;20.0
2;3h;Müllestein Mike;***;20.0
2;3i;Fellmann Simon;;20.0
2;3j;Bürgi Tobias;;20.0
2;4a;Eﬃnger Peter;;19.75
2;4b;Hirsiger Alexander;;19.75
2;4c;Inderbitzin Dominic;;19.75
2;4d;Wicki Joel;**;19.75
2;4e;Wallimann Remo;;19.75
2;4f;Heiniger Luca;;19.75
2;4g;Suter Pirmin;;19.75
2;4h;Steiner Severin (2001);;19.75
2;4i;Crotta Alessio;;19.75
2;4j;Troxler Jonas (2000);;19.75
2;5a;Spichtig Aldo;;19.5
2;5b;Wyrsch Hansi;;19.5
2;5c;Nötzli Reto;***;19.5
2;5d;Kälin Roland;**;19.5
2;5e;Beffa Mario;;19.5
2;6a;Corvi Dominik;;19.0
2;6b;Stöckli Damian;;19.0
2;6c;Steinauer Adrian;**;19.0
2;7a;Ulrich Marco;*;18.75
2;7b;Bienz Romeo;;18.75
2;7c;Della Torre Simon;;18.75
2;7d;Gwerder Carlo;**;18.75
2;7e;Stöckli Stefan;***;18.75
2;7f;Hürlimann Marco (2002);;18.75
2;7g;Gasser Dominik 1;;18.75
2;7h;Schmid Köbi;;18.75
2;7i;Heinzer Ronny;*;18.75
2;7j;Vogel Remo;**;18.75
2;7k;Ettlin Stefan;*;18.75
2;7l;Borcard Johann;**;18.75
2;7m;Mathis Marcel;***;18.75
2;7n;Suppiger Werner;**;18.75
2;7o;Betschart Michael;;18.75
2;7p;Kempf David;;18.75
2;7q;Baumann Marco;;18.75
2;7r;Zimmermann Simon;**;18.75
2;7s;Ulrich Pascal;;18.75
2;7t;Schmid Simon (2000);;18.75
2;7u;Egli Damian;**;18.75
2;7v;Schuler Philipp;**;18.75
2;7w;Gwerder Michael (2000);*;18.75
2;7x;Birchler Fabian (2000);;18.75
2;7y;Ulrich Andreas;***;18.75
2;7z;Albert Thomas;;18.75
2;8a;Schuler Daniel;;18.5
2;8b;Gisler Lukas (2001);;18.5
2;8c;Doppmann Urs;*;18.5
2;8d;Schürpf Bruno;;18.5
2;8e;Gloggner Reto;**;18.5
2;8f;Gwerder Guido;**;18.5
2;8g;von Wyl Simon;;18.5
2;8h;Mignola Michele (2000);;18.5
2;8i;Wyss Sven (2001);;18.5
2;8j;Reichmuth Marco;**;18.5
2;8k;Kennel Beat;*;18.5
2;8l;Albert Stefan (2002);;18.5
2;8m;Auf der Maur Alex;;18.5
2;8n;Kälin Michael (2002);;18.5
2;8o;Hegner Ueli;*;18.5
2;8p;Murer Andy;**;18.5
2;8q;Von Euw Adi;;18.5
2;8r;Blattmann Philipp (2000);;18.5
2;8s;Zgraggen Peter;;18.5
2;8t;Ettlin Martin;;18.5
2;8u;von Ah Markus;;18.5
2;8v;Hurschler Michael;;18.5
2;8w;Bucher André (2001);;18.5
2;8x;Inderbitzin Dominik;;18.5
2;8y;Betschart Remo;**;18.5
2;8z;Styger Urs;;18.5
2;8z1;Kennel Stefan;**;18.5
2;8z2;Waser Reto;*;18.5
2;8z3;Suter Samuel;;18.5
2;8z4;Durrer Markus;;18.5
2;8z5;Ziegler Moritz;;18.5
2;8z6;Villiger Cyrill;*;18.5
2;8z7;Elmiger Matthias;;18.5
2;8z8;Bienz Manuel;;18.5
2;8z9;Bühler Patrice;;18.5
2;8z10;Baumann Reto;;18.5
2;8z11;Müller Michael;**;18.5
2;8z12;Ulrich Damian;;18.5
2;8z13;Würsch Lars;;18.5
2;8z14;von Euw Thomas;;18.5
2;8z15;Arnold Severin;*;18.5
2;8z16;Imhof Andi;***;18.5
2;8z17;Gwerder Christian;**;18.5
2;8z18;Herger Fabian;*;18.5
2;8z19;Bucher Thomas;;18.5
2;8z20;Suppiger Thomas;*;18.5
2;8z21;Egli Adrian (2002);;18.5
2;8z22;Arnold Sebastian;;18.5
2;8z23;Vogler Jonas;;18.5
2;8z24;Arnold Marcel;*;18.5
2;8z25;Grab Daniel;**;18.5
2;8z26;Herger Marco (2002);;18.5
2;8z27;Käslin Valentin (2000);;18.5
2;8z28;Betschart Silvan;*;18.5
2;8z29;Rohrer Henry;;18.5
2;8z30;Hürlimann Ueli (2001);;18.5
2;8z31;Schuler Christian;***;18.5
2;8z32;Mignola Lorenzo;;18.5
2;8z33;Fankhauser Marco;**;18.5
2;8z34;Suter Michael (2002);;18.5
2;8z35;Fischlin Matthias (2002);;18.5
2;8z36;Suter Lukas (2002);;18.5
2;8z37;Rohrer Ueli;*;18.5
2;8z38;Gabriel Simon (2002);;18.5
2;8z39;Kälin Remo;*;18.5
2;8z40;Suter Bruno (2002);;18.5
2;8z41;Doppmann Ueli;;18.5
2;8z42;Arnold Samuel (2001);;18.5
2;8z43;Gwerder Beni;;18.5
2;8z44;Mehr Lars (2002);;18.5
2;9a;Müller Mathias;;18.25
2;9b;Bachmann Adrian;;18.25
2;9c;Widmer Adrian;*;18.25
2;9d;Lagler Christian;;18.25
2;9e;Amgarten Roman;*;18.25
2;9f;Dittli Mathias (2002);;18.25
2;9g;Schaller Noah (2000);;18.25
2;9h;Suter Beat;;18.25
2;9i;Gemsch Stefan;;18.25
2;9j;Egli Manuel;*;18.25
2;9k;Bürgi Michael (2002);;18.25
2;9l;Stutzer Michael;;18.25
2;9m;Pasquier Loïc (2001);;18.25
2;9n;Crotta Robin (2001);;18.25
2;9o;Grab Martin;***;18.25
2;9p;Schindler Roland;;18.25
2;9q;Zemp Simon (2001);;18.25
2;9r;Ettlin Jan (2001);;18.25
2;9s;Blaser Theo;*;18.25
2;9t;Fallegger Joel;;18.25
2;9u;Odermatt Christian;**;18.25
2;9v;Stalder Silvan (2002);;18.25
2;9w;Linggi Bruno;**;18.25
2;9x;Zimmermann Reto;;18.25
2;9y;Auf der Maur Michael (2000);;18.25
2;9z;Lustenberger Florian (2002);;18.25
2;10a;Betschart Patrick;*;18.0
2;11a;Arnold Daniel;*;17.75
2;11b;Streiff Dominik;*;17.75
2;11c;Suter Raphael (2000);;17.75
2;11d;Hess Michael;*;17.75
2;11e;Odermatt Andreas;*;17.75
2;11f;Kenel Franz-Toni;*;17.75
2;12a;Lang Sven;*;17.5
2;12b;Flück Bruno;;17.5
2;12c;Ming Hannes;;17.5
2;12d;Vonlaufen Lukas;*;17.5
2;12e;Inderbitzin Daniel;*;17.5
2;12f;Kessler Joel;*;17.5
2;12g;Betschart Fabian;;17.5
2;12h;Höﬂiger Andreas;**;17.5
2;12i;Hess Dominik;*;17.5
2;12j;Betschart Daniel;;17.5
2;12k;Hasler Florian;**;17.5
2;12l;Schuler Thomas;;17.5
2;12m;Vogel Laurin (2002);;17.5
2;12n;Reichmuth Lukas (2000);*;17.5
2;12o;Supper Frederik;;17.5
2;12p;Thalmann Thomas;*;17.5
2;12q;Fassbind René;*;17.5
2;12r;Buchs Carlo;*;17.5
2;12s;von Euw Lukas (2002);;17.5
2;12t;Zimmermann Daniel;*;17.5
2;12u;Käslin Benno;*;17.5
2;12v;Gassmann Michael;*;17.5
2;12w;Pharisa Loic;;17.5
2;12x;Rohrer Ivan;**;17.5
2;12y;Camenzind Joel;;17.5
2;12z;Langenstein Philip;**;17.5
2;12z1;Herger Matthias;**;17.5
2;13a;Schuler Koni;;17.25
2;13b;Moos Christoph;*;17.25
2;13c;Huber Alex;*;17.25
2;13d;Dissler Philipp;*;17.25
2;13e;Brunner Timon;;17.25
2;13f;Betschart Marcel;*;17.25
2;13g;Gwerder Marco;;17.25
2;13h;Schnider Markus;*;17.25
2;13i;Hösli Fritz;*;17.25
2;13j;Keller Janik;*;17.25
2;13k;Wiget Ueli;;17.25
2;13l;Arnold Raphael;*;17.25
2;13m;Murer Remo;*;17.25
2;13n;Hess Severin (2001);;17.25
2;13o;Reichmuth Armin;*;17.25
2;13p;Rohrer Timo (2001);;17.25
2;13q;Gwerder Andreas;*;17.25
2;13r;Käslin Ruedi;*;17.25
2;13s;Felder Martin;*;17.25
2;14a;Ettlin Michael;;17.0
2;14b;Laimbacher Nick (2002);;17.0
2;14c;Föhn Christian (2002);;17.0
2;14d;Inderbitzin Michael;;17.0
2;14e;Müller Daniel (2002);;17.0
2;14f;Schuler David (2000);;17.0
2;14g;Niederberger Markus;*;17.0
2;14h;Heinzer Josef;;17.0
2;14i;Vogler Daniel;*;17.0
2;14j;Schilter Daniel;*;17.0
2;14k;Lagler Reto;;17.0
2;14l;Rogenmoser Linus (2002);;17.0
2;14m;Züger Sebastian (2002);;17.0
2;14n;Ulrich Marcel;;17.0
2;14o;Wyrsch Silvio;*;17.0
2;14p;Jonin Jérémy (2002);;17.0
2;14q;von Rickenbach Pirmin (2002);;17.0
2;14r;Andermatt Reto (2002);;17.0
2;14s;Gapany Benjamin;**;17.0
2;14t;Durrer Julian (2002);;17.0
2;14u;Baggenstos Dario;;17.0
2;14v;Kenel Simon (2000);;17.0
2;14w;Corvi Daniele (2001);;17.0
2;14x;Pedrazzini Lorenzo (2002);;17.0
2;14y;Reichlin Reto (2002);;17.0
2;14z;Betschart Xaver (2002);;17.0
2;14z1;Kälin Markus (2001);;17.0
2;14z2;Pfyl Remo (2002);;17.0
2;14z3;Bucher Sandro (2000);;17.0
2;14z4;Krieg Silvan (2000);;17.0
2;14z5;Andermatt Erwin;;17.0
2;14z6;Strickler Fabio (2001);;17.0
2;14z7;Mettler Andreas (2002);;17.0
2;14z8;Hürlimann Adrian (2002);;17.0
2;15a;Wiget Stefan;;8.5
3;1a;Schuler Alex;;54.75
3;1b;Heinzer Stefan;**;54.75
3;2a;Burch Jonas;;30.0
3;2b;Schelbert Ralf;**;30.0
3;3a;Wallimann Remo;;29.75
3;4a;Hirsiger Alexander;;29.5
3;5a;Stöckli Damian;;29.0
3;5b;Steinauer Adrian;**;29.0
3;6a;Borcard Johann;**;28.75
3;6b;Mathis Marcel;***;28.75
3;6c;Wicki Joel;**;28.75
3;6d;Schmid Simon (2000);;28.75
3;6e;Egli Damian;**;28.75
3;6f;Schuler Philipp;**;28.75
3;6g;Gwerder Michael (2000);*;28.75
3;6h;Ulrich Andreas;***;28.75
3;6i;Müllestein Mike;***;28.75
3;7a;Schuler Daniel;;28.5
3;7b;Gwerder Carlo;**;28.5
3;7c;Küttel Samuel;;28.5
3;7d;Schürpf Bruno;;28.5
3;7e;Forster Christian;;28.5
3;7f;Heinzer Ronny;*;28.5
3;7g;Vogel Remo;**;28.5
3;7h;Gander Benjamin (2000);;28.5
3;7i;Hegner Ueli;*;28.5
3;7j;Murer Andy;**;28.5
3;7k;Ettlin Martin;;28.5
3;7l;Scherrer Fabian (2002);;28.5
3;7m;Betschart Remo;**;28.5
3;7n;Nötzli Reto;***;28.5
3;7o;Waser Reto;*;28.5
3;7p;Zürcher Ueli (2000);;28.5
3;7q;Müller Michael;**;28.5
3;7r;Suppiger Werner;**;28.5
3;7s;Gwerder Christian;**;28.5
3;7t;Arnold Marcel;*;28.5
3;7u;Herger Marco (2002);;28.5
3;7v;Heiniger Luca;;28.5
3;7w;Schuler Christian;***;28.5
3;7x;Fankhauser Marco;**;28.5
3;7y;Suter Pirmin;;28.5
3;7z;Fellmann Simon;;28.5
3;7z1;Bürgi Tobias;;28.5
3;8a;Müller Mathias;;28.25
3;8b;Eﬃnger Peter;;28.25
3;8c;Doppmann Urs;*;28.25
3;8d;Widmer Adrian;*;28.25
3;8e;Gloggner Reto;**;28.25
3;8f;Lagler Christian;;28.25
3;8g;Gwerder Guido;**;28.25
3;8h;Reichmuth Marco;**;28.25
3;8i;Kennel Beat;*;28.25
3;8j;Suter Beat;;28.25
3;8k;Egli Manuel;*;28.25
3;8l;Kennel Stefan;**;28.25
3;8m;Inderbitzin Dominic;;28.25
3;8n;Villiger Cyrill;*;28.25
3;8o;Grab Martin;***;28.25
3;8p;Blaser Theo;*;28.25
