5547: 5547-2021-07-18_Schwyzer_Kantonales_Schwingfest-ST
Gang;Rang;Schwinger;Level;Punkte
1;1a;Ulrich Marco;**;10.0
1;1b;Suter Bruno;;10.0
1;1c;von Euw Lukas;;10.0
1;1d;Lustenberger Marc (2003);;10.0
1;1e;Achermann Simon;;10.0
1;1f;Marti Simon;;10.0
1;1g;Lagler Christian;;10.0
1;1h;Steinauer Kevin (2004);;10.0
1;1i;Durrer Lukas;;10.0
1;1j;von Büren Thomas;;10.0
1;1k;Forster Christian;;10.0
1;1l;Suter Lukas;;10.0
1;1m;Kennel Beat;**;10.0
1;1n;Schaller Noah;;10.0
1;1o;Bürgi Reto;*;10.0
1;1p;Von Euw Adi;;10.0
1;1q;Wyss Sven;*;10.0
1;1r;Suter Michael;;10.0
1;1s;Roner Remo;;10.0
1;1t;Heinzer Lukas (2004);;10.0
1;1u;Herger Marco;;10.0
1;1v;Andermatt Reto;;10.0
1;1w;Nötzli Reto;***;10.0
1;1x;Wiget Ueli;;10.0
1;1y;Suter Samuel;;10.0
1;1z;Durrer Jonas (2003);*;10.0
1;1z1;von Rickenbach Pirmin;;10.0
1;1z2;Scherrer Patrick;;10.0
1;1z3;Britschgi Markus;;10.0
1;1z4;Odermatt Andreas;**;10.0
1;1z5;Züger Benjamin (2004);;10.0
1;1z6;Christen Silvan;;10.0
1;1z7;Widmer Simon;;10.0
1;1z8;Schmidiger Lukas (2004);;10.0
1;1z9;Bucher Thomas;*;10.0
1;1z10;Arnold Marcel;*;10.0
1;1z11;Bühler Kilian;;10.0
1;1z12;Rogenmoser Linus;;10.0
1;1z13;Schuler Philipp;**;10.0
1;1z14;Heiniger Marco;**;10.0
1;1z15;Schuler Christian;***;10.0
1;1z16;Schwyzer Samuel;;10.0
1;1z17;Garovi Matteo (2003);;10.0
1;1z18;Rohrer Marco;;10.0
1;1z19;Lüthy Ralph;;10.0
1;2a;Ettlin Michael;;9.75
1;2b;Bissig Lukas (2003);;9.75
1;2c;Achermann Christoph;*;9.75
1;2d;Amrhyn Jonas (2003);;9.75
1;2e;Theiler Thomas;;9.75
1;2f;Schnellmann Alexander (2004);;9.75
1;2g;Barmettler Renato (2003);;9.75
1;2h;Brunner Timon;;9.75
1;2i;Ulrich Michael (2003);;9.75
1;2j;Gemsch Stefan;;9.75
1;2k;Bissig Fabian;;9.75
1;2l;Föhn Christian;;9.75
1;2m;Kathriner Andreas (2003);;9.75
1;2n;Durrer Pascal;;9.75
