3050: 3050-2016-06-12_Fete_Romande2-ST
Gang;Rang;Schwinger;Level;Punkte
1;1a;Gnägi Florian;***;10.0
1;1b;Lützelschwab Luc (1999);;10.0
1;1c;Suppiger Werner;**;10.0
1;1d;Loup Alexandre;;10.0
1;1e;Loup Grégoire (2000);;10.0
1;1f;Derron Julien;;10.0
1;1g;Pürro Tobias;;10.0
1;1h;Haenni Stéphane;**;10.0
1;1i;Normand Jérémy;;10.0
1;1j;Glauser Thomas;**;10.0
1;1k;Rappo Yann (1998);;10.0
1;1l;Michaud Steeve (1999);;10.0
1;1m;Gisler Bruno;***;10.0
1;1n;Gassmann Simon;*;10.0
1;1o;Emonet Frédéric;*;10.0
1;1p;Riedo Fredy;;10.0
1;1q;Torche Bastian;;10.0
1;1r;Taillard Virgile (1998);;10.0
1;1s;Moser Steven;**;10.0
1;1t;Pittet Guillaume;;10.0
1;1u;Steiner Pirmin (1998);;10.0
1;1v;Remy Guillaume;**;10.0
1;1w;Chavagnat Benoît (1999);;10.0
1;1x;Stucki Christian;***;10.0
1;1y;Buchs Julien (1999);;10.0
1;2a;Osmodin Emmanuel;;9.75
1;2b;Thürig Mario;***;9.75
1;2c;Emonet Fabien;;9.75
1;2d;Mollet Adrian;;9.75
1;2e;Maridor Loic;;9.75
1;2f;Zingrich Jan (1999);;9.75
1;2g;Cottier Marco (2000);;9.75
1;2h;Barras François (1998);;9.75
1;2i;Bösch Daniel;***;9.75
1;2j;Borcard Clovis (1999);;9.75
1;2k;Mauron Olivier;*;9.75
1;2l;Overney Olivier;*;9.75
1;2m;Schöpfer Dio;;9.75
1;2n;Golliard Steve;;9.75
1;2o;Kramer Lario (1998);*;9.75
1;2p;Steinauer Adrian;**;9.75
1;2q;Pharisa Loic;;9.75
1;2r;Minder Florian;;9.75
1;2s;Fuchs Yannick (1998);;9.75
1;2t;Hayoz Quentin;;9.75
1;2u;Cardinaux Victor;*;9.75
1;2v;Hayoz Paul (1998);*;9.75
1;2w;Zosso Fabian (1998);;9.75
1;2x;Heiniger Mickaël;;9.75
1;2y;Rüegg Patrick (1999);;9.75
1;2z;Quiot Didier;;9.75
1;3a;Borcard Johann;**;9.0
1;3b;Berset Julien;*;9.0
1;3c;Ambresin Cyril (1999);;9.0
1;3d;Dousse Michel;*;9.0
1;3e;Portmann Fabio (1998);;9.0
1;4a;Liaudat Rudy;**;8.75
1;4b;Schafer Claudio;*;8.75
1;4c;Brodard Simon;**;8.75
1;4d;Pouye Diey;*;8.75
1;4e;Barras David;*;8.75
1;4f;Bersier Jean-Jacques;;8.75
1;4g;Zimmermann Mario;*;8.75
1;4h;Gottofrey Luc;;8.75
1;4i;Mosimann Vincent;*;8.75
1;4j;Dubey Gaël;;8.75
1;4k;Berset Frédéric;**;8.75
1;4l;Zosso Remo;**;8.75
1;4m;Roch Vincent;*;8.75
1;4n;Ducry Antoine;*;8.75
1;4o;Dufey Gil;;8.75
1;4p;Berset Cyril;*;8.75
1;4q;Barras André;*;8.75
1;4r;Jacquier Pascal;;8.75
1;5a;Ruch Florian;;8.5
1;5b;Jeannin Jess (2000);;8.5
1;5c;Cropt Harald;**;8.5
1;5d;Germanier Joel (2000);;8.5
1;5e;Crettaz Olivier;;8.5
1;5f;Guisolan Marc;**;8.5
1;5g;Schwander Severin;*;8.5
1;5h;Aladenise Jonathan;;8.5
1;5i;Erb Vincent (1999);;8.5
1;5j;Morger Adrian;*;8.5
1;5k;Niederberger Nicola (2000);;8.5
1;5l;Gapany Benjamin;**;8.5
1;5m;Burgy Frank;;8.5
1;5n;Piemontesi Pascal;**;8.5
1;5o;Blanchette Nicolas;;8.5
1;5p;Dupertuis Michel (2000);;8.5
1;5q;Gauch Thierry;;8.5
1;5r;Lerch Jimmy;*;8.5
1;5s;Dind Samuel;**;8.5
1;5t;Grossenbacher Marc (2000);;8.5
1;5u;Glaus Martin;***;8.5
1;5v;Isoz Bertrand;;8.5
1;5w;Gottofrey Marc;**;8.5
1;5x;Dormond Noa;;8.5
1;5y;Curty Alexandre;;8.5
1;5z;Joliat Léo (1999);;8.5
1;5z1;Gétaz Antoine (1999);;8.5
1;5z2;Vieux Sylvain;*;8.5
1;5z3;Vonlanthen Marc;;8.5
1;5z4;Chèvre Bernard;*;8.5
1;5z5;Parvex Yannick;;8.5
1;5z6;Droxler Jonathan;*;8.5
1;5z7;Sauge Yoann;;8.5
1;5z8;Burri Flemming;;8.5
1;5z9;Brodard Augustin;**;8.5
1;5z10;Vonlanthen Alexandre;;8.5
1;5z11;Goy Sébastien;;8.5
1;5z12;Quartenoud Valentin;;8.5
1;5z13;Roux Dimitri;;8.5
1;5z14;Z'Rotz Elias (2000);;8.5
1;5z15;Haldi Sami;*;8.5
1;5z16;Giroud Jonathan;**;8.5
1;5z17;Reichenbach Ryan (1999);;8.5
1;5z18;Kropf Rolf;**;8.5
1;5z19;Daves Alexis;;8.5
1;5z20;Buchs Remo (1999);;8.5
1;5z21;François Théo (2000);;8.5
1;5z22;Schafer Damien;;8.5
1;5z23;Derron Cédric;*;8.5
1;5z24;Parvex Bryan;;8.5
2;1a;Suppiger Werner;**;20.0
2;1b;Derron Julien;;20.0
2;1c;Gisler Bruno;***;20.0
2;1d;Moser Steven;**;20.0
2;2a;Gnägi Florian;***;19.75
2;2b;Loup Alexandre;;19.75
2;2c;Barras François (1998);;19.75
2;2d;Schöpfer Dio;;19.75
2;2e;Torche Bastian;;19.75
2;2f;Zosso Fabian (1998);;19.75
2;3a;Steinauer Adrian;**;19.5
2;3b;Fuchs Yannick (1998);;19.5
2;3c;Rüegg Patrick (1999);;19.5
2;4a;Borcard Johann;**;19.0
2;4b;Steiner Pirmin (1998);;19.0
2;5a;Brodard Simon;**;18.75
2;5b;Pouye Diey;*;18.75
2;5c;Gottofrey Luc;;18.75
2;5d;Berset Frédéric;**;18.75
2;5e;Dousse Michel;*;18.75
2;5f;Roch Vincent;*;18.75
2;5g;Ducry Antoine;*;18.75
2;5h;Stucki Christian;***;18.75
2;6a;Ruch Florian;;18.5
2;6b;Jeannin Jess (2000);;18.5
2;6c;Germanier Joel (2000);;18.5
2;6d;Schafer Claudio;*;18.5
2;6e;Guisolan Marc;**;18.5
2;6f;Schwander Severin;*;18.5
2;6g;Aladenise Jonathan;;18.5
2;6h;Erb Vincent (1999);;18.5
2;6i;Barras David;*;18.5
2;6j;Lützelschwab Luc (1999);;18.5
2;6k;Niederberger Nicola (2000);;18.5
2;6l;Gapany Benjamin;**;18.5
2;6m;Loup Grégoire (2000);;18.5
2;6n;Bersier Jean-Jacques;;18.5
2;6o;Lerch Jimmy;*;18.5
2;6p;Pürro Tobias;;18.5
2;6q;Glaus Martin;***;18.5
2;6r;Haenni Stéphane;**;18.5
2;6s;Bösch Daniel;***;18.5
2;6t;Mauron Olivier;*;18.5
2;6u;Mosimann Vincent;*;18.5
2;6v;Overney Olivier;*;18.5
2;6w;Normand Jérémy;;18.5
2;6x;Isoz Bertrand;;18.5
2;6y;Gottofrey Marc;**;18.5
2;6z;Glauser Thomas;**;18.5
2;6z1;Dormond Noa;;18.5
2;6z2;Rappo Yann (1998);;18.5
2;6z3;Michaud Steeve (1999);;18.5
2;6z4;Vonlanthen Marc;;18.5
2;6z5;Parvex Yannick;;18.5
