5297: 5297-2022-05-08_Basellandschaftliches_Kantonalschwingfest-ST
Gang;Rang;Schwinger;Level;Punkte
1;1a;Antenen Remo (2004);;10.0
1;1b;Hügli Kaj;**;10.0
1;1c;Graf Gian;;10.0
1;1d;Graber Colin;;10.0
1;1e;Bearda Samuel;**;10.0
1;1f;Suter Jonas;;10.0
1;1g;Voggensperger Til (2004);;10.0
1;1h;Aerni Lars;;10.0
1;1i;Gerber Andrj;*;10.0
1;1j;Joho Philip;*;10.0
1;1k;Stocker Niklas (2005);;10.0
1;1l;Schwegler Dominik;;10.0
1;1m;Buchmann Moritz (2005);;10.0
1;1n;Odermatt Adrian;**;10.0
1;1o;Widmer Tobias;**;10.0
1;1p;Dobler Florian;;10.0
1;1q;Böni Ralf (2004);;10.0
1;1r;Döbeli Andreas;***;10.0
1;1s;Reinhard Roman (2005);;10.0
1;1t;Leuthard Reto;**;10.0
1;1u;Rüegg Daniel;;10.0
1;1v;Furter Jannis (2004);;10.0
1;1w;Schmid Samuel;**;10.0
1;1x;Kehr Damian;;10.0
1;1y;Strebel Dominic (2005);;10.0
1;1z;Kropf Marcel;**;10.0
1;2a;Furrer Mathias;;9.75
1;2b;Räber Lukas;*;9.75
1;2c;Reinhard Pirmin;;9.75
1;2d;Gerber Manuel;*;9.75
1;2e;Arnold Kornel;*;9.75
1;2f;Soland Marcel (2006);;9.75
1;2g;Lüscher Sinisha (2006);;9.75
1;2h;Döbeli Lukas;**;9.75
1;2i;Meier Daniel;;9.75
1;2j;Stalder Jonas;;9.75
1;2k;Frank Marius (2004);;9.75
1;2l;Stampfli Simon (2004);;9.75
1;2m;Vieira Tiago;**;9.75
1;2n;Kulmer Nick (2004);;9.75
1;2o;Ancona Enea (2004);;9.75
1;2p;Wüthrich Jonas;;9.75
1;2q;Schärer Nico (2004);;9.75
1;2r;Hermann Lukas;;9.75
1;2s;Roth Jan (2004);;9.75
1;2t;Steger Robert;;9.75
1;3a;Voggensperger Lars;*;9.0
1;4a;Erb Roger;**;8.75
1;4b;Scherrer Johann;**;8.75
1;4c;Späti Jan;;8.75
1;4d;Büttler Gian;;8.75
1;4e;Dünner Tobias (2005);;8.75
1;4f;Nussbaumer Gabriel;;8.75
1;4g;Loosli Adrian;;8.75
1;4h;Joho Pascal (2004);;8.75
