2964: 2964-2015-05-10_111_Ob-_und_Nidwaldener_Kantonalschwingfest-ST
Gang;Rang;Schwinger;Level;Punkte
1;1a;Müller Mathias;;10.0
1;1b;Schuler Daniel;;10.0
1;1c;Bernhard Lukas;*;10.0
1;1d;Ettlin Michael (1998);;10.0
1;1e;Gander Michael (1998);;10.0
1;1f;Amgarten Roman;*;10.0
1;1g;Zumstein Patrick;;10.0
1;1h;Enz Simon;;10.0
1;1i;Töngi Thomas;*;10.0
1;1j;Della Torre Simon (1997);;10.0
1;1k;von Ah Markus;;10.0
1;1l;Durrer Ueli (1997);;10.0
1;1m;Brun Jonas;**;10.0
1;1n;von Flüe Michael (1997);;10.0
1;1o;Vogler Jonas (1999);;10.0
1;1p;von Deschwanden Patrick;;10.0
1;1q;Rohrer Bärti;;10.0
1;1r;Spichtig Markus;*;10.0
1;1s;Planzer Urs;;10.0
1;1t;Bacher Andreas;;10.0
1;1u;Styger Mike (1999);;10.0
1;1v;Michel Silvan;;10.0
1;1w;Aeschlimann Martin;;10.0
1;1x;Rohrer André;;10.0
1;1y;Gisler Simon (1997);;10.0
1;1z;Britschgi Melk;**;10.0
1;1z1;Herger Matthias;*;10.0
1;1z2;Albert Thomas;;10.0
1;2a;Imfeld Christian;*;9.75
1;2b;Odermatt Beat;;9.75
1;2c;Durrer Hans;;9.75
1;2d;Zurfluh Michael (1999);;9.75
1;2e;Rohrer Ueli (1999);;9.75
1;2f;Kaufmann Jens;;9.75
1;2g;Berchtold Lukas;;9.75
1;2h;Nötzli Bruno;***;9.75
1;2i;Graber Sandro;;9.75
1;2j;Rohrer Beat;*;9.75
1;2k;Omlin Toni;*;9.75
1;2l;Odermatt Andreas;*;9.75
1;2m;Höfliger Andreas;*;9.75
1;2n;Murer Remo;;9.75
1;2o;Käppeli Adriano (1997);;9.75
1;2p;Hurschler Mauri (1999);;9.75
1;2q;Durrer Markus (1999);;9.75
1;2r;Portmann Daniel;;9.75
1;2s;Zimmermann Simon;*;9.75
1;2t;Rohrer Henry;;9.75
1;2u;Andermatt Adrian;;9.75
1;2v;Rohrer Ivan;*;9.75
1;2w;Wagner Severin (1998);;9.75
1;2x;Pedrazzini Diego (1998);;9.75
1;2y;Gassmann Severin;;9.75
1;2z;Fink Bruno;;9.75
1;2z1;Rohrer Marco;**;9.75
1;2z2;Durrer Nando (1999);;9.75
1;2z3;Wyrsch Hansi (1999);;9.75
1;2z4;Wallimann Remo (1997);;9.75
1;2z5;Portmann Josef;*;9.75
1;2z6;Wyrsch Marco;*;9.75
1;3a;Abächerli Fabio (1998);;9.0
1;3b;Niederberger Jakob;**;9.0
1;3c;Arnold Andreas;*;9.0
1;3d;Ettlin Martin (1998);;9.0
1;3e;Gisler Tim (1999);;9.0
1;3f;Baumann Reto;;9.0
1;3g;Rohrer Marco (1999);;9.0
1;3h;Odermatt Remo;*;9.0
