4814: 4814-2021-08-01_106_St_Galler_Kantonalschwingfest-ST
Gang;Rang;Schwinger;Level;Punkte
1;1a;Schmid Gian (2003);;10.0
1;1b;Rüegg Fabian;*;10.0
1;1c;Niederer Andreas;;10.0
1;1d;Bleiker Roman;;10.0
1;1e;Jörger Corsin;*;10.0
1;1f;Laager Michael;;10.0
1;1g;Geisser Lars;**;10.0
1;1h;Roth Sämi;;10.0
1;1i;Anliker Nino (2005);;10.0
1;1j;Forrer Marco (2003);;10.0
1;1k;Keller Cedric;;10.0
1;1l;Tschumper Elias (2005);;10.0
1;1m;Abderhalden Lukas (2003);;10.0
1;1n;Baumgartner Ramon;;10.0
1;1o;Signer Tobias (2004);;10.0
1;1p;Ueltschi Patric;*;10.0
1;1q;Blaser Niklas;*;10.0
1;1r;Heierli Pascal;*;10.0
1;1s;Mannhart Jan (2003);;10.0
1;1t;Schönenberger Tobias (2004);;10.0
1;1u;Walser Simon (2004);;10.0
1;1v;Rhyner Michael;**;10.0
1;1w;Gasenzer Christian (2004);;10.0
1;1x;Koller Fabian;*;10.0
1;1y;Riget Tobias;**;10.0
1;1z;Schlegel Werner;**;10.0
1;1z1;Fuster Sepp;*;10.0
1;1z2;Lenherr Jonas (2005);;10.0
1;1z3;Keller Dominic;;10.0
1;1z4;Eisenring Leandro;;10.0
1;1z5;Giger Urs;*;10.0
1;1z6;Hobi Ignaz;;10.0
1;1z7;Fausch Kjetil;*;10.0
1;1z8;Birchler Fabian;;10.0
1;1z9;Tschudi Mario;;10.0
1;1z10;Dörig Erich;*;10.0
1;1z11;Vetterli Sven (2003);;10.0
1;2a;Flück Bruno;;9.75
1;2b;Fehr Christian;;9.75
1;2c;Lengacher Gian (2003);;9.75
1;2d;Schiess Christian;;9.75
1;2e;Langenegger Beat;;9.75
1;2f;Raschle Urban (2003);;9.75
1;2g;Weder Yanick (2003);;9.75
1;2h;Schmid Patrick;*;9.75
1;2i;Baumann Elia;;9.75
1;2j;Lenherr Cédric (2003);;9.75
1;2k;Gerig Marcel;;9.75
1;2l;Hangartner Maurice (2003);;9.75
1;2m;Bachmann Janos (2004);;9.75
1;2n;Räbsamen Marcel;*;9.75
1;2o;Signer Andy (2003);;9.75
1;2p;Zumbach Michael;;9.75
1;2q;Arnold Christian;;9.75
1;2r;Rotach Lars;*;9.75
1;2s;Kurmann Patrick (2003);;9.75
1;2t;Oettli Marco;**;9.75
1;2u;Laager Kaspar (2004);;9.75
1;2v;Schiesser Patrik;*;9.75
1;2w;Biäsch Christian;*;9.75
1;2x;Funk Nicola;*;9.75
1;2y;Steiner Lukas;;9.75
1;2z;Wild Thomas;;9.75
1;2z1;Krähenbühl Lukas;*;9.75
1;2z2;Schlegel Reto;*;9.75
1;2z3;Egli Patrick;;9.75
1;2z4;Egli Joel;;9.75
1;2z5;Fallegger Marc (2003);;9.75
1;2z6;Schild Cornel (2004);;9.75
1;2z7;Ulmann Fabian;*;9.75
1;2z8;Lüthi Manuel (2003);*;9.75
1;2z9;Rhyner Beni;;9.75
1;2z10;Schlegel Sandro;**;9.75
1;2z11;Schläpfer Markus;**;9.75
1;3a;Schuler Alex;***;9.0
1;3b;Ott Damian;**;9.0
1;3c;Brülisauer Dominik;;9.0
1;3d;Tobler Pius;;9.0
1;3e;Ziegler Andreas;;9.0
1;3f;Giger Samuel;***;9.0
1;3g;Bernold Christian;**;9.0
1;3h;Bleiker Ueli (2004);;9.0
1;3i;Gmür Pirmin;**;9.0
1;3j;Burch Dean;;9.0
1;3k;Wittenwiler Mathias (2003);;9.0
1;4a;Buchmann Michael;;8.75
1;4b;Odermatt Michi;;8.75
1;4c;Arztmann Beda;**;8.75
1;4d;Baumann Rico;*;8.75
1;4e;Kolb Pirmin;*;8.75
1;4f;Giger Florian;;8.75
1;4g;Ziegler Michael;;8.75
1;4h;Bollhalder Manuel;*;8.75
1;4i;Kindlimann Fabian;***;8.75
1;4j;Schneider Mario;**;8.75
1;4k;Manser Adrian;;8.75
1;4l;Notz Beni;***;8.75
1;4m;Nock Benjamin;*;8.75
1;4n;Lacher Tobias (2005);;8.75
1;4o;Steiner Michael;**;8.75
1;4p;Heierli Dorian;;8.75
1;4q;Roth Peter;*;8.75
1;4r;Lusti Remo;;8.75
1;4s;Koller Silvan;*;8.75
1;4t;Bernold Edi;**;8.75
1;4u;Pianta Christian;*;8.75
1;4v;Elmer Daniel;*;8.75
1;4w;Keller Lukas;;8.75
