5596: 5596-2021-09-12_Luzerner_Kantonales_Schwingfest-ST
Gang;Rang;Schwinger;Level;Punkte
1;1a;Lang Sven;**;10.0
1;1b;Huser Christian;;10.0
1;1c;Vogel Laurin;;10.0
1;1d;Moos Christoph;*;10.0
1;1e;Lemmenmeier Lukas;*;10.0
1;1f;Wyss Christian;;10.0
1;1g;Achermann Simon;;10.0
1;1h;Herger Andreas;;10.0
1;1i;Theiler Thomas;;10.0
1;1j;Kaufmann Jens;;10.0
1;1k;Portmann David (2004);;10.0
1;1l;Gisler Silvan;;10.0
1;1m;Schaller Noah;;10.0
1;1n;Hegner Ueli;*;10.0
1;1o;Chiodo Gian Paolo (2005);;10.0
1;1p;Rüttimann Daniel;;10.0
1;1q;Schöpfer Marco (2003);;10.0
1;1r;Schnider Markus;*;10.0
1;1s;Kurmann Toni;*;10.0
1;1t;Steiner Severin;;10.0
1;1u;Suter Samuel;;10.0
1;1v;Durrer Markus;;10.0
1;1w;Wigger Simon;;10.0
1;1x;Wicki Joel;***;10.0
1;1y;Vogel Manuel;;10.0
1;1z;Elmiger Matthias;;10.0
1;1z1;Affentranger Martin;;10.0
1;1z2;Widmer Simon;;10.0
1;1z3;Duss Livio (2005);;10.0
1;1z4;Schmidiger Lukas (2004);;10.0
1;1z5;Graber Michael;*;10.0
1;1z6;Krauer Andri (2005);;10.0
1;1z7;Bättig Martin;*;10.0
1;1z8;Müller Luca (2004);;10.0
1;1z9;Egli Damian;**;10.0
1;1z10;Häller Nick;;10.0
1;1z11;Schurtenberger Sven;***;10.0
1;1z12;Fankhauser Marco;**;10.0
1;1z13;Kaufmann Reto;*;10.0
1;1z14;Fink Bruno;*;10.0
1;1z15;Riebli Urs;*;10.0
1;1z16;Lüthy Ralph;;10.0
1;1z17;von Rickenbach Carlo (2005);;10.0
1;1z18;Schumacher Marco;;10.0
1;1z19;Birchler Fabian;;10.0
1;2a;Schuler Alex;***;9.75
1;2b;Kiser Markus (2005);;9.75
1;2c;Aregger Fabian;;9.75
1;2d;Egli Severin (2004);;9.75
1;2e;Doppmann Urs;**;9.75
1;2f;Wiss Ivan (2004);;9.75
1;2g;Lustenberger Marc (2003);*;9.75
1;2h;Schürpf Bruno;*;9.75
1;2i;Bärtschi Basil;;9.75
1;2j;von Wyl Simon;;9.75
1;2k;Wicki Patrick;;9.75
1;2l;Karli Reto;;9.75
1;2m;Thierstein Marco;*;9.75
1;2n;Bieri Elias;;9.75
1;2o;Achermann Ivan (2005);;9.75
1;2p;Scherer Niklaus;**;9.75
1;2q;Müller Roger;*;9.75
1;2r;Schurtenberger Pio (2004);;9.75
1;2s;Lustenberger Tim (2005);;9.75
1;2t;Staffelbach Noah (2003);;9.75
1;2u;Föhn Christian;;9.75
1;2v;Vogel Marcel;*;9.75
1;2w;Zemp Christian (2004);;9.75
1;2x;Gloggner Matthias (2005);;9.75
1;2y;Scherrer Patrick;;9.75
1;2z;Riedweg Matteo (2005);;9.75
1;2z1;Suter Nicolas (2003);;9.75
1;2z2;Rohrer Philipp (2004);;9.75
