2805: 2805-2015-04-26_Fete_cantonale_Fribourgeoise-ST
Gang;Rang;Schwinger;Level;Punkte
1;1a;Pürro Tobias (1997);;10.0
1;1b;Cropt Harald;**;10.0
1;1c;Guisolan Marc;**;10.0
1;1d;Emonet Fabien;;10.0
1;1e;Bugnon Cédric;;10.0
1;1f;Vaucher Rémy (1999);;10.0
1;1g;Ducrest Romain;;10.0
1;1h;Zimmermann Mario;;10.0
1;1i;Forster Sämi (1997);;10.0
1;1j;Casarico Fabio;;10.0
1;1k;Duplan Steve (1997);;10.0
1;1l;Chèvre Bernard;;10.0
1;1m;Sempach Matthias;***;10.0
1;1n;Riedo Fredy;;10.0
1;1o;Berset Cyril;;10.0
1;1p;Schöpfer Dio (1997);;10.0
1;1q;Buchs Julien (1999);;10.0
1;1r;Quiot Didier;;10.0
1;2a;Käser Remo;**;9.75
1;2b;Balimann Fabian (1998);;9.75
1;2c;Schwander Severin;;9.75
1;2d;Lützelschwab Luc (1999);;9.75
1;2e;Rossy Yannick;;9.75
1;2f;Dorsaz Théo (1998);;9.75
1;2g;Delabays Alexandre;;9.75
1;2h;Wicky Jonathan;;9.75
1;2i;Dind Samuel;**;9.75
1;2j;Barras François (1998);;9.75
1;2k;Borcard Clovis (1999);;9.75
1;2l;Mauron Olivier;*;9.75
1;2m;Overney Olivier;*;9.75
1;2n;Pürro Christian (1999);;9.75
1;2o;Rappo Yann (1998);;9.75
1;2p;Vonlanthen Marc;;9.75
1;2q;Pasche Bernard;**;9.75
1;2r;Burri Flemming;;9.75
1;2s;Brodard Augustin;**;9.75
1;2t;Boschung Michaël;;9.75
1;2u;Emonet Frédéric;*;9.75
1;2v;von Büren Stephan;*;9.75
1;2w;Ducry Antoine;;9.75
1;2x;Cotting Florian;;9.75
1;2y;Ducrest Etienne (1998);;9.75
1;2z;Loup Alexandre (1997);;9.75
1;2z1;Kramer Dorian (1999);;9.75
1;2z2;Cardinaux Victor;;9.75
1;2z3;Gauch Bastien;;9.75
1;2z4;Sonnay Thomas;**;9.75
1;2z5;Cressier Gaetan;;9.75
1;3a;Barras David;*;9.0
1;3b;Mariéthoz Grégory (1999);;9.0
1;3c;Berset Julien;*;9.0
1;3d;Pharisa Loic;;9.0
1;3e;Minder Florian;;9.0
1;4a;Liaudat Rudy;*;8.75
1;4b;Dufey Gil (1997);;8.75
1;4c;Brodard Simon;**;8.75
1;4d;Burgy Matt (1999);;8.75
1;4e;Pellet Adrian (1997);;8.75
1;4f;Berger Dilan (1998);;8.75
1;4g;Zimmermann Joël (1997);;8.75
1;4h;Pellet Michael;**;8.75
1;4i;Piemontesi Pascal;**;8.75
1;4j;Burgy Frank (1997);;8.75
1;4k;Dubey Gaël;;8.75
1;4l;Menoud Timothée (1999);;8.75
1;4m;Capt Stéphane;;8.75
1;4n;Gottofrey Marc;*;8.75
1;4o;Curty Alexandre;;8.75
1;4p;Borcard Johann;*;8.75
1;4q;Blanchard Benjamin (1997);;8.75
1;4r;Kramer Lario (1998);;8.75
1;4s;Parvex Yannick;;8.75
1;4t;Droxler Jonathan;*;8.75
1;4u;Von Niederhäusern Martin;;8.75
1;4v;Derron Julien (1997);;8.75
1;4w;Häni William;**;8.75
1;4x;Vonlanthen Alexandre;;8.75
1;4y;Hayoz Quentin;;8.75
1;4z;Skryapnik Oleg;;8.75
1;4z1;Leuenberger Marc;;8.75
1;4z2;Barras André;;8.75
1;4z3;Parvex François;**;8.75
1;4z4;Studer Stefan;**;8.75
1;4z5;Egger Pierre (1999);;8.75
1;4z6;Hayoz Paul (1998);;8.75
1;4z7;Giroud Jonathan;**;8.75
1;4z8;Kropf Rolf;**;8.75
1;4z9;Zosso Fabian (1998);;8.75
1;4z10;Brand Andreas;*;8.75
1;5a;Daves Maxime (1997);;8.5
1;5b;Egger Fabio (1999);;8.5
1;5c;Schafer Claudio;*;8.5
1;5d;Niederberger Joel;**;8.5
1;5e;Martin Jérémy (1998);;8.5
1;5f;Crettaz Olivier;;8.5
