2856: 2856-2015-05-31_101_St_Galler_Kantonalschwingfest-ST
Gang;Rang;Schwinger;Level;Punkte
1;1a;Kuster Thomas;*;10.0
1;1b;Forrer Arnold;***;10.0
1;1c;Jud Andreas (1997);;10.0
1;1d;Haller Mathias (1999);;10.0
1;1e;Alder Christian (1997);;10.0
1;1f;Elmer Adrian;;10.0
1;1g;Bommer Christoph (1997);;10.0
1;1h;Rütsche Werner;;10.0
1;1i;Gerig Marcel;;10.0
1;1j;Fejzaj Naim;*;10.0
1;1k;Harder Benj;;10.0
1;1l;Bösch Daniel;***;10.0
1;1m;Güntensperger Marcel;*;10.0
1;1n;Schönenberger Philipp;;10.0
1;1o;Baumgartner Joël;;10.0
1;1p;Truniger Manuel;;10.0
1;1q;Egger Ralf (1998);;10.0
1;1r;Thoma Nils (1999);;10.0
1;1s;Castelberg Marius;;10.0
1;1t;Egli Patrick;;10.0
1;1u;Riget Tobias;**;10.0
1;1v;Roth Peter (1998);;10.0
1;1w;Bischof Martin;;10.0
1;1x;Schrepfer Roy;;10.0
1;1y;Raymann David;;10.0
1;1z;Städler Lars;;10.0
1;1z1;Bänziger Peter;;10.0
1;1z2;Schlegel Beni (1999);;10.0
1;2a;Ulmann Fabian (1999);;9.75
1;2b;Baumann Rico;*;9.75
1;2c;Coray Beda;*;9.75
1;2d;Koch Thomas (1997);;9.75
1;2e;Büsser André;;9.75
1;2f;Lieberherr Michael (1999);;9.75
1;2g;Artho Roman (1998);;9.75
1;2h;Roth Michael (1999);;9.75
1;2i;Baumann Simon;;9.75
1;2j;Roth Ruedi (1997);;9.75
1;2k;Ueltschi Patric;;9.75
1;2l;Städler Dario;;9.75
1;2m;Breitenmoser Simon;;9.75
1;2n;Horner Peter;**;9.75
1;2o;Litscher Manuel;;9.75
1;2p;Wild Thomas;;9.75
1;2q;Schmuki Michael;;9.75
1;2r;Steiner Michael (1998);;9.75
1;2s;Schegg Michael;;9.75
1;2t;Gmür Pirmin;*;9.75
1;2u;Betschart Ueli;;9.75
1;2v;Pianta Christian (1997);;9.75
1;2w;Lozza Roman;;9.75
1;2x;Rutz Kaspar;;9.75
1;2y;Baumgartner Alexander (1997);;9.75
1;2z;Scherrer Pascal;;9.75
1;2z1;Schläpfer Markus;**;9.75
1;2z2;Bösch Dominik;;9.75
1;2z3;Scherer Christian;*;9.75
1;3a;Schmid Dominik (1998);;9.0
1;3b;Rüegg Fabian;;9.0
1;3c;Bischof Remo;;9.0
1;3d;Oertle Daniel;;9.0
1;3e;Meier Remo;**;9.0
1;3f;Jöhl Christian;*;9.0
1;3g;Bernold Christian;*;9.0
1;3h;Oertig Dominik;*;9.0
1;3i;Schlegel Reto (1997);*;9.0
1;3j;Schmid Dominik;*;9.0
1;3k;Battaglia Ursin;**;9.0
1;3l;Wickli Beat;*;9.0
1;3m;Gartmann Mauro;;9.0
1;3n;Giger Urs;*;9.0
1;4a;Knechtle Martin;**;8.75
1;4b;Vestner Bruno;*;8.75
1;4c;Kammermann Dominik;;8.75
1;4d;Schiess Christian;;8.75
1;4e;Bernold Michael (1999);;8.75
1;4f;Pfiffner Ivo;;8.75
1;4g;Oertig Simon;;8.75
