place,name,points,level
1,Sempach Thomas ***,58.50,***
3 a,Glarner Matthias ***,57.25,***
4 a,Gerber Christian **,57.00,**
5 a,Nötzli Bruno ***,56.75,***
6 b,Steinauer Adrian **,56.50,**
6 e,Aeschbacher Matthias **,56.50,**
8 a,Brun Jonas **,56.00,**
8 d,Schenk Patrick **,56.00,**
Inner,weizer Schwingerverband,,Schwingerverband
2 a,Kämpf Bernhard ***,57.50,***
3 b,Wenger Kilian ***,57.25,***
4 b,Sempach Matthias ***,57.00,***
5 b,Müllestein Mike **,56.75,**
6 c,Suppiger René **,56.50,**
7 a,Laimbacher Philipp ***,56.25,***
8 b,Mathis Marcel ***,56.00,***
8 e,Steﬀen Gustav *,56.00,*
2 b,Wicki Joel **,57.50,**
3 c,Zaugg Thomas ***,57.25,***
4 c,Schuler Christian ***,57.00,***
6 a,Ulrich Andreas ***,56.50,***
6 d,Kämpf Alexander **,56.50,**
7 b,Gwerder Guido **,56.25,**
8 c,Mathys Simon **,56.00,**
9 a,Gloggner Philipp ***,55.75,***
9 b,Kennel Stefan **,55.75,**
9 e,Scheuber Lutz **,55.75,**
10 b,Gasser Stefan **,55.50,**
10 e,Kenel Franz-Toni *,55.50,*
10 h,Röthlisberger Simon **,55.50,**
11 b,Britschgi Melk **,55.25,**
11 e,Bucher Roland *,55.25,*
12 c,Odermatt Christian **,55.00,**
13 c,Baumann Roger *,54.75,*
Inner,weizer Schwingerverband,,Schwingerverband
9 c,von Weissenﬂuh Kilian *,55.75,*
9 f,Stöckli Stefan **,55.75,**
10 c,Gloggner Reto **,55.50,**
10 f,Küttel Pirmin **,55.50,**
10 i,Vogel Remo **,55.50,**
11 c,Gassmann Fabian **,55.25,**
12 a,Fankhauser Reto **,55.00,**
13 a,Piemontesi Pascal **,54.75,**
13 d,Reichmuth Armin *,54.75,*
9 d,Roschi Ruedi **,55.75,**
10 a,Schuler Alex **,55.50,**
10 d,Grab Martin ***,55.50,***
10 g,Graber Michael *,55.50,*
11 a,Bernhard Lukas *,55.25,*
11 d,Sommer Roman *,55.25,*
12 b,Kälin Roland **,55.00,**
13 b,Arnold Raphael *,54.75,*
13 e,Reusser Philipp **,54.75,**
13 f,Waser Dominik **,54.75,**
14 b,Gwerder Christian **,54.50,**
14 e,Borcard Johann **,54.50,**
15 b,Zimmermann Martin **,54.25,**
15 e,Betschart Remo **,54.25,**
15 h,Schenkel Adrian **,54.25,**
15 k,Rolli Martin **,54.25,**
16 c,Cropt Harald **,54.00,**
17 b,Bernet Christoph *,53.75,*
Inner,weizer Schwingerverband,,Schwingerverband
13 g,Studer Stefan **,54.75,**
14 c,Hurschler Thomas **,54.50,**
14 f,Kropf Rolf **,54.50,**
15 c,Odermatt Andreas *,54.25,*
15 f,Gäggeler Adrian *,54.25,*
15 i,von Büren Stephan *,54.25,*
16 a,Reichmuth Marco **,54.00,**
16 d,Habegger Heinz **,54.00,**
18,Wyrsch Marco *,53.50,*
14 a,Bloch Dominic **,54.50,**
14 d,Muﬀ André *,54.50,*
15 a,Herger Fabian *,54.25,*
15 d,Rohrer Marco **,54.25,**
15 g,Imfeld Peter ***,54.25,***
15 j,Cardinaux Victor **,54.25,**
16 b,Steﬀen Konrad *,54.00,*
17 a,Zenger Niklaus ***,53.75,***
19 a,Rohrer Ivan **,53.25,**
19 b,Egli Pirmin **,53.25,**
20 b,Bürgi Reto *,53.00,*
20 e,Brodard Augustin **,53.00,**
20 h,Schenkel Remo *,53.00,*
21 c,Pulfer Thomas *,52.75,*
23,Gapany Benjamin **,45.50,**
26 a,Binggeli Dominik *,35.25,*
26 d,Gehrig Philipp **,35.25,**
28 a,Moser Michael **,34.75,**
29 b,Berger René **,34.50,**
Inner,weizer Schwingerverband,,Schwingerverband
19 c,Michel Jonas *,53.25,*
20 c,Dousse Michel **,53.00,**
20 f,Glauser Daniel *,53.00,*
21 a,Egli Damian **,52.75,**
21 d,Siegenthaler Tobias *,52.75,*
24,Nötzli Reto ***,44.50,***
26 b,Dind Samuel **,35.25,**
27 a,Gobeli Patrick (1998) *,35.00,*
28 b,Schütz Urs **,34.75,**
29 c,Gerber Thomas *,34.50,*
20 a,Blaser Roman *,53.00,*
20 d,Tschanz Richard *,53.00,*
20 g,Hadorn Christian *,53.00,*
21 b,Heiniger Michael *,52.75,*
22,Schenk Thomas *,52.50,*
25,Guisolan Marc **,35.75,**
26 c,Schletti Andreas (1998) *,35.25,*
27 b,Ramseier Thomas *,35.00,*
29 a,Aellen Florian *,34.50,*
29 d,Renfer Lukas *,34.50,*
29 e,Schärli Pius *,34.50,*
29 h,Zimmermann Simon **,34.50,**
30 c,Wittwer Jan *,34.25,*
31 b,Urfer Simon *,34.00,*
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
Inner,weizer Schwingerverband,,Schwingerverband
29 f,Weyermann Michael *,34.50,*
30 a,Klossner Adrian *,34.25,*
30 d,Bütikofer Lukas *,34.25,*
32,Weyermann Florian *,27.25,*
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
29 g,Wittwer Josias *,34.50,*
30 b,Steﬀen Valentin *,34.25,*
31 a,Gwerder Andreas *,34.00,*
33,Suppiger Werner **,17.75,**
