place,name,points,level
1 a,Stucki Christian ***,58.50,***
2,Ulrich Andreas ***,58.25,***
4 b,Fellmann Roman *,57.25,*
5 a,Binggeli Stefan *,57.00,*
5 d,Gloggner Philipp ***,57.00,***
5 g,Herger Matthias **,57.00,**
5 j,Ambühl Joel *,57.00,*
Inner,weizer Schwingerverband,,Schwingerverband
1 b,Wicki Joel **,58.50,**
3,Schurtenberger Sven ***,57.75,***
4 c,Müllestein Mike ***,57.25,***
5 b,Doppmann Urs *,57.00,*
5 e,Gwerder Guido **,57.00,**
5 h,Hurschler Thomas **,57.00,**
6 a,Schuler Alex ***,56.75,***
1 c,Schuler Christian ***,58.50,***
4 a,Egli Damian **,57.25,**
4 d,Nötzli Reto ***,57.25,***
5 c,Fankhauser Marco **,57.00,**
5 f,Gwerder Michael (2000) *,57.00,*
5 i,Scheuber Lutz **,57.00,**
6 b,Arnold Stefan **,56.75,**
6 c,Bieri Marcel **,56.75,**
6 f,Fankhauser Reto **,56.75,**
7 b,Betschart Remo **,56.50,**
7 e,Fankhauser Erich ***,56.50,***
7 h,Schneider Mario **,56.50,**
8 a,Linggi Bruno **,56.25,**
9 b,Moser Steven **,56.00,**
10 a,Waser Dominik **,55.75,**
10 d,Bieri Christian **,55.75,**
Inner,weizer Schwingerverband,,Schwingerverband
6 d,Imhof Andi ***,56.75,***
6 g,Reichmuth Marco **,56.75,**
7 c,Gloggner Reto **,56.50,**
7 f,Nietlispach Pascal **,56.50,**
7 i,Gnägi Florian ***,56.50,***
8 b,von Ah Benji ***,56.25,***
9 c,Müller Michael **,56.00,**
10 b,Hirsiger Alexander *,55.75,*
10 e,Burch Jonas *,55.75,*
6 e,Suppiger Werner **,56.75,**
7 a,Arnold Raphael *,56.50,*
7 d,Rohrer Ivan **,56.50,**
7 g,Schelbert Ralf **,56.50,**
7 j,Zimmermann Martin **,56.50,**
9 a,Heiniger Marco *,56.00,*
9 d,Wyrsch Marco **,56.00,**
10 c,Rhyner Michael **,55.75,**
10 f,Erb Roger **,55.75,**
10 g,Lang Sven *,55.75,*
11 c,Odermatt Christian **,55.50,**
11 f,Wetzstein Adrian *,55.50,*
11 i,Kurmann Toni *,55.50,*
11 l,Thierstein Marco *,55.50,*
12 b,Heinzer Ronny *,55.25,*
12 e,Schürpf Bruno *,55.25,*
12 h,Portmann Josef *,55.25,*
12 k,Wyrsch Silvio *,55.25,*
Inner,weizer Schwingerverband,,Schwingerverband
11 a,Bernhard Lukas *,55.50,*
11 d,Schneider Domenic ***,55.50,***
11 g,Fassbind René *,55.50,*
11 j,Murer Andy **,55.50,**
11 m,Höﬂiger Andreas **,55.50,**
12 c,Heinzer Stefan **,55.25,**
12 f,Ettlin Stefan *,55.25,*
12 i,Rohrer Marco **,55.25,**
13 a,Arnold Andreas *,55.00,*
11 b,Muﬀ Armin **,55.50,**
11 e,Stucki Christian *,55.50,*
11 h,Inderbitzin Daniel *,55.50,*
11 k,Stöckli Damian *,55.50,*
12 a,Betschart Patrick *,55.25,*
12 d,Schuler Philipp **,55.25,**
12 g,Felder Martin *,55.25,*
12 j,Villiger Cyrill *,55.25,*
13 b,Elmiger Andreas,55.00,Andreas
13 c,Ettlin Martin,55.00,Martin
13 f,Hasler Florian **,55.00,**
13 i,Würsch Lars *,55.00,*
13 l,Bucher Christian *,55.00,*
14 a,Ottiger Lukas *,54.75,*
14 d,Scherer Niklaus *,54.75,*
14 g,Schöpfer Ronny *,54.75,*
15 a,Kenel Franz-Toni *,54.50,*
15 d,Zimmermann Simon **,54.50,**
Inner,weizer Schwingerverband,,Schwingerverband
13 d,Arnold Severin *,55.00,*
13 g,Scherrer Fabian (2002),55.00,(2002)
13 j,Streiﬀ Dominik *,55.00,*
13 m,Gander Adrian *,55.00,*
14 b,Rohrer Ueli *,54.75,*
14 e,Vogel Remo **,54.75,**
14 h,Gisler Bruno ***,54.75,***
15 b,Odermatt Andreas *,54.50,*
15 e,Lemmenmeier Lukas *,54.50,*
13 e,Bucher Roland *,55.00,*
13 h,Wallimann Remo,55.00,Remo
13 k,Bättig Martin *,55.00,*
13 n,Muﬀ André *,55.00,*
14 c,Räbmatter Patrick ***,54.75,***
14 f,Widmer Adrian *,54.75,*
14 i,Langenstein Philip **,54.75,**
15 c,Sempach Matthias ***,54.50,***
15 f,Reichmuth Armin *,54.50,*
16 a,Elsener Adrian **,54.25,**
16 d,Gwerder Carlo **,54.25,**
16 g,Rohrer Beat *,54.25,*
16 j,Graber Michael *,54.25,*
16 m,Reichmuth Roland *,54.25,*
16 p,Zurﬂuh Michael *,54.25,*
17 a,Briker Michael *,54.00,*
17 d,Zimmermann Daniel *,54.00,*
17 g,Gisler Jonas (2001),54.00,(2001)
Inner,weizer Schwingerverband,,Schwingerverband
16 b,Huber Alex *,54.25,*
16 e,Moos Christoph *,54.25,*
16 h,Ulrich Marco *,54.25,*
16 k,Gut Koni,54.25,Koni
16 n,Thalmann Thomas *,54.25,*
16 q,Fässler Dominic **,54.25,**
17 b,Fessler Linus **,54.00,**
17 e,Amgarten Martin *,54.00,*
17 h,Gwerder Beni,54.00,Beni
16 c,Weber Ivo,54.25,Ivo
16 f,Odermatt Remo *,54.25,*
16 i,Vonlaufen Lukas *,54.25,*
16 l,Hess Michael *,54.25,*
16 o,Zgraggen Fabian *,54.25,*
16 r,Fink Bruno *,54.25,*
17 c,Reichmuth Lukas (2000) *,54.00,*
17 f,Arnold Marcel *,54.00,*
17 i,Kessler Joel *,54.00,*
17 j,Niederberger Markus *,54.00,*
18 a,Durrer Fabian *,53.75,*
18 d,Elsener Peter **,53.75,**
18 g,Hess Dominik *,53.75,*
19 a,Kälin Remo *,53.50,*
19 d,Betschart Silvan *,53.50,*
20 c,Suter Beat,53.25,Beat
20 f,Schmid Simon (2000) *,53.25,*
21 b,Gerber Peter *,53.00,*
Inner,weizer Schwingerverband,,Schwingerverband
17 k,Schuler Alex,54.00,Alex
18 b,Lussi Marco **,53.75,**
18 e,Heiniger Luca,53.75,Luca
18 h,Kälin Roland **,53.75,**
19 b,Bachmann Roger *,53.50,*
20 a,Arnold Fabian *,53.25,*
20 d,Waser Reto *,53.25,*
20 g,Durrer Nando *,53.25,*
21 c,Felder Seppi *,53.00,*
17 l,Kempf Elias **,54.00,**
18 c,Betschart Marcel *,53.75,*
18 f,Herger Fabian *,53.75,*
18 i,Bernet Christoph *,53.75,*
19 c,Kennel Beat *,53.50,*
20 b,Elsener Marcel *,53.25,*
20 e,Gassmann Michael *,53.25,*
21 a,Dissler Philipp *,53.00,*
21 d,Ming Christian *,53.00,*
21 e,Durrer Markus,53.00,Markus
23 a,Borcard Johann **,52.50,**
23 d,Käslin Ruedi *,52.50,*
26,Müller Roger *,35.50,*
27 c,Hegner Ueli *,35.25,*
28 a,Bürgi Reto *,34.75,*
28 d,Heinzer Stefan *,34.75,*
29 a,Betschart Daniel,34.50,Daniel
29 d,Hösli Fritz *,34.50,*
29 g,Kennel Stefan **,34.50,**
29 j,Grab Daniel **,34.50,**
Inner,weizer Schwingerverband,,Schwingerverband
21 f,Gwerder Andreas *,53.00,*
23 b,Gander Michael,52.50,Michael
24,Zürcher Ueli (2000),37.25,(2000)
27 a,Eﬃnger Markus *,35.25,*
27 d,Steiner Severin (2001),35.25,(2001)
28 b,Della Torre Simon,34.75,Simon
28 e,Dousse Michel **,34.75,**
29 b,Bucher Thomas,34.50,Thomas
29 e,Hürlimann Mathias (2000) *,34.50,*
29 h,Zanini David (2000),34.50,(2000)
29 k,Portmann Fabian *,34.50,*
22,Achermann Christoph *,52.75,*
23 c,Gemsch Stefan,52.50,Stefan
25,Zurﬂuh Roman **,36.50,**
27 b,Forster Christian,35.25,Christian
27 e,Durrer Robin *,35.25,*
28 c,Gwerder Christian **,34.75,**
28 f,Schmidiger Marco *,34.75,*
29 c,Bürgi Tobias,34.50,Tobias
29 f,Käslin Benno *,34.50,*
29 i,Blaser Theo *,34.50,*
30 a,Beﬀa Mario,34.25,Mario
30 b,Gasser Peter *,34.25,*
30 e,Pedrazzini Diego,34.25,Diego
31 c,Schnider Markus *,34.00,*
33 b,Baumann Roger *,25.75,*
36,Schilter Daniel *,8.50,*
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
Inner,weizer Schwingerverband,,Schwingerverband
30 c,Hurschler Adrian,34.25,Adrian
31 a,Hofmann Florian **,34.00,**
32,Steinauer Adrian **,26.25,**
34,Lagler Christian,18.50,Christian
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
30 d,Kammermann Christoph *,34.25,*
