place,name,points,level
1,Giger Samuel ***,58.25,***
4 a,Rychen Roger ***,57.00,***
5 b,Leuppi Samir **,56.75,**
5 e,Gartmann Mauro,56.75,Mauro
6 a,Horner Peter ***,56.50,***
6 d,Oertig Dominik **,56.50,**
7 b,Kälin Roland **,56.25,**
8 b,Forrer Arnold ***,56.00,***
2,Schneider Domenic ***,58.00,***
4 b,Battaglia Ursin **,57.00,**
5 c,Jöhl Christian *,56.75,*
5 f,Korrodi Paul *,56.75,*
6 b,Bösch Daniel ***,56.50,***
6 e,Nägeli Marco *,56.50,*
7 c,Oettli Marco *,56.25,*
8 c,Steinauer Adrian **,56.00,**
3,Geisser Lars *,57.25,*
5 a,Krähenbühl Tobias ***,56.75,***
5 d,Hochholdinger Roman **,56.75,**
5 g,Hersche Martin ***,56.75,***
6 c,Schmid Dominik **,56.50,**
7 a,Landolt Reto *,56.25,*
8 a,Schneider Mario **,56.00,**
8 d,Schlegel Sandro **,56.00,**
9 a,Sprecher Sandro *,55.75,*
9 d,Good Marco *,55.75,*
10 c,Wey Nicola *,55.50,*
10 f,Bucher Roland,55.50,Roland
10 i,Krähenbühl Lukas *,55.50,*
11 a,Straub Robin *,55.25,*
11 d,Schlegel Reto *,55.25,*
11 g,Hugelshofer Lars (2001),55.25,(2001)
11 j,Bärtsch Jann (2000),55.25,(2000)
9 b,Jörger Marc,55.75,Marc
10 a,Schuler Alex ***,55.50,***
10 d,Roth Martin *,55.50,*
10 g,Bernold Edi **,55.50,**
10 j,Egli Martin,55.50,Martin
11 b,Notz Beni ***,55.25,***
11 e,Kammermann Thomas *,55.25,*
11 h,Bühler Hannes *,55.25,*
12 a,Eﬃnger Markus *,55.00,*
9 c,Aebli Nino (2000),55.75,(2000)
10 b,Flütsch Marco (1999),55.50,(1999)
10 e,Inderbitzin Daniel *,55.50,*
10 h,Baumann Elia (2000),55.50,(2000)
10 k,Dändliker Shane *,55.50,*
11 c,Vogel Beat *,55.25,*
