place,name,points,level
1,Bösch Daniel ***,58.75,***
4 a,Sempach Thomas ***,57.00,***
4 d,Bless Michael ***,57.00,***
6 b,Schmid Dominik **,56.50,**
7 b,Schneider Domenic ***,56.25,***
9 a,Kindlimann Fabian ***,55.75,***
9 d,Schenkel Remo *,55.75,*
10 b,Rychen Roger ***,55.50,***
Nordo,chweizer Schwingerverband,,Schwingerverband
2,Orlik Armon ***,58.25,***
4 b,Giger Samuel ***,57.00,***
5,Gottofrey Marc **,56.75,**
6 c,Gerber Christian **,56.50,**
7 c,Anderegg Simon ***,56.25,***
9 b,Weyermann Florian *,55.75,*
9 e,Kramer Lario **,55.75,**
10 c,Roschi Ruedi **,55.50,**
3,Aeschbacher Matthias **,57.50,**
4 c,Schenk Patrick ***,57.00,***
6 a,Gnägi Florian ***,56.50,***
7 a,Leuppi Samir **,56.25,**
8,Schlegel Sandro **,56.00,**
9 c,von Weissenﬂuh Kilian **,55.75,**
10 a,Luginbühl Hanspeter **,55.50,**
10 d,Nägeli Marco **,55.50,**
10 e,Dind Samuel **,55.50,**
11 c,Schlegel Reto *,55.25,*
12 c,Reusser Philipp ***,55.00,***
13 b,Piemontesi Pascal **,54.75,**
13 e,Steﬀen Konrad *,54.75,*
14 c,Roth Martin *,54.50,*
14 f,Gobeli Patrick *,54.50,*
15 b,Pﬁster Florian *,54.25,*
15 e,Bernold Christian **,54.25,**
Nordo,chweizer Schwingerverband,,Schwingerverband
11 a,Kuster Marcel ***,55.25,***
12 a,Giger Urs *,55.00,*
12 d,Mathys Simon **,55.00,**
13 c,Moser Steven **,54.75,**
14 a,Wittwer Jan *,54.50,*
14 d,Eugster Ruedi **,54.50,**
14 g,Dändliker Shane *,54.50,*
15 c,Landolt Reto *,54.25,*
15 f,Ackermann Remo *,54.25,*
11 b,Borcard Johann **,55.25,**
12 b,Baumann Rico *,55.00,*
13 a,Roth Dominik **,54.75,**
13 d,Burkhalter Stefan ***,54.75,***
14 b,Vestner Roman *,54.50,*
14 e,Notz Beni ***,54.50,***
15 a,Steiner Michael **,54.25,**
15 d,Dousse Michel **,54.25,**
16 a,Brodard Augustin **,54.00,**
16 b,Schneider Mario **,54.00,**
17 a,Kuster Thomas *,53.75,*
18 b,Urfer Simon *,53.25,*
20 a,Vestner Bruno *,52.75,*
21,Geisser Lars **,36.50,**
22 c,Odermatt Christoph *,35.25,*
22 f,Coray Beda **,35.25,**
23 b,Rüegg Roman *,34.75,*
23 e,Duplan Steve **,34.75,**
24 c,Bäbler Dominik *,34.50,*
Nordo,chweizer Schwingerverband,,Schwingerverband
16 c,Oettli Marco *,54.00,*
17 b,Korrodi Paul *,53.75,*
18 c,Rüegg Fabian *,53.25,*
20 b,Ott Damian (2000) *,52.75,*
22 a,Wittwer Josias *,35.25,*
22 d,Elmer Daniel *,35.25,*
22 g,Ammann Rico *,35.25,*
23 c,Koller Martin *,34.75,*
24 a,Oertig Dominik **,34.50,**
24 d,Krähenbühl Tobias ***,34.50,***
16 d,Jöhl Christian *,54.00,*
18 a,Zbinden Marc *,53.25,*
19,Arztmann Beda *,53.00,*
20 c,Gwerder Andreas **,52.75,**
22 b,Schmid Patrick *,35.25,*
22 e,Dumelin David *,35.25,*
23 a,Wey Nicola *,34.75,*
23 d,Bühler Hannes *,34.75,*
24 b,Gartmann Mauro *,34.50,*
25 a,Schudel Simon *,34.25,*
25 b,Good Marco *,34.25,*
27,Hersche Martin ***,19.50,***
30 a,Zwyssig Raphael ***,8.75,***
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
Nordo,chweizer Schwingerverband,,Schwingerverband
25 c,Fontana Michael *,34.25,*
28,Roch Vincent **,18.50,**
30 b,Renfer Lukas *,8.75,*
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
26,Schwyn Adrian *,34.00,*
29,Battaglia Ursin **,17.00,**
30 c,Kid Simon **,8.75,**
