place,name,points,level
1,Wittwer Josias **,58.50,**
4,Strebel Joel ***,57.25,***
6 b,Räbmatter Patrick ***,56.75,***
7 b,Steﬀen Gustav **,56.50,**
8,Arnold Stefan **,56.25,**
9 c,Kaufmann Reto *,56.00,*
10 a,Aeschbacher Matthias ***,55.75,***
10 d,Gobeli Patrick **,55.75,**
Inner,weizer Schwingerverband,,Schwingerverband
2,Walther Adrian **,58.25,**
5,Schuler Christian ***,57.00,***
6 c,Voggensperger Lars *,56.75,*
7 c,Hermann Oliver **,56.50,**
9 a,Ettlin Stefan **,56.00,**
9 d,Lang Sven **,56.00,**
10 b,Bieri Marcel ***,55.75,***
10 e,Rohrer Ueli **,55.75,**
3,Staudenmann Fabian ***,57.50,***
6 a,Zaugg Lars *,56.75,*
7 a,Odermatt Adrian **,56.50,**
7 d,Ledermann Michael **,56.50,**
9 b,Alpiger Nick ***,56.00,***
9 e,Schöpfer Ronny **,56.00,**
10 c,Doppmann Urs **,55.75,**
10 f,Egli Damian **,55.75,**
10 g,Leuthard Reto **,55.75,**
11 c,Gasser Dominik **,55.50,**
12 a,Fellmann Roman **,55.25,**
13,Hügli Kaj **,55.00,**
14 c,Widmer Tobias **,54.75,**
14 f,Wandeler Roman *,54.75,*
15 b,Aellen Florian *,54.50,*
15 e,Joho Philip *,54.50,*
16 c,Stöckli Damian *,54.25,*
Inner,weizer Schwingerverband,,Schwingerverband
11 a,Kämpf Alexander **,55.50,**
11 d,Steinauer Adrian **,55.50,**
12 b,Schurtenberger Sven ***,55.25,***
14 a,Schwyzer Samuel *,54.75,*
14 d,Bucher Christian **,54.75,**
14 g,Iseli Marco **,54.75,**
15 c,Steﬀen Valentin *,54.50,*
16 a,Waser Dominik **,54.25,**
16 d,Zurﬂuh Michael *,54.25,*
11 b,Bühler Kilian *,55.50,*
11 e,Suter Beat *,55.50,*
12 c,Suter Bruno *,55.25,*
14 b,Nägeli Leandro *,54.75,*
14 e,Roth Jan (2004) *,54.75,*
15 a,Durrer Nando *,54.50,*
15 d,Schenk Patrick ***,54.50,***
16 b,Erb Roger **,54.25,**
17 a,Kenel Franz-Toni *,54.00,*
17 b,Bader Fabian **,54.00,**
18 a,Hegner Ueli *,53.75,*
19,Reichmuth Lukas *,53.50,*
20 c,Klossner Adrian **,53.25,**
23,Stoll Simon **,35.75,**
24 c,Wyrsch Silvio *,35.25,*
25 c,Ulrich Marco **,35.00,**
26 c,Schürpf Bruno *,34.75,*
27 a,Heinzer Ronny *,34.50,*
27 d,Ming Christian *,34.50,*
Inner,weizer Schwingerverband,,Schwingerverband
17 c,Kohler Adrian *,54.00,*
18 b,Ramseier Thomas *,53.75,*
20 a,Döbeli Lukas **,53.25,**
21,Fankhauser Reto **,53.00,**
24 a,Herger Fabian *,35.25,*
25 a,Kälin Roland **,35.00,**
26 a,Lussi Marco **,34.75,**
26 d,Gut Koni *,34.75,*
27 b,Huber Alex *,34.50,*
27 e,Scherer Niklaus **,34.50,**
17 d,Döbeli Andreas ***,54.00,***
18 c,Schlüchter Colin *,53.75,*
20 b,Weyermann Florian **,53.25,**
22,Käslin Ruedi *,52.50,*
24 b,Riebli Urs *,35.25,*
25 b,Lustenberger Josef *,35.00,*
26 b,Murer Andy **,34.75,**
26 e,Schuler Alex ***,34.75,***
27 c,Lemmenmeier Lukas *,34.50,*
27 f,Stüdeli Thomas **,34.50,**
28 a,Betschart Marcel *,34.25,*
29,Arnold Marcel *,34.00,*
32,Müllestein Mike ***,17.50,***
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
Inner,weizer Schwingerverband,,Schwingerverband
28 b,Schärli Reto *,34.25,*
30,Schmid Samuel **,27.00,**
33,Rohrer Ivan **,17.00,**
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
28 c,Wenger Marcel *,34.25,*
31,Vieira Tiago **,25.50,**
34,Arnold Raphael **,8.50,**
