place,name,points,level
1,Zwyssig Raphael ***,58.75,***
3 b,Signer Emil **,57.25,**
4 a,Hersche Martin **,57.00,**
4 d,Schläpfer Markus **,57.00,**
4 g,Kuster Marcel **,57.00,**
5 b,Kid Simon **,56.75,**
5 e,Dörig Erich,56.75,Erich
6 c,Oertle Daniel,56.50,Daniel
6 f,Bäbler Sandro **,56.50,**
Appe,ll,,ll
2,Giger Samuel (1998) **,57.75,**
3 c,Schmid Patrick (1997),57.25,(1997)
4 b,Giger Urs *,57.00,*
4 e,Kohler Fredi **,57.00,**
4 h,Kammermann Thomas *,57.00,*
5 c,Vogel Beat *,56.75,*
6 a,Vollenweider Jeremy (1998) *,56.50,*
6 d,Hofstetter Manuel *,56.50,*
6 g,Burkhalter Stefan ***,56.50,***
3 a,Forrer Arnold ***,57.25,***
3 d,Bösch Daniel ***,57.25,***
4 c,Schneider Domenic **,57.00,**
4 f,Fässler Andreas **,57.00,**
5 a,Roth Martin *,56.75,*
5 d,Fejzaj Naim *,56.75,*
6 b,Rhyner Michael **,56.50,**
6 e,Coray Beda *,56.50,*
6 h,Oettli Marco (1997),56.50,(1997)
6 i,Krähenbühl Tobias **,56.50,**
7 a,Koller Fabian,56.25,Fabian
8 a,Riget Ivan *,56.00,*
8 d,Schneider Mario **,56.00,**
9 b,Bernold Christian *,55.75,*
9 e,Hari Michi,55.75,Michi
10 c,Schweizer Christof *,55.50,*
10 f,Manser Bruno *,55.50,*
10 i,Candrian Gian-Luca (1998),55.50,(1998)
Appe,ll,,ll
6 j,Bühler Ernst **,56.50,**
7 b,Keller Dominic,56.25,Dominic
8 b,Oertig Dominik *,56.00,*
8 e,Koller Martin *,56.00,*
9 c,Schläpfer Matthias *,55.75,*
10 a,Wey Nicola *,55.50,*
10 d,Scherer Christian *,55.50,*
10 g,Hersche Daniel,55.50,Daniel
10 j,Bucher Roland,55.50,Roland
6 k,Brühlmann Martin *,56.50,*
7 c,Schmid Dominik **,56.25,**
8 c,Jud Pirmin *,56.00,*
9 a,Schwyn Adrian,55.75,Adrian
9 d,Koch Thomas (1997),55.75,(1997)
10 b,Vestner Bruno *,55.50,*
10 e,Rütsche Stefan *,55.50,*
10 h,Koch Reto,55.50,Reto
10 k,Wittenwiler Roman (1998),55.50,(1998)
11 a,Willi Renato,55.25,Renato
11 d,Inauen Andreas *,55.25,*
11 g,Baumann Rico *,55.25,*
12 c,Schäppi Urs,55.00,Urs
12 f,Biäsch Christian,55.00,Christian
12 i,Battaglia Ursin **,55.00,**
13 c,Inauen Marco (1999),54.75,(1999)
13 f,Eugster Ruedi **,54.75,**
14 b,Odermatt Martin *,54.50,*
Appe,ll,,ll
11 b,Näf Bruno *,55.25,*
11 e,Fässler Patrick,55.25,Patrick
12 a,Wolfer Lukas,55.00,Lukas
12 d,Oetiker Ronny,55.00,Ronny
12 g,Elmer Daniel *,55.00,*
13 a,Reber Marcel *,54.75,*
13 d,Inauen Aurel,54.75,Aurel
13 g,Kammermann Dominik,54.75,Dominik
14 c,Fäh Tobias,54.50,Tobias
11 c,Läderach Pascal (1999),55.25,(1999)
11 f,Frauchiger Remo,55.25,Remo
12 b,Tanner Adrian,55.00,Adrian
12 e,Gartmann Mauro,55.00,Mauro
12 h,Knechtle Martin **,55.00,**
13 b,Notz Armin *,54.75,*
13 e,Fontana Michael,54.75,Michael
14 a,Vollmeier Sandro,54.50,Sandro
14 d,Breitenmoser Simon,54.50,Simon
14 e,Bänziger Peter,54.50,Peter
14 h,Bernold Michael (1999),54.50,(1999)
15 c,Elmer Adrian,54.25,Adrian
16 b,Schoch Cornel (1998),54.00,(1998)
16 e,Näf Willi *,54.00,*
16 h,Harder Benj,54.00,Benj
16 k,Ackermann Roman,54.00,Roman
17 c,Preisig Manuel (1998),53.75,(1998)
Appe,ll,,ll
14 f,Pﬁﬀner Ivo,54.50,Ivo
15 a,Stahel Felix *,54.25,*
15 d,Hersche Stefan,54.25,Stefan
16 c,Schlumpf Dominik *,54.00,*
16 f,Hengartner Ivo,54.00,Ivo
16 i,Gundolf Samuel,54.00,Samuel
17 a,Manser Mathias,53.75,Mathias
17 d,Flütsch Marco (1999),53.75,(1999)
14 g,Oertig Simon,54.50,Simon
15 b,Ott Dominik,54.25,Dominik
16 a,Speck Christof (1999),54.00,(1999)
16 d,Raschle Adrian,54.00,Adrian
16 g,Rütsche Werner,54.00,Werner
16 j,Baldinger Michael (1997),54.00,(1997)
17 b,Dobler Mathias (1997),53.75,(1997)
18 a,Koller Andreas (1998),53.50,(1998)
18 b,Keller Stefan (1998),53.50,(1998)
19 b,Städler Dario,53.25,Dario
21 b,Sisombun Fin (1997),35.50,(1997)
21 e,Wetter Dominik,35.50,Dominik
21 h,Raschle Simon (1999),35.50,(1999)
21 k,Meier Walter (1998),35.50,(1998)
21 n,Giger Markus,35.50,Markus
21 q,Fässler Michael (1999),35.50,(1999)
22 a,Schwyn Patrick (1999),35.25,(1999)
22 d,Rutz Silvan (1999),35.25,(1999)
22 g,Manser Adrian (1998),35.25,(1998)
Appe,ll,,ll
18 c,Inauen Roman,53.50,Roman
20,Arnold Christian,53.00,Christian
21 c,Signer Patrick (1999),35.50,(1999)
21 f,Schönenberger Björn,35.50,Björn
21 i,Poltera Andrin (1999),35.50,(1999)
21 l,Langenegger Beat (1997),35.50,(1997)
21 o,Fuster Sepp (1997),35.50,(1997)
21 r,Enz Dominik (1997),35.50,(1997)
22 b,Schläpfer Ramon (1999),35.25,(1999)
22 e,Odermatt Michi (1997),35.25,(1997)
22 h,Langenegger Remo (1997),35.25,(1997)
19 a,Thoma Christoph (1997),53.25,(1997)
21 a,Tritten Robin (1998),35.50,(1998)
21 d,Götti Samuel (1998),35.50,(1998)
21 g,Salnajs Leo (1998),35.50,(1998)
21 j,Mösli Reto,35.50,Reto
21 m,Keller Werner,35.50,Werner
21 p,Frei Hanspeter (1999),35.50,(1999)
21 s,Badat Thomas (1997),35.50,(1997)
22 c,Scherrer Pascal,35.25,Pascal
22 f,Moseler Manuel (1999),35.25,(1999)
22 i,Inauen Philipp,35.25,Philipp
22 j,Inauen Lukas (1999),35.25,(1999)
23 a,Schmid Michael (1998),34.50,(1998)
24 a,Streule Marco,34.25,Marco
25 b,Signer Walter (1998),34.00,(1998)
26,von Allmen Michael,26.75,Michael
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
Appe,ll,,ll
22 k,Buﬀ Alwin,35.25,Alwin
23 b,Rüegger Remo (1999),34.50,(1999)
24 b,Jud Andreas (1997),34.25,(1997)
25 c,Oppliger Matthias (1999),34.00,(1999)
27,Bäbler Dominik *,18.50,*
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
22 l,Bleiker Daniel,35.25,Daniel
23 c,Baumgartner Joël,34.50,Joël
25 a,Sonderegger Damian (1997),34.00,(1997)
25 d,Frei Claude (1999),34.00,(1999)
