place,name,points,level
1,Giger Samuel ***,58.75,***
3 a,Schneider Domenic ***,57.25,***
3 d,Lehmann Philipp *,57.25,*
4 b,Schneider Mario **,57.00,**
4 e,Schmid Dominik **,57.00,**
5 a,Leuppi Samir ***,56.75,***
5 d,Räbsamen Marcel **,56.75,**
6 c,Odermatt Gian Maria (2004) *,56.50,*
Nordo,chweizer Schwingerverband,,Schwingerverband
2 a,Schlegel Werner **,57.50,**
3 b,Geisser Lars **,57.25,**
3 e,Rychen Roger ***,57.25,***
4 c,Alpiger Nick ***,57.00,***
4 f,Dumelin David **,57.00,**
5 b,Walther Adrian **,56.75,**
6 a,Ambühl Joel **,56.50,**
6 d,Signer Andy *,56.50,*
2 b,Orlik Armon ***,57.50,***
3 c,Kindlimann Fabian ***,57.25,***
4 a,Forrer Arnold ***,57.00,***
4 d,Bless Michael ***,57.00,***
4 g,Riget Florian **,57.00,**
5 c,Koch Thomas *,56.75,*
6 b,Koch Reto *,56.50,*
7 a,Bernold Michael *,56.25,*
7 b,Voggensperger Janic **,56.25,**
7 e,Wittenwiler Roman *,56.25,*
8 c,Oettli Silvio **,56.00,**
8 f,Biäsch Christian *,56.00,*
9 b,Baeriswyl Christoph **,55.75,**
9 e,Kolb This **,55.75,**
10 b,Bühler Hannes *,55.50,*
10 e,Bieri Marcel ***,55.50,***
10 h,Lenherr Cédric *,55.50,*
Nordo,chweizer Schwingerverband,,Schwingerverband
7 c,Ott Damian **,56.25,**
8 a,Good Marco **,56.00,**
8 d,Schwander Severin **,56.00,**
8 g,Notz Beni ***,56.00,***
9 c,Bernold Christian **,55.75,**
9 f,Oettli Marco **,55.75,**
10 c,Ackermann Remo *,55.50,*
10 f,Fausch Kjetil *,55.50,*
10 i,Elmer Daniel *,55.50,*
7 d,Wey Nicola *,56.25,*
8 b,Rotach Lars *,56.00,*
8 e,Zwyssig Raphael ***,56.00,***
9 a,Schmidlin Tobias *,55.75,*
9 d,Kammermann Dominik,55.75,Dominik
10 a,Bucher Roman,55.50,Roman
10 d,Bärtsch Fabian *,55.50,*
10 g,Giger Urs *,55.50,*
10 j,Hersche Martin ***,55.50,***
10 k,Hochholdinger Roman **,55.50,**
10 n,Lanter Christian *,55.50,*
11 c,Ammann Rico *,55.25,*
11 f,Schlegel Reto *,55.25,*
12 a,Imhof Gregor,55.00,Gregor
12 d,Fejzaj Naim **,55.00,**
12 g,Schiesser Patrik *,55.00,*
12 j,Kolb Pirmin *,55.00,*
13 b,Giger Lorenz,54.75,Lorenz
Nordo,chweizer Schwingerverband,,Schwingerverband
10 l,Inauen Aurel,55.50,Aurel
11 a,Brügger Stefan *,55.25,*
11 d,Balimann Sandro *,55.25,*
11 g,Schudel Simon *,55.25,*
12 b,Schwyn Adrian *,55.00,*
12 e,Fuster Sepp *,55.00,*
12 h,Tschudi Mario,55.00,Mario
12 k,Schnurrenberger Roman **,55.00,**
13 c,Keller Werner *,54.75,*
10 m,Jörger Corsin *,55.50,*
11 b,Landolt Reto *,55.25,*
11 e,Leuppi Karim *,55.25,*
11 h,Baumann Rico *,55.25,*
12 c,Elmer Adrian *,55.00,*
12 f,Müller Josias (2006),55.00,(2006)
12 i,Rüegg Fabian *,55.00,*
13 a,Erb Roger **,54.75,**
13 d,Ochsner Reto,54.75,Reto
13 e,Brülisauer Dominik,54.75,Dominik
13 h,Kuster Thomas **,54.75,**
13 k,Burkhalter Thomas *,54.75,*
13 n,Kolb Kilian (2005),54.75,(2005)
14 c,Funk Nicola *,54.50,*
14 f,Kundert Elias (2005) *,54.50,*
14 i,Ackermann Rico *,54.50,*
15 a,Flütsch Marco,54.25,Marco
15 d,Hänni Marc,54.25,Marc
Nordo,chweizer Schwingerverband,,Schwingerverband
13 f,Burkhalter Stefan ***,54.75,***
13 i,Nock Benjamin *,54.75,*
13 l,Joos Enrico *,54.75,*
14 a,Kiser Aron,54.50,Aron
14 d,Hobi Ignaz *,54.50,*
14 g,Pianta Christian *,54.50,*
14 j,Rhyner Beni,54.50,Beni
15 b,Schmid Patrick *,54.25,*
15 e,Kobler Janosch *,54.25,*
13 g,Baumgartner Ramon **,54.75,**
13 j,Burch Dean *,54.75,*
13 m,Kurmann Patrick *,54.75,*
14 b,Feldmann Patrik (2005),54.50,(2005)
14 e,Jörger Marc *,54.50,*
14 h,Wetter Silvan *,54.50,*
14 k,Schwyn Patrick,54.50,Patrick
15 c,Habegger Andrin (2005),54.25,(2005)
15 f,Koller Silvan *,54.25,*
15 g,Niederer Andreas *,54.25,*
16 b,Mettler Valentin *,54.00,*
16 e,Bürgler Patrick *,54.00,*
16 h,Mannhart Jan *,54.00,*
17 b,Bösch Mario (2006),53.75,(2006)
18 b,Rüegg Patrick,53.50,Patrick
19 c,Anliker Andri,53.25,Andri
20 b,Büchler Livio,53.00,Livio
21,Oertle Daniel *,52.75,*
Nordo,chweizer Schwingerverband,,Schwingerverband
15 h,Winzeler Simon *,54.25,*
16 c,Zumbach Michael,54.00,Michael
16 f,Horner Sämi,54.00,Sämi
16 i,Nüesch Sandro (2005),54.00,(2005)
17 c,Ziegler Andreas,53.75,Andreas
19 a,Giger Florian,53.25,Florian
19 d,Wild Thomas *,53.25,*
20 c,Signer Tobias (2004),53.00,(2004)
22 a,Brand Andreas,52.50,Andreas
16 a,Korrodi Janik (2004),54.00,(2004)
16 d,Bachmann Janos (2004),54.00,(2004)
16 g,Inauen Andreas *,54.00,*
17 a,Bickel Roman *,53.75,*
18 a,Wehrli Jan,53.50,Jan
19 b,Schönenberger Tobias (2004) *,53.25,*
20 a,Blaser Niklas *,53.00,*
20 d,Ulmann Fabian *,53.00,*
22 b,Siegenthaler Joël,52.50,Joël
22 c,Signer Walter,52.50,Walter
24,Schäppi Urs *,44.25,*
27 a,Koller Fabian *,35.25,*
27 d,Schläpfer Matthias *,35.25,*
28 a,Wagner Andreas,34.75,Andreas
29 a,Odermatt Michi,34.50,Michi
30 b,Joos Roman (2005),34.25,(2005)
31 a,Bachmann Oliver (2004),34.00,(2004)
33,Bernold Edi **,17.00,**
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
Nordo,chweizer Schwingerverband,,Schwingerverband
22 d,Spörndli Cyril,52.50,Cyril
25,Roth Martin ***,35.75,***
27 b,Magani Flurin,35.25,Flurin
27 e,Wolfer Lukas *,35.25,*
28 b,Lüthi Manuel *,34.75,*
29 b,Kiener Raphael,34.50,Raphael
30 c,Keller Manuel *,34.25,*
31 b,Bleiker Ueli (2004) *,34.00,*
34,Lacher Tobias (2005),8.50,(2005)
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
23,Bollhalder Manuel *,44.75,*
26,Egli Martin *,35.50,*
27 c,Schiess Daniel,35.25,Daniel
27 f,Hugelshofer Lars *,35.25,*
28 c,Buchmann Michael *,34.75,*
30 a,Heierli Pascal **,34.25,**
30 d,Peter Philipp,34.25,Philipp
