place,name,points,level
1,Bösch Daniel ***,59.75,***
3,Arztmann Beda *,57.75,*
5 b,Schudel Simon *,57.25,*
6 c,Forrer Arnold ***,57.00,***
7 a,Elmer Daniel *,56.75,*
7 d,Dumelin David **,56.75,**
8 c,Kindlimann Fabian ***,56.50,***
10 a,Bürgler Patrick,56.00,Patrick
Schaﬀ,usen,,usen
2 a,Räbsamen Marcel *,58.00,*
4,Good Marco *,57.50,*
6 a,Schnurrenberger Roman **,57.00,**
6 d,Dändliker Shane **,57.00,**
7 b,Ammann Rico *,56.75,*
8 a,Schwyn Adrian *,56.50,*
9 a,Blaser Niklas *,56.25,*
10 b,Schuler Martin,56.00,Martin
2 b,Leuppi Samir **,58.00,**
5 a,Vollenweider Jeremy *,57.25,*
6 b,Straub Robin *,57.00,*
6 e,Oettli Silvio *,57.00,*
7 c,Heierli Pascal *,56.75,*
8 b,Rentsch Christian,56.50,Christian
9 b,Burkhard Patrick *,56.25,*
10 c,Jöhl Christian *,56.00,*
11 a,Zbinden Marc *,55.75,*
11 d,Rüegg Fabian *,55.75,*
11 g,Schmidlin Tobias (2001) *,55.75,*
12 a,Akeret Benno *,55.50,*
12 d,Hugelshofer Lars (2001) *,55.50,*
12 g,Rüegg Roman *,55.50,*
13 b,Ziegler Andreas (2002),55.25,(2002)
13 e,Signer Andy (2003),55.25,(2003)
13 h,Junker Nik,55.25,Nik
Schaﬀ,usen,,usen
11 b,Schäppi Urs *,55.75,*
11 e,Lehmann Philipp *,55.75,*
11 h,Graf Nicola (2003),55.75,(2003)
12 b,Roth Michael,55.50,Michael
12 e,Burkhalter Thomas (2003),55.50,(2003)
12 h,Gerig Marcel,55.50,Marcel
13 c,Wolfer Lukas *,55.25,*
13 f,Rüegg Patrick,55.25,Patrick
13 i,Götti Samuel,55.25,Samuel
11 c,Geisser Lars **,55.75,**
11 f,Baumann Rico *,55.75,*
11 i,Kolb Pirmin (2001),55.75,(2001)
12 c,Keller Andreas *,55.50,*
12 f,Schwyn Patrick,55.50,Patrick
13 a,Bühler Hannes *,55.25,*
13 d,Stadelmann Patrick,55.25,Patrick
13 g,Kurmann Patrick (2003),55.25,(2003)
13 j,Baumgartner Ramon (2002),55.25,(2002)
13 k,Kolb This (2003),55.25,(2003)
14 c,Imhof Gregor (2001),55.00,(2001)
14 f,Wetter Silvan *,55.00,*
15 c,Ott Damian **,54.75,**
16 b,Hari Michi,54.50,Michi
17 a,Leuppi Karim *,54.25,*
17 d,Gwerder Andreas **,54.25,**
18 b,Steiner Joel,54.00,Joel
Schaﬀ,usen,,usen
14 a,Steiner Lukas (2002),55.00,(2002)
14 d,Galli Cedric (2001),55.00,(2001)
15 a,Koller Silvan (2002),54.75,(2002)
15 d,Bickel Roman *,54.75,*
16 c,Hobi Ignaz,54.50,Ignaz
17 b,Kiener Raphael,54.25,Raphael
17 e,Bucher Roman (2003),54.25,(2003)
18 c,Hauser Simon,54.00,Simon
14 b,Lozza Roman,55.00,Roman
14 e,Aerne Christian *,55.00,*
15 b,Krähenbühl Lukas *,54.75,*
16 a,Riget Ivan *,54.50,*
16 d,Büsser André *,54.50,*
17 c,Alder Armin *,54.25,*
18 a,Breitenmoser Simon,54.00,Simon
18 d,Buchmann Michael,54.00,Michael
18 e,Badat Thomas,54.00,Thomas
18 h,Christen Jérôme (2002),54.00,(2002)
19 b,Martin Dominik,53.75,Dominik
19 e,Zumbach Michael,53.75,Michael
19 h,Schnyder Christian,53.75,Christian
19 k,Müller Christian (2001),53.75,(2001)
19 n,Furrer Matthias,53.75,Matthias
21 a,Plüer Fabian (2003),53.00,(2003)
22 b,Bleiker Daniel,52.75,Daniel
Schaﬀ,usen,,usen
18 f,Schiess Christian,54.00,Christian
18 i,Burch Dean (2001),54.00,(2001)
19 c,Lüthi Manuel (2003),53.75,(2003)
19 f,Sieber Marc,53.75,Marc
19 i,Rüegger Remo,53.75,Remo
19 l,Lieberherr David (2003),53.75,(2003)
20 a,Tremp Ruedi (2003),53.50,(2003)
21 b,Mock Marco,53.00,Marco
23 a,Amstutz Janic (2002),52.50,(2002)
18 g,Fuster Arjuna (2003),54.00,(2003)
19 a,Rutz Cédric,53.75,Cédric
19 d,Käppeli Remo (2001),53.75,(2001)
19 g,Schrepfer Sven (2003),53.75,(2003)
19 j,Oberhänsli Nick (2001),53.75,(2001)
19 m,Knup Stephan,53.75,Stephan
20 b,Roth Sämi,53.50,Sämi
22 a,Keller Elija (2002),52.75,(2002)
23 b,Vetterli Sven (2003),52.50,(2003)
23 c,Müller Fabian (2001),52.50,(2001)
24,Düring Dominik (2003),52.25,(2003)
27,Odermatt Michi,35.75,Michi
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
Schaﬀ,usen,,usen
23 d,Frei Felix (2003),52.50,(2003)
25,Siegenthaler Joël (2003),51.50,(2003)
28,Schallberger Clint,27.00,Clint
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
23 e,Dünner Zyan (2001),52.50,(2001)
26,Baumann Nico (2002),51.25,(2002)
