place,name,points,level
1,Mathis Marcel ***,58.75,***
3 a,Müllestein Mike ***,57.25,***
3 d,Schürpf Bruno,57.25,Bruno
4 a,Betschart Remo **,57.00,**
4 d,Herger Matthias **,57.00,**
4 g,Grab Martin ***,57.00,***
5 b,Hasler Florian **,56.75,**
5 e,Fankhauser Marco **,56.75,**
2 a,Wicki Joel **,58.25,**
3 b,Kenel Franz-Toni *,57.25,*
3 e,Müller Michael **,57.25,**
4 b,Gwerder Guido **,57.00,**
4 e,Nötzli Reto ***,57.00,***
4 h,Schelbert Ralf **,57.00,**
5 c,Suppiger Werner **,56.75,**
5 f,Hirsiger Alexander,56.75,Alexander
2 b,Gloggner Reto **,58.25,**
3 c,Murer Andy **,57.25,**
3 f,Vogel Remo **,57.25,**
4 c,Heinzer Ronny *,57.00,*
4 f,Schmid Simon (2000),57.00,(2000)
5 a,Arnold Daniel *,56.75,*
5 d,Borcard Johann **,56.75,**
5 g,Imhof Andi ***,56.75,***
5 h,Kennel Stefan **,56.75,**
5 k,Burch Jonas,56.75,Jonas
6 b,Odermatt Christian **,56.50,**
6 e,Ettlin Stefan *,56.50,*
7 c,Schuler Daniel,56.25,Daniel
7 f,Heinzer Stefan **,56.25,**
8 b,Thalmann Thomas *,56.00,*
8 e,Linggi Bruno **,56.00,**
8 h,Heiniger Luca,56.00,Luca
5 i,Schuler Christian ***,56.75,***
5 l,Rohrer Ueli *,56.75,*
6 c,Reichmuth Marco **,56.50,**
7 a,Kennel Beat *,56.25,*
7 d,Streiﬀ Dominik *,56.25,*
7 g,Langenstein Philip **,56.25,**
8 c,Gassmann Michael *,56.00,*
8 f,Schuler Philipp **,56.00,**
9 a,Beﬀa Mario,55.75,Mario
5 j,Arnold Marcel *,56.75,*
6 a,Kälin Roland **,56.50,**
6 d,Doppmann Urs *,56.50,*
7 b,Odermatt Andreas *,56.25,*
7 e,Gwerder Michael (2000) *,56.25,*
8 a,Höﬂiger Andreas **,56.00,**
8 d,Lang Sven *,56.00,*
8 g,Gwerder Christian **,56.00,**
9 b,Blaser Theo *,55.75,*
9 c,Keller Janik *,55.75,*
9 f,Egli Damian **,55.75,**
9 i,Steinauer Adrian **,55.75,**
9 l,Doppmann Ueli,55.75,Ueli
10 b,Hösli Fritz *,55.50,*
10 e,Flück Bruno,55.50,Bruno
10 h,Kälin Remo *,55.50,*
10 k,Troxler Jonas (2000),55.50,(2000)
10 n,Betschart Marcel *,55.50,*
9 d,Reichmuth Armin *,55.75,*
9 g,Gwerder Carlo **,55.75,**
9 j,Waser Reto *,55.75,*
9 m,Zürcher Ueli (2000),55.75,(2000)
10 c,Betschart Silvan *,55.50,*
10 f,Gasser Dominik 1,55.50,1
10 i,Niederberger Markus *,55.50,*
10 l,Wyrsch Hansi,55.50,Hansi
10 o,Bucher André (2001),55.50,(2001)
9 e,Widmer Adrian *,55.75,*
9 h,Schuler Alex,55.75,Alex
9 k,Zimmermann Simon **,55.75,**
10 a,Herger Fabian *,55.50,*
10 d,Fallegger Joel,55.50,Joel
10 g,Huber Alex *,55.50,*
10 j,Suter Beat,55.50,Beat
10 m,Ziegler Moritz,55.50,Moritz
10 p,Forster Christian,55.50,Christian
10 q,Schilter Daniel *,55.50,*
11 c,Felder Martin *,55.25,*
11 f,Suppiger Thomas *,55.25,*
11 i,Arnold Sebastian,55.25,Sebastian
11 l,Villiger Cyrill *,55.25,*
11 o,Käslin Benno *,55.25,*
12 a,Käslin Valentin (2000),55.00,(2000)
12 d,Zgraggen Peter,55.00,Peter
12 g,Della Torre Simon,55.00,Simon
11 a,Arnold Raphael *,55.25,*
11 d,Gwerder Andreas *,55.25,*
11 g,Ulrich Marco *,55.25,*
11 j,Müller Mathias,55.25,Mathias
11 m,Wallimann Remo,55.25,Remo
11 p,Schuler Alex ***,55.25,***
12 b,Blattmann Philipp (2000),55.00,(2000)
12 e,Suter Samuel,55.00,Samuel
12 h,Hess Michael *,55.00,*
11 b,Betschart Michael,55.25,Michael
11 e,Schnider Markus *,55.25,*
11 h,Amgarten Roman *,55.25,*
11 k,Steiner Severin (2001),55.25,(2001)
11 n,Inderbitzin Daniel *,55.25,*
11 q,Stöckli Damian,55.25,Damian
12 c,Eﬃnger Peter,55.00,Peter
12 f,Betschart Patrick *,55.00,*
12 i,Stöckli Stefan ***,55.00,***
12 j,Fassbind René *,55.00,*
12 m,Zimmermann Daniel *,55.00,*
13 b,Kessler Joel *,54.75,*
13 e,Hess Dominik *,54.75,*
13 h,Bürgi Tobias,54.75,Tobias
13 k,Hegner Ueli *,54.75,*
14 b,Vonlaufen Lukas *,54.50,*
14 e,Baumann Marco,54.50,Marco
14 h,Kempf David,54.50,David
12 k,Käslin Ruedi *,55.00,*
12 n,Suter Pirmin,55.00,Pirmin
13 c,Rohrer Ivan **,54.75,**
13 f,Ulrich Andreas ***,54.75,***
13 i,Corvi Dominik,54.75,Dominik
13 l,Scherrer Fabian (2002),54.75,(2002)
14 c,Betschart Daniel,54.50,Daniel
14 f,Birchler Fabian (2000),54.50,(2000)
14 i,Ming Hannes,54.50,Hannes
12 l,Würsch Lars,55.00,Lars
13 a,Spichtig Aldo,54.75,Aldo
13 d,Egli Manuel *,54.75,*
13 g,Heinzer Stefan *,54.75,*
13 j,Gander Benjamin (2000),54.75,(2000)
14 a,Arnold Severin *,54.50,*
14 d,Schuler Koni,54.50,Koni
14 g,Fellmann Simon,54.50,Simon
14 j,Moos Christoph *,54.50,*
14 k,Elmiger Matthias,54.50,Matthias
15 a,Hurschler Michael,54.25,Michael
15 d,Hürlimann Ueli (2001),54.25,(2001)
15 g,Ettlin Martin,54.25,Martin
15 j,Lustenberger Florian (2002),54.25,(2002)
15 m,Vogler Daniel *,54.25,*
15 p,Gisler Lukas (2001),54.25,(2001)
16 b,von Ah Markus,54.00,Markus
16 e,Stutzer Michael,54.00,Michael
14 l,Küttel Samuel,54.50,Samuel
15 b,Dissler Philipp *,54.25,*
15 e,Albert Thomas,54.25,Thomas
15 h,Heinzer Josef,54.25,Josef
15 k,Suter Michael (2002),54.25,(2002)
15 n,Wyrsch Silvio *,54.25,*
15 q,von Euw Thomas,54.25,Thomas
16 c,Bucher Thomas,54.00,Thomas
16 f,Suter Bruno (2002),54.00,(2002)
14 m,Reichmuth Lukas (2000) *,54.50,*
15 c,Egli Adrian (2002),54.25,(2002)
15 f,Andermatt Erwin,54.25,Erwin
15 i,Lagler Christian,54.25,Christian
15 l,Ulrich Damian,54.25,Damian
15 o,Ettlin Michael,54.25,Michael
16 a,Rohrer Henry,54.00,Henry
16 d,Pharisa Loic,54.00,Loic
16 g,Ulrich Marcel,54.00,Marcel
16 h,Ulrich Pascal,54.00,Pascal
16 k,Gwerder Beni,54.00,Beni
16 n,Inderbitzin Dominik,54.00,Dominik
17 c,Auf der Maur Alex,53.75,Alex
17 f,Fischlin Matthias (2002),53.75,(2002)
17 i,Inderbitzin Dominic,53.75,Dominic
17 l,Suter Lukas (2002),53.75,(2002)
17 o,Buchs Carlo *,53.75,*
19 b,Baumann Reto,53.25,Reto
16 i,Vogler Jonas,54.00,Jonas
16 l,Herger Marco (2002),54.00,(2002)
17 a,Arnold Samuel (2001),53.75,(2001)
17 d,Bürgi Michael (2002),53.75,(2002)
17 g,Föhn Christian (2002),53.75,(2002)
17 j,Mehr Lars (2002),53.75,(2002)
17 m,Von Euw Adi,53.75,Adi
18,Bucher Sandro (2000),53.50,(2000)
19 c,Betschart Fabian,53.25,Fabian
16 j,Auf der Maur Michael (2000),54.00,(2000)
16 m,Hürlimann Marco (2002),54.00,(2002)
17 b,Bienz Manuel,53.75,Manuel
17 e,Crotta Alessio,53.75,Alessio
17 h,Gemsch Stefan,53.75,Stefan
17 k,Schaller Noah (2000),53.75,(2000)
17 n,Bühler Patrice,53.75,Patrice
19 a,Schuler Thomas,53.25,Thomas
19 d,Bienz Romeo,53.25,Romeo
