place,name,points,level
1,Giger Samuel ***,58.50,***
3 b,Ott Damian **,57.25,**
3 e,Bless Michael ***,57.25,***
4 c,Burkhalter Stefan ***,57.00,***
5 b,Good Marco *,56.75,*
5 e,Dändliker Shane **,56.75,**
6 c,Schuler Martin *,56.50,*
6 f,Riget Florian *,56.50,*
Nordo,chweizer Schwingerverband,,Schwingerverband
2,Schneider Domenic ***,57.75,***
3 c,Leuppi Samir ***,57.25,***
4 a,Aeschbacher Matthias ***,57.00,***
4 d,Arztmann Beda **,57.00,**
5 c,Baumgartner Ramon *,56.75,*
6 a,Oettli Silvio *,56.50,*
6 d,Kolb This (2003) *,56.50,*
6 g,Alpiger Nick ***,56.50,***
3 a,Schneider Mario **,57.25,**
3 d,Rychen Roger ***,57.25,***
4 b,Kindlimann Fabian ***,57.00,***
5 a,Vollenweider Jeremy **,56.75,**
5 d,Räbsamen Marcel **,56.75,**
6 b,Kuster Thomas *,56.50,*
6 e,Battaglia Ursin **,56.50,**
7 a,Poltera Andrin *,56.25,*
7 b,Heierli Pascal *,56.25,*
7 e,Oettli Marco **,56.25,**
8 c,Notz Beni ***,56.00,***
9 b,Odermatt Michi,55.75,Michi
9 e,Gartmann Mauro **,55.75,**
9 h,Keller Lukas,55.75,Lukas
10 a,Mollet Ivan **,55.50,**
10 d,Räbmatter Patrick ***,55.50,***
10 g,Wittenwiler Roman *,55.50,*
Nordo,chweizer Schwingerverband,,Schwingerverband
7 c,Krähenbühl Tobias ***,56.25,***
8 a,Burkhalter Thomas (2003) *,56.00,*
8 d,Müllestein Mike ***,56.00,***
9 c,Luginbühl Hanspeter **,55.75,**
9 f,Elmer Daniel *,55.75,*
9 i,Funk Nicola *,55.75,*
10 b,Inauen Aurel,55.50,Aurel
10 e,Kurmann Patrick (2003),55.50,(2003)
10 h,Inauen Maurus (2003),55.50,(2003)
7 d,von Ah Benji ***,56.25,***
8 b,Dumelin David **,56.00,**
9 a,Steiner Michael **,55.75,**
9 d,Geisser Lars **,55.75,**
9 g,Lanter Christian *,55.75,*
9 j,Blaser Christian **,55.75,**
10 c,Giger Urs *,55.50,*
10 f,Bollhalder Manuel *,55.50,*
10 i,Fausch Kjetil *,55.50,*
10 j,Baumann Elia,55.50,Elia
11 c,Schild Cornel (2004),55.25,(2004)
11 f,Fuster Sepp *,55.25,*
11 i,Kobler Janosch *,55.25,*
12 a,Raschle Urban (2003),55.00,(2003)
12 d,Wolfer Lukas *,55.00,*
12 g,Keller Werner *,55.00,*
12 j,Burkhard Tobias *,55.00,*
13 a,Ziegler Andreas,54.75,Andreas
Nordo,chweizer Schwingerverband,,Schwingerverband
11 a,Flütsch Marco,55.25,Marco
11 d,Oertig Simon *,55.25,*
11 g,Collaud Romain **,55.25,**
11 j,Graf Nicola (2003),55.25,(2003)
12 b,Lenherr Cédric (2003) *,55.00,*
12 e,Wey Nicola *,55.00,*
12 h,Hug Jan,55.00,Jan
12 k,Ackermann Rico (2003) *,55.00,*
13 b,Ulmann Fabian *,54.75,*
11 b,Signer Andy (2003) *,55.25,*
11 e,Hugelshofer Lars *,55.25,*
11 h,Nüesch Sandro (2005),55.25,(2005)
11 k,Bärtsch Fabian *,55.25,*
12 c,Elmer Adrian *,55.00,*
12 f,Niederer Andreas,55.00,Andreas
12 i,Gosswiler Livio *,55.00,*
12 l,Ackermann Remo *,55.00,*
13 c,Mathis Patrick,54.75,Patrick
13 d,Schwyn Adrian *,54.75,*
14 a,Stadelmann Patrick,54.50,Patrick
14 d,Koller Fabian *,54.50,*
14 g,Schönenberger Tobias (2004),54.50,(2004)
15 b,Krähenbühl Lukas *,54.25,*
15 e,Odermatt Gian Maria (2004) *,54.25,*
15 h,Hinrichs Silvio (2004),54.25,(2004)
15 k,Egli Martin,54.25,Martin
Nordo,chweizer Schwingerverband,,Schwingerverband
13 e,Rüegg Fabian *,54.75,*
14 b,Schiess Christian,54.50,Christian
14 e,Burch Dean *,54.50,*
14 h,Kiser Aron,54.50,Aron
15 c,Fontana Michael *,54.25,*
15 f,Inauen Andreas *,54.25,*
15 i,Giger Florian,54.25,Florian
15 l,Brülisauer Dominik,54.25,Dominik
13 f,Wehrli Jan,54.75,Jan
14 c,Rüegg Patrick,54.50,Patrick
14 f,Bucher Roman (2003),54.50,(2003)
15 a,Lengacher Gian (2003),54.25,(2003)
15 d,Schwyn Patrick,54.25,Patrick
15 g,Hochholdinger Roman **,54.25,**
15 j,Fuster Arjuna (2003),54.25,(2003)
15 m,Schlegel Reto *,54.25,*
15 n,Bernold Edi **,54.25,**
16 c,Schiesser Patrik *,54.00,*
16 f,Wild Thomas *,54.00,*
16 i,Brülisauer Thomas (2003),54.00,(2003)
17 c,Hauser Simon,53.75,Simon
17 f,Rhyner Beni,53.75,Beni
17 i,Kammermann Dominik,53.75,Dominik
17 l,Joos Enrico (2003) *,53.75,*
18 b,Müller Christian,53.50,Christian
Nordo,chweizer Schwingerverband,,Schwingerverband
16 a,Mettler Valentin *,54.00,*
16 d,Lacher Tobias (2005),54.00,(2005)
16 g,Lüthi Manuel (2003) *,54.00,*
17 a,Zumbach Michael,53.75,Michael
17 d,Blaser Niklas *,53.75,*
17 g,Oettli Reto (2005),53.75,(2005)
17 j,Hänni Marc,53.75,Marc
17 m,Mannhart Jan (2003),53.75,(2003)
18 c,Galli Cedric,53.50,Cedric
16 b,Tanner Adrian,54.00,Adrian
16 e,Büchler Livio,54.00,Livio
16 h,Bürgler Patrick *,54.00,*
17 b,Hobi Ignaz *,53.75,*
17 e,Trümpi Simon,53.75,Simon
17 h,Mösli Marcel,53.75,Marcel
17 k,Aebli Nino *,53.75,*
18 a,Schegg Daniel,53.50,Daniel
18 d,Kiener Raphael,53.50,Raphael
19 a,Thiemann Fabrice,53.25,Fabrice
19 d,Imhof Gregor,53.25,Gregor
21 a,Nüesch Remo,52.75,Remo
21 d,Kühne Cyrill (2004),52.75,(2004)
22 a,Schiegg Raphael (2005),52.50,(2005)
22 d,Siegenthaler Joël (2003),52.50,(2003)
24,Lehmann Philipp *,44.50,*
26 b,Koller Silvan *,34.50,*
28 a,Nef Tobias (2005),34.00,(2005)
29 a,Schlegel Sandro **,18.25,**
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
Nordo,chweizer Schwingerverband,,Schwingerverband
19 b,Notz Armin *,53.25,*
20 a,Tschudi Mario,53.00,Mario
21 b,Fässler Tobias,52.75,Tobias
21 e,Naef Sandro,52.75,Sandro
22 b,Manser Adrian,52.50,Adrian
23 a,Spörndli Cyril (2003),52.25,(2003)
25,Schläpfer Matthias *,34.75,*
27 a,Krucker Silvan,34.25,Silvan
28 b,Meier Adrian (2005),34.00,(2005)
29 b,Rotach Lars *,18.25,*
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
19 c,Pianta Christian *,53.25,*
20 b,Steiner Lukas,53.00,Lukas
21 c,Castelli Fabio *,52.75,*
21 f,Diem Hansruedi,52.75,Hansruedi
22 c,Laager Michael,52.50,Michael
23 b,Abderhalden Lukas (2003),52.25,(2003)
26 a,Langenegger Beat,34.50,Beat
27 b,Ackermann Roman,34.25,Roman
28 c,Knellwolf Sebastian,34.00,Sebastian
