place,name,points,level
1,Giger Samuel ***,58.75,***
3 a,Wiget Michael ***,57.00,***
3 d,Leuppi Samir ***,57.00,***
4 b,von Weissenﬂuh Kilian ***,56.75,***
5,Roschi Ruedi **,56.50,**
6 c,Orlik Armon ***,56.25,***
7 c,Gasser Dominik *,56.00,*
8 c,Schlegel Werner **,55.75,**
Nordo,chweizer Schwingerverband,,Schwingerverband
2 a,Staudenmann Fabian ***,57.25,***
3 b,Stucki Christian ***,57.00,***
3 e,Kramer Lario ***,57.00,***
4 c,Aeschbacher Matthias ***,56.75,***
6 a,Gapany Benjamin ***,56.25,***
7 a,Gnägi Florian ***,56.00,***
8 a,Wittwer Jan **,55.75,**
9 a,Steﬀen Gustav **,55.50,**
2 b,Rychen Roger ***,57.25,***
3 c,Schneider Domenic ***,57.00,***
4 a,Walther Adrian **,56.75,**
4 d,Dändliker Shane **,56.75,**
6 b,Renfer Lukas **,56.25,**
7 b,Gerber Christian ***,56.00,***
8 b,Burger Matthieu **,55.75,**
9 b,Dumelin David **,55.50,**
9 c,Zaugg Lars *,55.50,*
9 f,Geisser Lars **,55.50,**
9 i,Giger Urs *,55.50,*
10 a,Inniger Thomas ***,55.25,***
10 d,Berger Lorenz **,55.25,**
10 g,Räbsamen Marcel *,55.25,*
11 c,Burkhalter Stefan ***,55.00,***
12 b,Good Marco *,54.75,*
Nordo,chweizer Schwingerverband,,Schwingerverband
9 d,Poltera Andrin *,55.50,*
9 g,Duplan Steve ***,55.50,***
9 j,Collaud Romain **,55.50,**
10 b,Ott Damian **,55.25,**
10 e,Balimann Sandro *,55.25,*
11 a,Kuster Thomas *,55.00,*
11 d,Vollenweider Jeremy **,55.00,**
12 c,Gäumann Stefan **,54.75,**
9 e,Oettli Marco **,55.50,**
9 h,Gottofrey Marc **,55.50,**
9 k,Bollhalder Manuel *,55.50,*
10 c,Iseli Marco **,55.25,**
10 f,Ramseier Fritz **,55.25,**
11 b,Hofer Sven **,55.00,**
12 a,Kramer Dorian **,54.75,**
12 d,Matthey Mickaël **,54.75,**
13 a,Schläpfer Markus **,54.50,**
13 d,Kolb This (2003) *,54.50,*
14 c,Mollet Ivan **,54.25,**
15 b,Schneider Mario **,54.00,**
15 e,Schlegel Sandro **,54.00,**
16 b,Wild Thomas *,53.75,*
17 a,Blaser Christian **,53.50,**
18 b,Colò Kilian **,53.00,**
19 b,Notz Beni ***,52.75,***
Nordo,chweizer Schwingerverband,,Schwingerverband
13 b,Funk Nicola *,54.50,*
14 a,Gmür Pirmin **,54.25,**
14 d,Riget Florian *,54.25,*
15 c,Rüegg Fabian *,54.00,*
15 f,Leuppi Karim *,54.00,*
16 c,Wieland Janis *,53.75,*
17 b,Krähenbühl Tobias ***,53.50,***
18 c,Dörig Erich *,53.00,*
19 c,Hugelshofer Lars *,52.75,*
13 c,Baeriswyl Christoph **,54.50,**
14 b,Biäsch Christian *,54.25,*
15 a,Schnurrenberger Roman **,54.00,**
15 d,Tschachtli Sven **,54.00,**
16 a,Borcard Johann **,53.75,**
16 d,Wettstein Daniel *,53.75,*
18 a,Elmer Daniel *,53.00,*
19 a,Pianta Christian *,52.75,*
20 a,Fuster Sepp *,52.50,*
20 b,Schiesser Patrik *,52.50,*
21 c,Burkhard Tobias *,35.25,*
23 a,Kolb Pirmin *,34.50,*
24 b,Kilchoer Alain *,34.00,*
27,Schäppi Urs *,26.00,*
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
Nordo,chweizer Schwingerverband,,Schwingerverband
21 a,Schuler Martin *,35.25,*
21 d,Ackermann Rico (2003) *,35.25,*
23 b,Joos Enrico (2003) *,34.50,*
25,Thoma Christoph *,27.00,*
28 a,Schmid Patrick *,17.25,*
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
21 b,Rotach Lars *,35.25,*
22,Hayoz Quentin *,34.75,*
24 a,Koller Fabian *,34.00,*
26,Ulmann Fabian *,26.75,*
28 b,Ducrest Etienne *,17.25,*
