place,name,points,level
1,Schuler Christian ***,58.75,***
4 a,Müllestein Mike **,57.50,**
5,Kennel Stefan *,57.25,*
6 c,Schelbert Ralf **,57.00,**
7 a,Suppiger Martin ***,56.75,***
7 d,Gwerder Dario *,56.75,*
8 b,Grab Martin ***,56.50,***
Inner,weizer Schwingerverband,,Schwingerverband
2,Schurtenberger Sven **,58.50,**
4 b,Fankhauser Erich ***,57.50,***
6 a,Ulrich Andreas ***,57.00,***
6 d,Sempach Thomas ***,57.00,***
7 b,Arnold Stefan **,56.75,**
7 e,Stalder Remo ***,56.75,***
8 c,Suppiger René **,56.50,**
3,Imhof Andi ***,58.00,***
4 c,Schuler Alex **,57.50,**
6 b,Brun Jonas **,57.00,**
6 e,Wicki Joel **,57.00,**
7 c,Bürli Roger *,56.75,*
8 a,Gapany Benjamin **,56.50,**
8 d,Zimmermann Simon *,56.50,*
9 a,Gasser Stefan **,56.25,**
9 d,Vogel Remo *,56.25,*
9 g,Gwerder Guido **,56.25,**
10 b,Bieri Christian *,56.00,*
10 e,Mathis Marcel ***,56.00,***
10 h,Schuler Philipp **,56.00,**
11 c,Egli Pirmin **,55.75,**
11 f,Inderbitzin Daniel *,55.75,*
11 i,Felder Seppi *,55.75,*
Inner,weizer Schwingerverband,,Schwingerverband
9 b,Stöckli Stefan **,56.25,**
9 e,Waser Dominik **,56.25,**
9 h,Reichmuth Marco *,56.25,*
10 c,Dober Adrian *,56.00,*
10 f,Nötzli Reto ***,56.00,***
11 a,Scheidegger Philipp **,55.75,**
11 d,Gwerder Christian **,55.75,**
11 g,Nötzli Bruno ***,55.75,***
11 j,Linggi Bruno **,55.75,**
9 c,Suppiger Werner **,56.25,**
9 f,Bieri Marcel **,56.25,**
10 a,Steinauer Adrian **,56.00,**
10 d,Fankhauser Reto **,56.00,**
10 g,Rohrer Ivan *,56.00,*
11 b,Arnold Raphael *,55.75,*
11 e,Hurschler Thomas **,55.75,**
11 h,Odermatt Andreas *,55.75,*
11 k,Müller Michael **,55.75,**
11 l,Nietlispach Pascal **,55.75,**
12 c,Hasler Florian **,55.50,**
12 f,Schürpf Bruno,55.50,Bruno
12 i,Heinzer Ronny,55.50,Ronny
12 l,Gerber Christian **,55.50,**
13 b,Hösli Fritz *,55.25,*
13 e,Küttel Pirmin **,55.25,**
13 h,Elsener Manuel,55.25,Manuel
14 a,Höﬂiger Andreas **,55.00,**
Inner,weizer Schwingerverband,,Schwingerverband
12 a,Egli Manuel *,55.50,*
12 d,Heinzer Stefan *,55.50,*
12 g,Betschart Rainer **,55.50,**
12 j,Wyrsch Marco *,55.50,*
12 m,Gloggner Philipp ***,55.50,***
13 c,Gwerder Michael (2000),55.25,(2000)
13 f,Schöpfer Thomas *,55.25,*
13 i,Heinzer Josef,55.25,Josef
14 b,Kempf Elias **,55.00,**
12 b,Gwerder Carlo **,55.50,**
12 e,Portmann Josef *,55.50,*
12 h,Eﬃnger Peter,55.50,Peter
12 k,Briker Michael *,55.50,*
13 a,Borcard Johann **,55.25,**
13 d,Imboden Roger **,55.25,**
13 g,Betschart Patrick (1999),55.25,(1999)
13 j,Schmid David **,55.25,**
14 c,Odermatt Christian **,55.00,**
14 d,Omlin Toni *,55.00,*
14 g,Suppiger Thomas,55.00,Thomas
14 j,Lang Sven (1998) *,55.00,*
15 c,Clopath Beat ***,54.75,***
15 f,Reichmuth Armin *,54.75,*
15 i,Beﬀa Mario,54.75,Mario
16 a,Britschgi Melk **,54.50,**
16 d,Keller Janik,54.50,Janik
16 g,Gloggner Hansjörg ***,54.50,***
Inner,weizer Schwingerverband,,Schwingerverband
14 e,Achermann Christoph *,55.00,*
14 h,Zemp Thomas *,55.00,*
15 a,Bernhard Lukas *,54.75,*
15 d,Diener Pirmin *,54.75,*
15 g,Zimmermann Martin *,54.75,*
15 j,Schöpfer Ronny (1999),54.75,(1999)
16 b,Bürgler André *,54.50,*
16 e,Kennel Beat *,54.50,*
16 h,Imfeld Peter ***,54.50,***
14 f,Rohrer Marco **,55.00,**
14 i,Hess Dominik *,55.00,*
15 b,Binggeli Stefan *,54.75,*
15 e,Kälin Roland **,54.75,**
15 h,Ambühl Joel (1998) *,54.75,*
15 k,Waser Reto *,54.75,*
16 c,Graber Michael *,54.50,*
16 f,Murer Andy *,54.50,*
16 i,Muﬀ Armin **,54.50,**
16 j,Villiger Cyrill *,54.50,*
16 m,Bisig Thomas **,54.50,**
16 p,Thierstein Marco,54.50,Marco
17 b,Rohrer Beat *,54.25,*
17 e,Hirsiger Alexander,54.25,Alexander
17 h,Arnold Andreas *,54.25,*
17 k,Kälin Remo *,54.25,*
17 n,Widmer Thomas,54.25,Thomas
18 c,Müller Roger,54.00,Roger
Inner,weizer Schwingerverband,,Schwingerverband
16 k,Wallimann Remo,54.50,Remo
16 n,Egli Damian **,54.50,**
16 q,Ulrich Marco,54.50,Marco
17 c,Bürgi Reto *,54.25,*
17 f,Kessler Joel *,54.25,*
17 i,Barmettler Peter *,54.25,*
