result,name,level,points,placed_fighter,fight_round
-,Ott Damian **,**,9.00,Giger Samuel ***,1
+,Rhyner Michael **,**,10.00,Giger Samuel ***,2
+,Räbsamen Marcel *,*,10.00,Giger Samuel ***,3
+,Schlegel Werner **,**,9.75,Giger Samuel ***,4
+,Riget Tobias **,**,9.75,Giger Samuel ***,5
+,Schneider Mario **,**,10.00,Giger Samuel ***,6
-,Kindlimann Fabian ***,***,8.75,Schneider Mario **,1
+,Fausch Kjetil *,*,10.00,Schneider Mario **,2
+,Schlegel Reto *,*,10.00,Schneider Mario **,3
+,Baumgartner Ramon,Ramon,10.00,Schneider Mario **,4
+,Rychen Roger ***,***,10.00,Schneider Mario **,5
o,Giger Samuel ***,***,8.75,Schneider Mario **,6
+,Arztmann Beda **,**,9.75,Schlegel Sandro **,1
o,Schlegel Werner **,**,8.50,Schlegel Sandro **,2
+,Keller Manuel *,*,10.00,Schlegel Sandro **,3
+,Burch Dean,Dean,10.00,Schlegel Sandro **,4
-,Bollhalder Manuel *,*,9.00,Schlegel Sandro **,5
+,Dörig Erich *,*,10.00,Schlegel Sandro **,6
+,Steiner Michael **,**,9.75,Schläpfer Markus **,1
-,Funk Nicola *,*,8.75,Schläpfer Markus **,2
+,Arztmann Beda **,**,10.00,Schläpfer Markus **,3
+,Wild Thomas,Thomas,10.00,Schläpfer Markus **,4
-,Gmür Pirmin **,**,8.75,Schläpfer Markus **,5
+,Hugelshofer Lars *,*,9.75,Schläpfer Markus **,6
+,Ammann Rico *,*,10.00,Rüegg Fabian *,1
o,Notz Beni ***,***,8.50,Rüegg Fabian *,2
+,Schild Cornel (2004),(2004),10.00,Rüegg Fabian *,3
+,Vetterli Sven (2003),(2003),10.00,Rüegg Fabian *,4
+,Schlegel Reto *,*,9.75,Rüegg Fabian *,5
-,Schuler Alex ***,***,8.75,Rüegg Fabian *,6
+,Mathis Patrick,Patrick,9.75,Lenherr Cédric (2003),1
o,Schuler Daniel *,*,8.75,Lenherr Cédric (2003),2
+,Anliker Nino (2005),(2005),10.00,Lenherr Cédric (2003),3
+,Walser Simon (2004),(2004),10.00,Lenherr Cédric (2003),4
o,Arztmann Beda **,**,8.50,Lenherr Cédric (2003),5
+,Mannhart Jan (2003),(2003),10.00,Lenherr Cédric (2003),6
-,Gartmann Mauro **,**,8.75,Bernold Edi **,1
+,Neﬀ Florian *,*,10.00,Bernold Edi **,2
+,Korrodi Janik (2004),(2004),9.75,Bernold Edi **,3
o,Rychen Roger ***,***,8.50,Bernold Edi **,4
+,Lüönd Remo (2003),(2003),10.00,Bernold Edi **,5
+,Baumann Rico *,*,9.75,Bernold Edi **,6
+,Schuler Daniel *,*,9.75,Schlegel Reto *,1
+,Krähenbühl Lukas *,*,10.00,Schlegel Reto *,2
o,Schneider Mario **,**,8.50,Schlegel Reto *,3
+,Niederer Andreas,Andreas,10.00,Schlegel Reto *,4
o,Rüegg Fabian *,*,8.50,Schlegel Reto *,5
+,Kamer Hanspeter *,*,10.00,Schlegel Reto *,6
+,Rychen Roger ***,***,10.00,Schlegel Werner **,1
+,Schlegel Sandro **,**,9.75,Schlegel Werner **,2
+,Oettli Marco **,**,9.75,Schlegel Werner **,3
o,Giger Samuel ***,***,8.50,Schlegel Werner **,4
+,Brülisauer Dominik,Dominik,10.00,Schlegel Werner **,5
+,Eﬃnger Markus *,*,10.00,Schlegel Werner **,6
-,Nock Benjamin *,*,8.75,Bollhalder Manuel *,1
+,Burkhard Tobias,Tobias,10.00,Bollhalder Manuel *,2
+,Fontana Michael *,*,9.75,Bollhalder Manuel *,3
+,Flütsch Marco,Marco,10.00,Bollhalder Manuel *,4
-,Schlegel Sandro **,**,9.00,Bollhalder Manuel *,5
+,Elmer Daniel *,*,10.00,Bollhalder Manuel *,6
+,Knellwolf Sebastian,Sebastian,10.00,Baumgartner Ramon,1
+,Thoma Christoph *,*,10.00,Baumgartner Ramon,2
+,Jörger Corsin *,*,10.00,Baumgartner Ramon,3
