result,name,level,points,placed_fighter,fight_round
+,Thürig Mario ***,***,9.75,Wicki Joel **,1
+,Blaser Theo *,*,9.75,Wicki Joel **,2
+,von Ah Benji ***,***,9.75,Wicki Joel **,3
+,Laimbacher Philipp ***,***,9.75,Wicki Joel **,4
+,Steinauer Adrian **,**,9.75,Wicki Joel **,5
+,Laimbacher Philipp ***,***,10.00,Wicki Joel **,6
-,Höﬂiger Andreas **,**,8.75,Thoenen Henryc **,1
+,Steinauer Adrian **,**,10.00,Thoenen Henryc **,2
+,Suter David **,**,10.00,Thoenen Henryc **,3
-,Nötzli Bruno ***,***,8.75,Thoenen Henryc **,4
+,Inderbitzin Daniel *,*,9.75,Thoenen Henryc **,5
+,Brun Jonas **,**,9.75,Thoenen Henryc **,6
+,Stalder Remo ***,***,10.00,Bieri Marcel **,1
+,Baumann Roger *,*,9.75,Bieri Marcel **,2
-,Forrer Arnold ***,***,9.00,Bieri Marcel **,3
+,Battaglia Ursin **,**,9.75,Bieri Marcel **,4
o,Laimbacher Philipp ***,***,8.50,Bieri Marcel **,5
+,Widmer Tobias **,**,9.75,Bieri Marcel **,6
+,Schneider Domenic ***,***,10.00,von Ah Benji ***,1
+,Schmid Samuel **,**,9.75,von Ah Benji ***,2
o,Wicki Joel **,**,8.50,von Ah Benji ***,3
+,Erb Roger **,**,9.75,von Ah Benji ***,4
+,Müllestein Mike ***,***,9.75,von Ah Benji ***,5
-,Forrer Arnold ***,***,8.75,von Ah Benji ***,6
-,Eugster Ruedi **,**,8.75,Suppiger Werner **,1
+,Hermann Oliver *,*,10.00,Suppiger Werner **,2
+,Mangold Michael *,*,10.00,Suppiger Werner **,3
-,Kindlimann Fabian ***,***,8.75,Suppiger Werner **,4
-,Rohrer Ivan **,**,8.75,Suppiger Werner **,5
+,Stalder Remo ***,***,10.00,Suppiger Werner **,6
o,Erb Roger **,**,8.50,Fankhauser Marco **,1
+,Voggensperger Janic **,**,10.00,Fankhauser Marco **,2
+,Imhof Andi ***,***,9.75,Fankhauser Marco **,3
-,Nägeli Marco *,*,9.00,Fankhauser Marco **,4
-,Ulrich Andreas ***,***,9.00,Fankhauser Marco **,5
+,Wyrsch Marco *,*,10.00,Fankhauser Marco **,6
-,Grab Martin ***,***,8.75,Forrer Arnold ***,1
+,Reichmuth Marco **,**,10.00,Forrer Arnold ***,2
