result,name,level,points,placed_fighter,fight_round
+,Bösch Daniel ***,***,10.00,Giger Samuel ***,1
+,Rychen Roger ***,***,9.75,Giger Samuel ***,2
+,Roth Martin *,*,9.75,Giger Samuel ***,3
-,Leuppi Samir **,**,9.00,Giger Samuel ***,4
+,Schmid Dominik **,**,9.75,Giger Samuel ***,5
+,Rychen Roger ***,***,10.00,Giger Samuel ***,6
-,Zwyssig Raphael ***,***,8.75,Leuppi Samir **,1
+,Weber Erwin (2000),(2000),10.00,Leuppi Samir **,2
+,Vollmeier Sandro,Sandro,10.00,Leuppi Samir **,3
-,Giger Samuel ***,***,9.00,Leuppi Samir **,4
+,Oertig Simon,Simon,10.00,Leuppi Samir **,5
+,Schläpfer Markus **,**,10.00,Leuppi Samir **,6
+,Tschudi Mario (2001),(2001),10.00,Breitenmoser Manuel,1
-,Akeret Benno *,*,9.00,Breitenmoser Manuel,2
+,Dünner Zyan (2001),(2001),10.00,Breitenmoser Manuel,3
o,Dändliker Shane *,*,8.50,Breitenmoser Manuel,4
+,Nüesch Remo (2001),(2001),10.00,Breitenmoser Manuel,5
+,Burkhard Tobias,Tobias,10.00,Breitenmoser Manuel,6
+,Zbinden Marc *,*,10.00,Geisser Lars **,1
-,Bless Michael ***,***,8.75,Geisser Lars **,2
+,Wetter Silvan (2000),(2000),9.75,Geisser Lars **,3
+,Kunz Daniel *,*,10.00,Geisser Lars **,4
-,Schneider Mario **,**,8.75,Geisser Lars **,5
+,Wettstein Daniel,Daniel,10.00,Geisser Lars **,6
+,Spangaro Luciano (2001) *,*,10.00,Rüegg Fabian *,1
-,Notz Beni ***,***,8.75,Rüegg Fabian *,2
+,Wettstein Daniel,Daniel,10.00,Rüegg Fabian *,3
+,Schiess Christian,Christian,10.00,Rüegg Fabian *,4
o,Schneider Domenic ***,***,8.50,Rüegg Fabian *,5
+,Pﬁﬀner Ivo,Ivo,10.00,Rüegg Fabian *,6
+,Lehmann Philipp,Philipp,9.75,Oertig Simon,1
+,Leuppi Karim *,*,9.75,Oertig Simon,2
-,Oertle Daniel *,*,9.00,Oertig Simon,3
+,Burch Dean (2001),(2001),10.00,Oertig Simon,4
o,Leuppi Samir **,**,8.50,Oertig Simon,5
+,Schiess Christian,Christian,10.00,Oertig Simon,6
-,Schmid Dominik **,**,8.75,Wickli Beat **,1
+,Fuster Sepp,Sepp,10.00,Wickli Beat **,2
+,Hugelshofer Lars (2001),(2001),9.75,Wickli Beat **,3
o,Schneider Domenic ***,***,8.50,Wickli Beat **,4
+,Lehmann Philipp,Philipp,10.00,Wickli Beat **,5
+,Bosshard Dario,Dario,10.00,Wickli Beat **,6
+,Gmür Pirmin **,**,10.00,Dändliker Shane *,1
o,Bösch Daniel ***,***,8.50,Dändliker Shane *,2
