result,name,level,points,placed_fighter,fight_round
+,Rychen Roger ***,***,9.75,Bösch Daniel ***,1
+,Schlegel Sandro **,**,10.00,Bösch Daniel ***,2
+,Hasler Florian **,**,10.00,Bösch Daniel ***,3
-,Nötzli Bruno ***,***,8.75,Bösch Daniel ***,4
+,Schmid Patrick *,*,10.00,Bösch Daniel ***,5
+,Kid Simon **,**,10.00,Bösch Daniel ***,6
+,Brügger Stefan *,*,9.75,Baumann Rico *,1
o,Rychen Roger ***,***,8.50,Baumann Rico *,2
+,Jud Reto (2001),(2001),10.00,Baumann Rico *,3
+,Funk Nicola (1999),(1999),9.75,Baumann Rico *,4
+,Wolfer Lukas *,*,9.75,Baumann Rico *,5
+,Schmucki Ivo,Ivo,9.75,Baumann Rico *,6
-,Kammermann Thomas *,*,9.00,Good Marco *,1
+,Reichmuth Beat,Beat,10.00,Good Marco *,2
o,Hersche Martin ***,***,8.75,Good Marco *,3
+,Scherrer Pascal,Pascal,10.00,Good Marco *,4
+,Frick Andreas *,*,9.75,Good Marco *,5
+,Oettli Marco *,*,10.00,Good Marco *,6
+,Korrodi Paul *,*,10.00,Eugster Ruedi **,1
+,Leuppi Samir **,**,10.00,Eugster Ruedi **,2
-,Lanter Christian,Christian,9.00,Eugster Ruedi **,3
o,Kindlimann Fabian ***,***,8.50,Eugster Ruedi **,4
+,Kammermann Thomas *,*,10.00,Eugster Ruedi **,5
+,Schmid Patrick *,*,9.75,Eugster Ruedi **,6
+,Hochholdinger Roman **,**,9.75,Kid Simon **,1
+,Schmid Patrick *,*,9.75,Kid Simon **,2
+,Bless Michael ***,***,9.75,Kid Simon **,3
-,Hersche Martin ***,***,9.00,Kid Simon **,4
+,Lanter Christian,Christian,10.00,Kid Simon **,5
o,Bösch Daniel ***,***,8.75,Kid Simon **,6
-,Hasler Florian **,**,8.75,Notz Beni ***,1
+,Rüegg Fabian *,*,9.75,Notz Beni ***,2
+,Güntensperger Marcel *,*,10.00,Notz Beni ***,3
o,Schlegel Reto *,*,8.50,Notz Beni ***,4
+,Büsser André,André,10.00,Notz Beni ***,5
+,Rychen Roger ***,***,10.00,Notz Beni ***,6
+,Truniger Manuel *,*,9.75,Landolt Reto *,1
o,Kindlimann Fabian ***,***,8.50,Landolt Reto *,2
+,Martin Dominik,Dominik,9.75,Landolt Reto *,3
