result,name,level,points,placed_fighter,fight_round
+,Doppmann Urs **,**,10.00,Giger Samuel ***,1
+,Reichmuth Marco **,**,9.75,Giger Samuel ***,2
+,Räbmatter Patrick ***,***,9.75,Giger Samuel ***,3
+,Müllestein Mike ***,***,10.00,Giger Samuel ***,4
+,Lang Sven **,**,9.75,Giger Samuel ***,5
+,Müllestein Mike ***,***,10.00,Giger Samuel ***,6
+,Portmann Josef **,**,10.00,Räbmatter Patrick ***,1
+,Odermatt Christian **,**,10.00,Räbmatter Patrick ***,2
o,Giger Samuel ***,***,8.50,Räbmatter Patrick ***,3
+,Lemmenmeier Lukas *,*,10.00,Räbmatter Patrick ***,4
o,Schlegel Werner **,**,8.50,Räbmatter Patrick ***,5
+,Reichmuth Roland *,*,10.00,Räbmatter Patrick ***,6
-,Henzer Andreas **,**,8.75,Heiniger Marco **,1
+,Gartmann Mauro **,**,9.75,Heiniger Marco **,2
-,Burkhalter Stefan ***,***,8.75,Heiniger Marco **,3
+,Schäppi Urs *,*,9.75,Heiniger Marco **,4
+,Schmid Samuel **,**,9.75,Heiniger Marco **,5
+,Odermatt Christian **,**,9.75,Heiniger Marco **,6
-,Brand Christian **,**,8.75,Vogel Remo **,1
+,Stüdeli Thomas **,**,10.00,Vogel Remo **,2
-,Stoll Simon **,**,9.00,Vogel Remo **,3
+,Gerber Andrj *,*,10.00,Vogel Remo **,4
+,Döbeli Andreas ***,***,10.00,Vogel Remo **,5
-,Hügli Kaj **,**,8.75,Vogel Remo **,6
-,Kälin Roland **,**,8.75,Hügli Kaj **,1
-,Bürgi Reto *,*,8.75,Hügli Kaj **,2
+,Eﬃnger Markus *,*,10.00,Hügli Kaj **,3
+,Hess Michael *,*,9.75,Hügli Kaj **,4
+,Scherer Niklaus **,**,10.00,Hügli Kaj **,5
-,Vogel Remo **,**,9.00,Hügli Kaj **,6
+,Kennel Beat **,**,9.75,Bernold Christian **,1
-,Bürli Roger **,**,9.00,Bernold Christian **,2
+,Wallimann Remo *,*,10.00,Bernold Christian **,3
o,Lang Sven **,**,8.50,Bernold Christian **,4
-,Schürpf Bruno *,*,9.00,Bernold Christian **,5
+,Bucher Roland *,*,10.00,Bernold Christian **,6
-,Gmür Pirmin **,**,9.00,Kurmann Toni *,1
-,Hermann Oliver **,**,8.75,Kurmann Toni *,2
+,Murer Andy **,**,9.75,Kurmann Toni *,3
o,Notz Beni ***,***,8.50,Kurmann Toni *,4
+,Joho Philip *,*,9.75,Kurmann Toni *,5
+,Bader Fabian *,*,10.00,Kurmann Toni *,6
+,Schäppi Urs *,*,10.00,Reichmuth Roland *,1
-,Nägeli Marco **,**,8.75,Reichmuth Roland *,2
+,Hermann Oliver **,**,9.75,Reichmuth Roland *,3
o,Bürli Roger **,**,8.75,Reichmuth Roland *,4
+,Schmid Dominik **,**,9.75,Reichmuth Roland *,5
o,Räbmatter Patrick ***,***,8.50,Reichmuth Roland *,6
+,Lang Sven **,**,10.00,Schlegel Werner **,1
+,Burch Jonas *,*,10.00,Schlegel Werner **,2
o,Müllestein Mike ***,***,8.75,Schlegel Werner **,3
+,Zürcher Ueli *,*,10.00,Schlegel Werner **,4
+,Räbmatter Patrick ***,***,9.75,Schlegel Werner **,5
+,Reichmuth Marco **,**,9.75,Schlegel Werner **,6
-,Notz Beni ***,***,8.75,Arnold Stefan **,1
+,Scherer Niklaus **,**,9.75,Arnold Stefan **,2
+,Rüegger Aaron *,*,10.00,Arnold Stefan **,3
-,Schmid Samuel **,**,8.75,Arnold Stefan **,4
+,Oettli Marco **,**,9.75,Arnold Stefan **,5
+,Lemmenmeier Lukas *,*,9.75,Arnold Stefan **,6
+,Erb Roger **,**,10.00,Schöpfer Ronny **,1
+,Leuthard Reto **,**,9.75,Schöpfer Ronny **,2
o,Döbeli Andreas ***,***,8.50,Schöpfer Ronny **,3
+,Schmutz Simon *,*,9.75,Schöpfer Ronny **,4
o,Reichmuth Marco **,**,8.75,Schöpfer Ronny **,5
+,Stoll Simon **,**,9.75,Schöpfer Ronny **,6
+,Mangold Martin *,*,10.00,Burch Jonas *,1
o,Schlegel Werner **,**,8.75,Burch Jonas *,2
+,Schäppi Urs *,*,10.00,Burch Jonas *,3
-,Döbeli Andreas ***,***,9.00,Burch Jonas *,4
+,Dändliker Shane **,**,10.00,Burch Jonas *,5
-,Bürli Roger **,**,8.75,Burch Jonas *,6
-,Geisser Lars **,**,8.75,Bürli Roger **,1
-,Bernold Christian **,**,9.00,Bürli Roger **,2
+,Rüegg Fabian *,*,10.00,Bürli Roger **,3
+,Reichmuth Roland *,*,9.75,Bürli Roger **,4
+,Burkhalter Stefan ***,***,10.00,Bürli Roger **,5
-,Burch Jonas *,*,8.75,Bürli Roger **,6
+,Odermatt Andreas **,**,10.00,Stoll Simon **,1
+,Graber Michael *,*,10.00,Stoll Simon **,2
-,Vogel Remo **,**,9.00,Stoll Simon **,3
o,Doppmann Urs **,**,8.50,Stoll Simon **,4
+,Zürcher Ueli *,*,10.00,Stoll Simon **,5
