result,name,level,points,placed_fighter,fight_round
+,Notz Beni ***,***,10.00,Alpiger Nick ***,1
+,Kropf Marcel **,**,10.00,Alpiger Nick ***,2
+,Lisser Daniel *,*,9.75,Alpiger Nick ***,3
+,Erb Roger **,**,9.75,Alpiger Nick ***,4
+,Blatter Lorenz **,**,10.00,Alpiger Nick ***,5
+,Gisler Bruno ***,***,10.00,Alpiger Nick ***,6
-,Hauri Urs **,**,8.75,Döbeli Andreas *,1
+,Imobersteg Matthias (2001),(2001),10.00,Döbeli Andreas *,2
+,Notz Beni ***,***,10.00,Döbeli Andreas *,3
+,Scherrer Johann **,**,10.00,Döbeli Andreas *,4
+,Dind Samuel **,**,10.00,Döbeli Andreas *,5
o,Bieri Christoph ***,***,8.75,Döbeli Andreas *,6
+,Imobersteg Tobias,Tobias,10.00,Mangold Michael,1
+,Lisser Daniel *,*,10.00,Mangold Michael,2
o,Leuppi Samir **,**,8.50,Mangold Michael,3
+,Schmutz Adrian *,*,10.00,Mangold Michael,4
-,Henzer Andreas **,**,8.75,Mangold Michael,5
+,Gabathuler Björn,Björn,9.75,Mangold Michael,6
-,Räbmatter Patrick ***,***,8.75,Piemontesi Pascal **,1
+,Blatter Lorenz **,**,9.75,Piemontesi Pascal **,2
+,Müller Christian,Christian,10.00,Piemontesi Pascal **,3
-,Studinger Stephan **,**,8.75,Piemontesi Pascal **,4
+,Strebel Joel **,**,9.75,Piemontesi Pascal **,5
+,Widmer Tobias **,**,9.75,Piemontesi Pascal **,6
-,Voggensperger Janic **,**,9.00,Borcard Johann **,1
+,Schmid Samuel **,**,9.75,Borcard Johann **,2
+,Rüegger Aaron (1999),(1999),9.75,Borcard Johann **,3
o,Thürig Mario ***,***,8.50,Borcard Johann **,4
+,Mangold Martin,Martin,9.75,Borcard Johann **,5
+,Anderegg David *,*,10.00,Borcard Johann **,6
+,Brun Samuel (1999) **,**,9.75,Döbeli Lukas (2000) *,1
o,Dind Samuel **,**,8.50,Döbeli Lukas (2000) *,2
+,Gerber Andrj (2000),(2000),10.00,Döbeli Lukas (2000) *,3
+,Schmid Samuel **,**,9.75,Döbeli Lukas (2000) *,4
+,Horner Peter ***,***,9.75,Döbeli Lukas (2000) *,5
-,Kropf Marcel **,**,8.75,Döbeli Lukas (2000) *,6
-,Moser Michael **,**,9.00,Klausner Yanick **,1
+,Dobler Florian,Florian,10.00,Klausner Yanick **,2
o,Gisler Bruno ***,***,8.75,Klausner Yanick **,3
+,Widmer Dino,Dino,10.00,Klausner Yanick **,4
+,Voggensperger Lars (2001),(2001),10.00,Klausner Yanick **,5
-,Thoenen Henryc **,**,8.75,Klausner Yanick **,6
-,Borcard Johann **,**,9.00,Voggensperger Janic **,1
+,Rohrbach Jérôme (2000),(2000),10.00,Voggensperger Janic **,2
-,Studinger Stephan **,**,9.00,Voggensperger Janic **,3
+,Jusuﬁ Azret,Azret,9.75,Voggensperger Janic **,4
-,Kämpf Alexander **,**,8.75,Voggensperger Janic **,5
+,Dind Samuel **,**,9.75,Voggensperger Janic **,6
-,Klausner Yanick **,**,9.00,Moser Michael **,1
o,Studinger Stephan **,**,8.50,Moser Michael **,2
-,Voggensperger Lars (2001),(2001),8.75,Moser Michael **,3
+,Siegrist Christian,Christian,10.00,Moser Michael **,4
+,Leuthard Reto *,*,10.00,Moser Michael **,5
+,Horner Peter ***,***,9.75,Bieri Christoph ***,1
+,Brand Christian **,**,9.75,Bieri Christoph ***,2
+,Thoenen Henryc **,**,9.75,Bieri Christoph ***,3
+,Hauri Urs **,**,10.00,Bieri Christoph ***,4
-,Leuppi Samir **,**,8.75,Bieri Christoph ***,5
+,Döbeli Andreas *,*,10.00,Bieri Christoph ***,6
-,Gerber Christian **,**,8.75,Thürig Mario ***,1
+,Waldner Patrick **,**,10.00,Thürig Mario ***,2
+,Arnold Kornel *,*,10.00,Thürig Mario ***,3
+,Borcard Johann **,**,10.00,Thürig Mario ***,4
-,Gisler Bruno ***,***,8.75,Thürig Mario ***,5
+,von Arx Christian *,*,9.75,Thürig Mario ***,6
o,Gisler Bruno ***,***,8.50,Leuppi Samir **,1
+,Strebel Joel **,**,9.75,Leuppi Samir **,2
+,Mangold Michael,Michael,10.00,Leuppi Samir **,3
+,Räbmatter Patrick ***,***,10.00,Leuppi Samir **,4
-,Bieri Christoph ***,***,8.75,Leuppi Samir **,5
+,Hauri Urs **,**,10.00,Leuppi Samir **,6
+,Dind Samuel **,**,9.75,Thoenen Henryc **,1
+,Hügli Kaj *,*,10.00,Thoenen Henryc **,2
o,Bieri Christoph ***,***,8.75,Thoenen Henryc **,3
+,Wilhelm Manuel,Manuel,9.75,Thoenen Henryc **,4
+,Widmer Tobias **,**,9.75,Thoenen Henryc **,5
-,Klausner Yanick **,**,8.75,Thoenen Henryc **,6
+,von Arx Christian *,*,10.00,Studinger Stephan **,1
+,Moser Michael **,**,10.00,Studinger Stephan **,2
-,Voggensperger Janic **,**,9.00,Studinger Stephan **,3
-,Piemontesi Pascal **,**,8.75,Studinger Stephan **,4
+,Gerber Andrj (2000),(2000),10.00,Studinger Stephan **,5
-,Blatter Lorenz **,**,9.00,Studinger Stephan **,6
+,Moser Matthias *,*,10.00,Schmid Samuel **,1
o,Borcard Johann **,**,8.50,Schmid Samuel **,2
+,Studer Remo,Remo,9.75,Schmid Samuel **,3
o,Döbeli Lukas (2000) *,*,8.50,Schmid Samuel **,4
+,Bühler Mark,Mark,10.00,Schmid Samuel **,5
+,Krebs Clemens,Clemens,9.75,Schmid Samuel **,6
o,Blatter Lorenz **,**,8.50,Steinmann Yves *,1
+,Nussbaumer Dominik,Dominik,9.75,Steinmann Yves *,2
+,Schmutz Simon (2000),(2000),10.00,Steinmann Yves *,3
o,Dind Samuel **,**,8.50,Steinmann Yves *,4
+,Gabathuler Björn,Björn,9.75,Steinmann Yves *,5
+,Lisser Beat,Beat,9.75,Steinmann Yves *,6
+,Schär Simon *,*,10.00,Henzer Andreas **,1
-,Gerber Christian **,**,8.75,Henzer Andreas **,2
-,Siegrist Christian,Christian,9.00,Henzer Andreas **,3
+,Hermann Oliver *,*,9.75,Henzer Andreas **,4
-,Mangold Michael,Michael,8.75,Henzer Andreas **,5
+,Mangold Martin,Martin,10.00,Henzer Andreas **,6
+,Steinmann Yves *,*,10.00,Blatter Lorenz **,1
o,Piemontesi Pascal **,**,8.75,Blatter Lorenz **,2
+,Mangold Martin,Martin,10.00,Blatter Lorenz **,3
+,Horner Peter ***,***,10.00,Blatter Lorenz **,4
o,Alpiger Nick ***,***,8.50,Blatter Lorenz **,5
-,Studinger Stephan **,**,9.00,Blatter Lorenz **,6
©,2021 Eidgenössischer Schwingerverba,Schwingerverba,nd,Blatter Lorenz **,7
+,Leuppi Samir **,**,10.00,Gisler Bruno ***,1
+,Widmer Tobias **,**,10.00,Gisler Bruno ***,2
+,Klausner Yanick **,**,10.00,Gisler Bruno ***,3
+,Vieira Tiago **,**,9.75,Gisler Bruno ***,4
-,Thürig Mario ***,***,9.00,Gisler Bruno ***,5
o,Alpiger Nick ***,***,8.75,Gisler Bruno ***,6
+,Büttler Adrian (1999),(1999),10.00,Küng Marco,1
-,Moser Matthias *,*,9.00,Küng Marco,2
o,Horner Peter ***,***,8.50,Küng Marco,3
+,Nussbaumer Dominik,Dominik,10.00,Küng Marco,4
+,Lisser Daniel *,*,10.00,Küng Marco,5
+,Nussbaumer Gabriel,Gabriel,9.75,Küng Marco,6
+,Schaﬀner Samuel **,**,9.75,Erb Roger **,1
-,Notz Beni ***,***,9.00,Erb Roger **,2
+,Furrer Mathias,Mathias,10.00,Erb Roger **,3
o,Alpiger Nick ***,***,8.50,Erb Roger **,4
+,Burren Patrick (1999),(1999),10.00,Erb Roger **,5
+,Vieira Tiago **,**,9.75,Erb Roger **,6
-,Piemontesi Pascal **,**,8.75,Räbmatter Patrick ***,1
+,Schillig Willi **,**,9.75,Räbmatter Patrick ***,2
+,von Arx Christian *,*,9.75,Räbmatter Patrick ***,3
o,Leuppi Samir **,**,8.50,Räbmatter Patrick ***,4
+,Nussbaumer Gabriel,Gabriel,10.00,Räbmatter Patrick ***,5
+,Waldner Patrick **,**,10.00,Räbmatter Patrick ***,6
+,Anderegg David *,*,9.75,Schillig Willi **,1
o,Räbmatter Patrick ***,***,8.50,Schillig Willi **,2
-,Läuchli Janik (2000),(2000),8.75,Schillig Willi **,3
+,Reimann Marco,Marco,10.00,Schillig Willi **,4
+,Leu Dominik (1999),(1999),9.75,Schillig Willi **,5
+,Hügli Kaj *,*,9.75,Schillig Willi **,6
+,Reimann Marco,Marco,9.75,Odermatt Adrian (2001),1
o,Mangold Martin,Martin,8.50,Odermatt Adrian (2001),2
+,Tschan Raphael (2000),(2000),10.00,Odermatt Adrian (2001),3
o,Leuthard Reto *,*,8.50,Odermatt Adrian (2001),4
+,Rohrbach Jérôme (2000),(2000),10.00,Odermatt Adrian (2001),5
+,Strebel Joel **,**,9.75,Odermatt Adrian (2001),6
+,Rüegg Benjamin,Benjamin,9.75,Rüegger Aaron (1999),1
+,Brun Samuel (1999) **,**,9.75,Rüegger Aaron (1999),2
o,Borcard Johann **,**,8.50,Rüegger Aaron (1999),3
+,Imobersteg Matthias (2001),(2001),10.00,Rüegger Aaron (1999),4
o,Hauri Urs **,**,8.50,Rüegger Aaron (1999),5
+,Weber Roger,Roger,9.75,Rüegger Aaron (1999),6
-,Thürig Mario ***,***,8.75,Gerber Christian **,1
-,Henzer Andreas **,**,8.75,Gerber Christian **,2
+,Krebs Clemens,Clemens,10.00,Gerber Christian **,3
-,Anderegg David *,*,8.75,Gerber Christian **,4
+,Stoll Simon *,*,10.00,Gerber Christian **,5
+,Brand Christian **,**,10.00,Gerber Christian **,6
-,Arnold Kornel *,*,8.75,Stoll Simon *,1
-,Schwenkfelder Lukas,Lukas,8.75,Stoll Simon *,2
+,Müller Jan,Jan,10.00,Stoll Simon *,3
+,Läuchli Janik (2000),(2000),10.00,Stoll Simon *,4
o,Gerber Christian **,**,8.50,Stoll Simon *,5
+,Leu Dominik (1999),(1999),10.00,Stoll Simon *,6
,18.05.2021 20:51,20:51,Seite 1/,Stoll Simon *,7
+,Nyﬀeler Christoph *,*,10.00,Vieira Tiago **,1
-,Kämpf Alexander **,**,8.75,Vieira Tiago **,2
+,Büttler Adrian (1999),(1999),10.00,Vieira Tiago **,3
o,Gisler Bruno ***,***,8.75,Vieira Tiago **,4
