result,name,level,points,placed_fighter,fight_round
+,Kindlimann Fabian ***,***,9.75,Giger Samuel ***,1
+,Kid Simon **,**,10.00,Giger Samuel ***,2
+,Jöhl Christian *,*,10.00,Giger Samuel ***,3
-,Bösch Daniel ***,***,8.75,Giger Samuel ***,4
+,Geisser Lars **,**,9.75,Giger Samuel ***,5
+,Bösch Daniel ***,***,10.00,Giger Samuel ***,6
+,Schlegel Sandro **,**,10.00,Bösch Daniel ***,1
+,Bless Michael ***,***,10.00,Bösch Daniel ***,2
+,Dumelin David *,*,10.00,Bösch Daniel ***,3
-,Giger Samuel ***,***,8.75,Bösch Daniel ***,4
+,Schmid Dominik **,**,10.00,Bösch Daniel ***,5
o,Giger Samuel ***,***,8.75,Bösch Daniel ***,6
-,Good Marco *,*,8.75,Battaglia Ursin **,1
+,Wetter Silvan (2000),(2000),9.75,Battaglia Ursin **,2
+,Hari Michi,Michi,10.00,Battaglia Ursin **,3
+,Hersche Daniel *,*,9.75,Battaglia Ursin **,4
+,Giger Urs *,*,10.00,Battaglia Ursin **,5
-,Burkhalter Stefan ***,***,9.00,Battaglia Ursin **,6
-,Vestner Roman *,*,8.75,Vögeli Sven *,1
+,Tschudi Mario (2001),(2001),10.00,Vögeli Sven *,2
+,Harder Benj,Benj,10.00,Vögeli Sven *,3
o,Burkhalter Stefan ***,***,8.75,Vögeli Sven *,4
+,Nock Benjamin (2001),(2001),9.75,Vögeli Sven *,5
+,Inauen Andreas *,*,9.75,Vögeli Sven *,6
o,Giger Samuel ***,***,8.50,Kindlimann Fabian ***,1
+,Bernold Michael (1999) *,*,10.00,Kindlimann Fabian ***,2
+,Fontana Michael *,*,9.75,Kindlimann Fabian ***,3
+,Good Marco *,*,10.00,Kindlimann Fabian ***,4
-,Forrer Arnold ***,***,8.75,Kindlimann Fabian ***,5
+,Ott Damian (2000) *,*,10.00,Kindlimann Fabian ***,6
+,Caﬂisch Stefan,Stefan,10.00,Schwyn Adrian,1
+,Ritter Fabio (2001),(2001),10.00,Schwyn Adrian,2
+,Kuhn Roman *,*,9.75,Schwyn Adrian,3
o,Schmid Dominik **,**,8.50,Schwyn Adrian,4
-,Fontana Michael *,*,8.75,Schwyn Adrian,5
+,Schiess Christian,Christian,9.75,Schwyn Adrian,6
+,Gwerder Andreas **,**,10.00,Kid Simon **,1
o,Giger Samuel ***,***,8.75,Kid Simon **,2
+,Kammermann Dominik,Dominik,10.00,Kid Simon **,3
+,Ackermann Remo *,*,9.75,Kid Simon **,4
o,Bless Michael ***,***,8.50,Kid Simon **,5
+,Dörig Erich *,*,9.75,Kid Simon **,6
+,Güntensperger Marcel *,*,9.75,Giger Urs *,1
o,Dumelin David *,*,8.50,Giger Urs *,2
+,Ulmann Fabian (1999),(1999),10.00,Giger Urs *,3
+,Arztmann Beda *,*,9.75,Giger Urs *,4
o,Battaglia Ursin **,**,8.50,Giger Urs *,5
+,Gwerder Andreas **,**,10.00,Giger Urs *,6
-,Gartmann Mauro *,*,8.75,Baumann Rico *,1
o,Koller Martin *,*,8.50,Baumann Rico *,2
+,Buchmann Michael,Michael,9.75,Baumann Rico *,3
+,Kiser Michael,Michael,9.75,Baumann Rico *,4
+,Arztmann Beda *,*,9.75,Baumann Rico *,5
+,Koch Thomas *,*,9.75,Baumann Rico *,6
+,Eugster Ruedi **,**,9.75,Bless Michael ***,1
o,Bösch Daniel ***,***,8.50,Bless Michael ***,2
+,Bäbler Dominik *,*,10.00,Bless Michael ***,3
+,Güntensperger Marcel *,*,10.00,Bless Michael ***,4
+,Kid Simon **,**,9.75,Bless Michael ***,5
+,Bickel Roman *,*,10.00,Bless Michael ***,6
o,Odermatt Christoph *,*,8.50,Roth Martin *,1
+,Nock Benjamin (2001),(2001),9.75,Roth Martin *,2
+,Bollier Fabian,Fabian,10.00,Roth Martin *,3
+,Ott Damian (2000) *,*,9.75,Roth Martin *,4
+,Schlegel Reto *,*,9.75,Roth Martin *,5
+,Forrer Arnold ***,***,9.75,Roth Martin *,6
-,Battaglia Ursin **,**,8.75,Good Marco *,1
+,Furrer Matthias,Matthias,10.00,Good Marco *,2
+,Flütsch Marco (1999),(1999),10.00,Good Marco *,3
o,Kindlimann Fabian ***,***,8.50,Good Marco *,4
+,Funk Nicola (1999),(1999),10.00,Good Marco *,5
+,Koch Reto *,*,10.00,Good Marco *,6
-,Geisser Lars **,**,8.75,Schmid Dominik **,1
+,Pﬁster Florian *,*,9.75,Schmid Dominik **,2
+,Fäh Tobias,Tobias,10.00,Schmid Dominik **,3
+,Schwyn Adrian,Adrian,10.00,Schmid Dominik **,4
o,Bösch Daniel ***,***,8.50,Schmid Dominik **,5
+,Blaser Niklas *,*,10.00,Schmid Dominik **,6
o,Bless Michael ***,***,8.50,Eugster Ruedi **,1
+,Funk Nicola (1999),(1999),10.00,Eugster Ruedi **,2
+,Fuster Sepp,Sepp,10.00,Eugster Ruedi **,3
+,Blaser Niklas *,*,9.75,Eugster Ruedi **,4
-,Schlegel Sandro **,**,8.75,Eugster Ruedi **,5
+,Hersche Daniel *,*,10.00,Eugster Ruedi **,6
-,Schmid Dominik **,**,8.75,Geisser Lars **,1
+,Odermatt Christoph *,*,10.00,Geisser Lars **,2
+,Lehmann Philipp (1999),(1999),9.75,Geisser Lars **,3
+,Koch Reto *,*,10.00,Geisser Lars **,4
o,Giger Samuel ***,***,8.50,Geisser Lars **,5
+,Kammermann Dominik,Dominik,9.75,Geisser Lars **,6
+,Inauen Franz *,*,9.75,Bickel Roman *,1
o,Burkhalter Stefan ***,***,8.50,Bickel Roman *,2
+,Keller Werner,Werner,10.00,Bickel Roman *,3
+,Kobler Janosch (2000),(2000),10.00,Bickel Roman *,4
+,Jöhl Christian *,*,10.00,Bickel Roman *,5
o,Bless Michael ***,***,8.50,Bickel Roman *,6
+,Ackermann Remo *,*,9.75,Dumelin David *,1
+,Giger Urs *,*,9.75,Dumelin David *,2
o,Bösch Daniel ***,***,8.50,Dumelin David *,3
o,Funk Nicola (1999),(1999),8.50,Dumelin David *,4
+,Güntensperger Marcel *,*,10.00,Dumelin David *,5
+,Braun Mathias *,*,10.00,Dumelin David *,6
+,Hobi Ignaz,Ignaz,9.75,Hari Michi,1
o,Kuhn Roman *,*,8.50,Hari Michi,2
o,Battaglia Ursin **,**,8.50,Hari Michi,3
+,Tschudi Mario (2001),(2001),9.75,Hari Michi,4
+,Bollhalder Manuel (2001),(2001),10.00,Hari Michi,5
+,Schudel Simon *,*,9.75,Hari Michi,6
©,2022 Eidgenössischer Schwingerverba,Schwingerverba,nd,Hari Michi,7
-,Koch Thomas *,*,8.75,Koller Martin *,1
+,Baumann Rico *,*,9.75,Koller Martin *,2
+,Bollhalder Manuel (2001),(2001),9.75,Koller Martin *,3
+,Büsser André *,*,9.75,Koller Martin *,4
+,Elmer Daniel *,*,9.75,Koller Martin *,5
+,Bernold Michael (1999) *,*,10.00,Koller Martin *,6
+,Fejzaj Naim **,**,9.75,Ammann Rico *,1
+,Hersche Daniel *,*,9.75,Ammann Rico *,2
+,Schudel Simon *,*,9.75,Ammann Rico *,3
o,Forrer Arnold ***,***,8.50,Ammann Rico *,4
+,Wetter Silvan (2000),(2000),10.00,Ammann Rico *,5
+,Candrian Gian-Luca,Gian-Luca,9.75,Ammann Rico *,6
-,Forrer Arnold ***,***,8.75,Burkhalter Stefan ***,1
+,Bickel Roman *,*,9.75,Burkhalter Stefan ***,2
+,Koch Thomas *,*,10.00,Burkhalter Stefan ***,3
+,Vögeli Sven *,*,9.75,Burkhalter Stefan ***,4
+,Bernold Michael (1999) *,*,9.75,Burkhalter Stefan ***,5
-,Battaglia Ursin **,**,9.00,Burkhalter Stefan ***,6
+,Coray Beda **,**,10.00,Schlegel Sandro **,1
o,Bösch Daniel ***,***,8.50,Schlegel Sandro **,2
+,Ott Matthias (1999),(1999),10.00,Schlegel Sandro **,3
+,Riget Florian,Florian,10.00,Schlegel Sandro **,4
-,Eugster Ruedi **,**,8.75,Schlegel Sandro **,5
+,Bickel Stefan *,*,9.75,Schlegel Sandro **,6
+,Leuppi Karim *,*,9.75,Vollenweider Jeremy *,1
+,Braun Mathias *,*,9.75,Vollenweider Jeremy *,2
