result,name,level,points,placed_fighter,fight_round
-,Fankhauser Erich ***,***,9.00,Kämpf Bernhard ***,1
-,Waser Dominik *,*,9.00,Kämpf Bernhard ***,2
+,Rohrer Ivan *,*,9.75,Kämpf Bernhard ***,3
+,Betschart Rainer **,**,10.00,Kämpf Bernhard ***,4
+,Leuthard Reto *,*,10.00,Kämpf Bernhard ***,5
+,Schuler Christian ***,***,10.00,Kämpf Bernhard ***,6
-,Mathis Marcel ***,***,8.75,Siegenthaler Matthias ***,1
+,Müller Michael **,**,10.00,Siegenthaler Matthias ***,2
+,Vieira Tiago **,**,9.75,Siegenthaler Matthias ***,3
-,Laimbacher Philipp ***,***,9.00,Siegenthaler Matthias ***,4
+,Brun Jonas **,**,9.75,Siegenthaler Matthias ***,5
+,Betschart Rainer **,**,10.00,Siegenthaler Matthias ***,6
-,Wicki Joel (1997) **,**,8.75,Käser Remo **,1
+,Gwerder Carlo **,**,9.75,Käser Remo **,2
+,Omlin Toni *,*,9.75,Käser Remo **,3
-,Gisler Bruno ***,***,9.00,Käser Remo **,4
+,Mathis Marcel ***,***,9.75,Käser Remo **,5
+,Steinauer Adrian **,**,10.00,Käser Remo **,6
-,Bieri Christoph ***,***,8.75,Wenger Kilian ***,1
+,Schelbert Ralf **,**,9.75,Wenger Kilian ***,2
+,Zurﬂuh Markus **,**,10.00,Wenger Kilian ***,3
+,Nötzli Bruno ***,***,9.75,Wenger Kilian ***,4
o,von Ah Benji ***,***,8.50,Wenger Kilian ***,5
+,Egli David *,*,9.75,Wenger Kilian ***,6
-,Gisler Bruno ***,***,8.75,Laimbacher Philipp ***,1
+,Gehrig Philipp *,*,10.00,Laimbacher Philipp ***,2
+,Steﬀen Konrad *,*,10.00,Laimbacher Philipp ***,3
-,Siegenthaler Matthias ***,***,9.00,Laimbacher Philipp ***,4
-,Schmid David **,**,9.00,Laimbacher Philipp ***,5
+,Zaugg Thomas ***,***,9.75,Laimbacher Philipp ***,6
+,Schuler Christian ***,***,10.00,Gnägi Florian ***,1
-,Kennel Stefan *,*,9.00,Gnägi Florian ***,2
-,Wicki Joel (1997) **,**,9.00,Gnägi Florian ***,3
+,Räbmatter Patrick **,**,9.75,Gnägi Florian ***,4
+,Scheuber Lutz **,**,9.75,Gnägi Florian ***,5
-,Schmid David **,**,8.75,Gnägi Florian ***,6
-,von Ah Benji ***,***,8.75,Anderegg Simon ***,1
+,Leuthard Reto *,*,10.00,Anderegg Simon ***,2
+,Baumann Roger *,*,10.00,Anderegg Simon ***,3
-,Schuler Christian ***,***,8.75,Anderegg Simon ***,4
+,Waser Dominik *,*,9.75,Anderegg Simon ***,5
o,Bächli Michael (1998) *,*,8.75,Anderegg Simon ***,6
-,Wenger Kilian ***,***,8.75,Bieri Christoph ***,1
+,Britschgi Melk **,**,9.75,Bieri Christoph ***,2
+,Schärli Peter **,**,9.75,Bieri Christoph ***,3
+,Aeschbacher Matthias **,**,10.00,Bieri Christoph ***,4
-,Sempach Thomas ***,***,8.75,Bieri Christoph ***,5
-,Schuler Alex **,**,8.75,Bieri Christoph ***,6
-,Meuter Adrian **,**,8.75,Räbmatter Patrick **,1
+,Schuler Philipp **,**,10.00,Räbmatter Patrick **,2
+,Kennel Stefan *,*,10.00,Räbmatter Patrick **,3
o,Gnägi Florian ***,***,8.50,Räbmatter Patrick **,4
+,Rohrer Ivan *,*,10.00,Räbmatter Patrick **,5
o,Sempach Thomas ***,***,8.50,Räbmatter Patrick **,6
-,Anderegg Simon ***,***,8.75,von Ah Benji ***,1
+,Urfer Simon *,*,10.00,von Ah Benji ***,2
+,Röthlisberger Simon *,*,9.75,von Ah Benji ***,3
+,Glarner Matthias ***,***,10.00,von Ah Benji ***,4
+,Wenger Kilian ***,***,9.75,von Ah Benji ***,5
-,Glarner Matthias ***,***,9.00,von Ah Benji ***,6
-,Kämpf Bernhard ***,***,9.00,Fankhauser Erich ***,1
+,Studinger Stephan **,**,10.00,Fankhauser Erich ***,2
o,Glarner Matthias ***,***,8.50,Fankhauser Erich ***,3
+,Lengacher Jonas **,**,10.00,Fankhauser Erich ***,4
+,von Büren Stephan *,*,9.75,Fankhauser Erich ***,5
+,Gisler Bruno ***,***,10.00,Fankhauser Erich ***,6
+,Binggeli Dominik *,*,9.75,Bächli Michael (1998) *,1
-,Imhof Andi ***,***,8.75,Bächli Michael (1998) *,2
-,Müller Michael **,**,8.75,Bächli Michael (1998) *,3
+,Höﬂiger Andreas **,**,9.75,Bächli Michael (1998) *,4
+,Gnägi Christian *,*,10.00,Bächli Michael (1998) *,5
+,Anderegg Simon ***,***,9.75,Bächli Michael (1998) *,6
+,Aeschbacher Matthias **,**,9.75,Gasser Stefan **,1
+,Fankhauser Reto *,*,10.00,Gasser Stefan **,2
o,Sempach Thomas ***,***,8.50,Gasser Stefan **,3
+,Schenkel Remo *,*,10.00,Gasser Stefan **,4
o,Gisler Bruno ***,***,8.50,Gasser Stefan **,5
+,Leuthard Reto *,*,9.75,Gasser Stefan **,6
-,Laimbacher Philipp ***,***,8.75,Gisler Bruno ***,1
+,von Büren Stephan *,*,10.00,Gisler Bruno ***,2
+,Zaugg Thomas ***,***,10.00,Gisler Bruno ***,3
-,Käser Remo **,**,9.00,Gisler Bruno ***,4
+,Gasser Stefan **,**,10.00,Gisler Bruno ***,5
o,Fankhauser Erich ***,***,8.75,Gisler Bruno ***,6
-,Käser Remo **,**,8.75,Wicki Joel (1997) **,1
+,Lengacher Jonas **,**,10.00,Wicki Joel (1997) **,2
-,Gnägi Florian ***,***,9.00,Wicki Joel (1997) **,3
+,Studinger Stephan **,**,10.00,Wicki Joel (1997) **,4
o,Stalder Remo ***,***,8.50,Wicki Joel (1997) **,5
+,Roschi Ruedi **,**,10.00,Wicki Joel (1997) **,6
+,Erb Roger **,**,10.00,Lengacher Jonas **,1
o,Wicki Joel (1997) **,**,8.50,Lengacher Jonas **,2
+,Blatter Lorenz *,*,10.00,Lengacher Jonas **,3
o,Fankhauser Erich ***,***,8.75,Lengacher Jonas **,4
+,Zurﬂuh Markus **,**,10.00,Lengacher Jonas **,5
-,Nötzli Bruno ***,***,8.75,Lengacher Jonas **,6
+,Schuler Philipp **,**,10.00,Luginbühl Hanspeter **,1
+,Elsener Adrian **,**,10.00,Luginbühl Hanspeter **,2
-,Stalder Remo ***,***,8.75,Luginbühl Hanspeter **,3
-,Waser Dominik *,*,8.75,Luginbühl Hanspeter **,4
o,Schuler Christian ***,***,8.50,Luginbühl Hanspeter **,5
+,Schelbert Ralf **,**,9.75,Luginbühl Hanspeter **,6
+,Studer Stefan **,**,9.75,Britschgi Melk **,1
o,Bieri Christoph ***,***,8.50,Britschgi Melk **,2
o,Schenk Thomas *,*,8.50,Britschgi Melk **,3
+,Kocher Remo **,**,10.00,Britschgi Melk **,4
+,Röthlisberger Simon *,*,10.00,Britschgi Melk **,5
-,Stalder Remo ***,***,9.00,Britschgi Melk **,6
©,2017 Eidgenössischer Schwingerverba,Schwingerverba,nd,Britschgi Melk **,7
+,Imhof Andi ***,***,10.00,Glarner Matthias ***,1
