result,name,level,points,placed_fighter,fight_round
+,Roch Vincent **,**,10.00,Kämpf Bernhard ***,1
-,Bieri Christoph ***,***,8.75,Kämpf Bernhard ***,2
+,Barras André *,*,10.00,Kämpf Bernhard ***,3
+,Matthey Mickaël **,**,9.75,Kämpf Bernhard ***,4
+,Rychen Roger ***,***,9.75,Kämpf Bernhard ***,5
+,Borcard Johann **,**,10.00,Kämpf Bernhard ***,6
+,Gottofrey Marc **,**,10.00,Ulrich Andreas ***,1
-,Matthey Mickaël **,**,9.00,Ulrich Andreas ***,2
o,Rychen Roger ***,***,8.50,Ulrich Andreas ***,3
+,Duplan Steve **,**,10.00,Ulrich Andreas ***,4
+,Kramer Lario **,**,10.00,Ulrich Andreas ***,5
+,Mollet Ivan *,*,10.00,Ulrich Andreas ***,6
+,Dind Samuel **,**,9.75,Bieri Christoph ***,1
-,Kämpf Bernhard ***,***,8.75,Bieri Christoph ***,2
+,Brodard Simon **,**,10.00,Bieri Christoph ***,3
+,Derron Cédric *,*,9.75,Bieri Christoph ***,4
-,Gottofrey Marc **,**,9.00,Bieri Christoph ***,5
+,Cropt Harald **,**,10.00,Bieri Christoph ***,6
-,Zenger Niklaus ***,***,8.75,Moser Steven **,1
+,Ducrest Etienne *,*,10.00,Moser Steven **,2
+,Cotting Alexandre,Alexandre,10.00,Moser Steven **,3
o,Rychen Roger ***,***,8.50,Moser Steven **,4
+,Brodard Augustin **,**,10.00,Moser Steven **,5
+,Wieland Micha,Micha,9.75,Moser Steven **,6
-,Zwyssig Raphael ***,***,8.75,Haenni Stéphane **,1
+,Riedo Fredy *,*,9.75,Haenni Stéphane **,2
+,Balimann Sandro (2001),(2001),10.00,Haenni Stéphane **,3
+,Ledermann Michael (2000),(2000),10.00,Haenni Stéphane **,4
+,Zenger Niklaus ***,***,9.75,Haenni Stéphane **,5
o,Nötzli Reto ***,***,8.50,Haenni Stéphane **,6
+,Emonet Fabien **,**,10.00,Dousse Michel **,1
o,Nötzli Reto ***,***,8.50,Dousse Michel **,2
+,Kramer Dorian (1999),(1999),9.75,Dousse Michel **,3
+,Curty Alexandre,Alexandre,10.00,Dousse Michel **,4
o,Schmid David ***,***,8.50,Dousse Michel **,5
+,Lerch Jimmy *,*,10.00,Dousse Michel **,6
+,Ledermann Michael (2000),(2000),10.00,Ambresin Cyril (1999),1
o,Emonet Frédéric *,*,8.50,Ambresin Cyril (1999),2
+,Quiot Didier,Didier,9.75,Ambresin Cyril (1999),3
+,Schafer Damien *,*,9.75,Ambresin Cyril (1999),4
o,Zosso Remo **,**,8.50,Ambresin Cyril (1999),5
+,Schöpfer Dio **,**,10.00,Ambresin Cyril (1999),6
o,Rapin Florent,Florent,8.50,Colò Kilian (1999),1
+,Tchedre Abdourahaman,Abdourahaman,10.00,Colò Kilian (1999),2
-,Ducry Antoine *,*,8.75,Colò Kilian (1999),3
-,Dubey Gaël,Gaël,8.75,Colò Kilian (1999),4
+,Pellet Adrian,Adrian,9.75,Colò Kilian (1999),5
+,Von Niederhäusern Martin,Martin,10.00,Colò Kilian (1999),6
-,Kramer Lario **,**,8.75,Nötzli Reto ***,1
+,Dousse Michel **,**,10.00,Nötzli Reto ***,2
+,Minder Florian *,*,10.00,Nötzli Reto ***,3
+,Zwyssig Raphael ***,***,9.75,Nötzli Reto ***,4
+,Piemontesi Pascal **,**,9.75,Nötzli Reto ***,5
+,Haenni Stéphane **,**,10.00,Nötzli Reto ***,6
+,Emonet Frédéric *,*,10.00,Matthey Mickaël **,1
-,Ulrich Andreas ***,***,9.00,Matthey Mickaël **,2
+,Vaucher Rémy (1999),(1999),10.00,Matthey Mickaël **,3
