result,name,level,points,placed_fighter,fight_round
+,von Ah Benji ***,***,10.00,Gisler Bruno ***,1
o,Bösch Daniel ***,***,8.50,Gisler Bruno ***,2
+,Widmer Tobias *,*,10.00,Gisler Bruno ***,3
+,Voggensperger Janic (1998) *,*,10.00,Gisler Bruno ***,4
+,Strebel Joel (1997) *,*,10.00,Gisler Bruno ***,5
+,Alpiger Nick **,**,10.00,Gisler Bruno ***,6
-,Bieri Christoph ***,***,9.00,Bösch Daniel ***,1
+,Gisler Bruno ***,***,10.00,Bösch Daniel ***,2
+,Erb Roger **,**,10.00,Bösch Daniel ***,3
+,von Ah Benji ***,***,10.00,Bösch Daniel ***,4
-,Bächli Michael (1998) **,**,9.00,Bösch Daniel ***,5
+,Winiger Fabian **,**,10.00,Bösch Daniel ***,6
-,Klausner Yanick **,**,8.75,Widmer Tobias *,1
+,Schneider Markus *,*,10.00,Widmer Tobias *,2
o,Gisler Bruno ***,***,8.50,Widmer Tobias *,3
+,Widmer Cyrill (1998),(1998),10.00,Widmer Tobias *,4
+,Erb Roger **,**,10.00,Widmer Tobias *,5
+,Stoll Simon,Simon,10.00,Widmer Tobias *,6
-,Schmid David **,**,9.00,Kämpf Bernhard ***,1
o,Alpiger Nick **,**,8.50,Kämpf Bernhard ***,2
+,Brand Christian **,**,9.75,Kämpf Bernhard ***,3
+,Stoﬀel Marc **,**,10.00,Kämpf Bernhard ***,4
+,Vieira Tiago **,**,9.75,Kämpf Bernhard ***,5
+,Studinger Mathias **,**,10.00,Kämpf Bernhard ***,6
+,Schär Simon *,*,9.75,Strebel Joel (1997) *,1
-,Stalder Remo ***,***,9.00,Strebel Joel (1997) *,2
+,Kramer Franz *,*,9.75,Strebel Joel (1997) *,3
+,Bearda Samuel,Samuel,9.75,Strebel Joel (1997) *,4
o,Gisler Bruno ***,***,8.50,Strebel Joel (1997) *,5
+,Probst Gabriel **,**,9.75,Strebel Joel (1997) *,6
+,Hasler Jimmy *,*,9.75,Stüdeli Thomas **,1
o,von Ah Benji ***,***,8.50,Stüdeli Thomas **,2
+,Roth Christian,Christian,10.00,Stüdeli Thomas **,3
+,Widmer David,David,9.75,Stüdeli Thomas **,4
o,Gnägi Florian ***,***,8.50,Stüdeli Thomas **,5
+,Odermatt Christian **,**,10.00,Stüdeli Thomas **,6
o,Gisler Bruno ***,***,8.75,von Ah Benji ***,1
+,Stüdeli Thomas **,**,10.00,von Ah Benji ***,2
+,Kocher Remo **,**,10.00,von Ah Benji ***,3
o,Bösch Daniel ***,***,8.75,von Ah Benji ***,4
-,Henzer Andreas **,**,9.00,von Ah Benji ***,5
+,Löw Christophe **,**,10.00,von Ah Benji ***,6
-,Brand Christian **,**,8.75,Vieira Tiago **,1
-,Voggensperger Janic (1998) *,*,8.75,Vieira Tiago **,2
+,Bucher Pascal,Pascal,10.00,Vieira Tiago **,3
+,Wiederkehr Michael,Michael,10.00,Vieira Tiago **,4
o,Kämpf Bernhard ***,***,8.50,Vieira Tiago **,5
+,Scherrer Johann **,**,10.00,Vieira Tiago **,6
o,Lang Martin **,**,8.50,Stegmüller Klemens *,1
o,Hasler Jimmy *,*,8.50,Stegmüller Klemens *,2
-,Schär Simon *,*,8.75,Stegmüller Klemens *,3
+,Körkel Yannik (1997),(1997),10.00,Stegmüller Klemens *,4
+,Müller Christian (1998),(1998),10.00,Stegmüller Klemens *,5
+,Roth Christian,Christian,10.00,Stegmüller Klemens *,6
+,Stalder Remo ***,***,9.75,Laimbacher Philipp ***,1
+,Henzer Andreas **,**,9.75,Laimbacher Philipp ***,2
+,Räbmatter Patrick **,**,10.00,Laimbacher Philipp ***,3
-,Bieri Christoph ***,***,9.00,Laimbacher Philipp ***,4
+,Schmid David **,**,10.00,Laimbacher Philipp ***,5
+,Mahrer Jürg **,**,10.00,Laimbacher Philipp ***,6
-,Bösch Daniel ***,***,8.75,Bieri Christoph ***,1
+,Moser Steven **,**,10.00,Bieri Christoph ***,2
+,Waldner Patrick **,**,10.00,Bieri Christoph ***,3
-,Laimbacher Philipp ***,***,9.00,Bieri Christoph ***,4
+,Hauri Urs **,**,10.00,Bieri Christoph ***,5
+,Kocher Remo **,**,10.00,Bieri Christoph ***,6
o,Laimbacher Philipp ***,***,8.50,Stalder Remo ***,1
-,Strebel Joel (1997) *,*,9.00,Stalder Remo ***,2
+,Hasler Jimmy *,*,10.00,Stalder Remo ***,3
+,Lang Martin **,**,10.00,Stalder Remo ***,4
+,Räber Lukas,Lukas,9.75,Stalder Remo ***,5
+,Klausner Yanick **,**,10.00,Stalder Remo ***,6
+,Odermatt Christian **,**,10.00,Blatter Lorenz *,1
+,Kramer Franz *,*,9.75,Blatter Lorenz *,2
-,Gnägi Florian ***,***,8.75,Blatter Lorenz *,3
+,Lehmann Robin (1999),(1999),10.00,Blatter Lorenz *,4
o,Alpiger Nick **,**,8.50,Blatter Lorenz *,5
+,Steinmann Yves *,*,10.00,Blatter Lorenz *,6
-,Studinger Mathias **,**,8.75,Stoﬀel Marc **,1
+,Huber Jan (1997) *,*,9.75,Stoﬀel Marc **,2
+,Riesen Ruedi,Ruedi,10.00,Stoﬀel Marc **,3
o,Kämpf Bernhard ***,***,8.50,Stoﬀel Marc **,4
+,Bearda Samuel,Samuel,9.75,Stoﬀel Marc **,5
+,Lang Martin **,**,9.75,Stoﬀel Marc **,6
+,Bächli Michael (1998) **,**,9.75,Hauri Urs **,1
+,Hügli Kaj (1997) *,*,9.75,Hauri Urs **,2
o,Schneider Mario **,**,8.50,Hauri Urs **,3
+,Rüegger Aaron (1999),(1999),10.00,Hauri Urs **,4
o,Bieri Christoph ***,***,8.50,Hauri Urs **,5
+,Hermann Oliver,Oliver,10.00,Hauri Urs **,6
+,Probst Gabriel **,**,10.00,Studinger Stephan **,1
-,Gnägi Florian ***,***,8.75,Studinger Stephan **,2
+,Widmer Cyrill (1998),(1998),10.00,Studinger Stephan **,3
-,Hasler Manuel,Manuel,9.00,Studinger Stephan **,4
+,Schneider Mario **,**,9.75,Studinger Stephan **,5
-,Henzer Andreas **,**,8.75,Studinger Stephan **,6
+,Bader Andreas *,*,10.00,Henzer Andreas **,1
o,Laimbacher Philipp ***,***,8.50,Henzer Andreas **,2
+,Hermann Oliver,Oliver,10.00,Henzer Andreas **,3
+,Leuthard Mario,Mario,10.00,Henzer Andreas **,4
-,von Ah Benji ***,***,8.75,Henzer Andreas **,5
-,Studinger Stephan **,**,8.75,Henzer Andreas **,6
-,Räbmatter Patrick **,**,8.75,Schneider Mario **,1
+,Lang Martin **,**,9.75,Schneider Mario **,2
+,Hauri Urs **,**,10.00,Schneider Mario **,3
o,Alpiger Nick **,**,8.75,Schneider Mario **,4
o,Studinger Stephan **,**,8.50,Schneider Mario **,5
+,Schaub Florent,Florent,10.00,Schneider Mario **,6
©,2017 Eidgenössischer Schwingerverba,Schwingerverba,nd,Schneider Mario **,7
+,Häni William **,**,9.75,Alpiger Nick **,1
+,Kämpf Bernhard ***,***,9.75,Alpiger Nick **,2
+,Studer Remo,Remo,10.00,Alpiger Nick **,3
+,Schneider Mario **,**,9.75,Alpiger Nick **,4
+,Blatter Lorenz *,*,10.00,Alpiger Nick **,5
o,Gisler Bruno ***,***,8.75,Alpiger Nick **,6
-,Kämpf Bernhard ***,***,9.00,Schmid David **,1
+,Moser Matthias *,*,10.00,Schmid David **,2
+,Wehrli Christian,Christian,10.00,Schmid David **,3
+,Probst Gabriel **,**,10.00,Schmid David **,4
o,Laimbacher Philipp ***,***,8.75,Schmid David **,5
+,Räber Lukas,Lukas,10.00,Schmid David **,6
-,Schneider Mario **,**,8.75,Räbmatter Patrick **,1
+,Waldner Patrick **,**,10.00,Räbmatter Patrick **,2
o,Laimbacher Philipp ***,***,8.50,Räbmatter Patrick **,3
+,Dobler Florian,Florian,10.00,Räbmatter Patrick **,4
+,Häni William **,**,10.00,Räbmatter Patrick **,5
+,Hasler Manuel,Manuel,9.75,Räbmatter Patrick **,6
o,Hauri Urs **,**,8.50,Bächli Michael (1998) **,1
+,Schär Simon *,*,10.00,Bächli Michael (1998) **,2
+,Brügger Cyrill (1998),(1998),10.00,Bächli Michael (1998) **,3
+,Steinmann Yves *,*,10.00,Bächli Michael (1998) **,4
-,Bösch Daniel ***,***,8.75,Bächli Michael (1998) **,5
+,Döbeli Andreas (1998) *,*,9.75,Bächli Michael (1998) **,6
+,Schumacher Michael *,*,10.00,Waldner Patrick **,1
o,Räbmatter Patrick **,**,8.50,Waldner Patrick **,2
o,Bieri Christoph ***,***,8.50,Waldner Patrick **,3
+,Riesen Ruedi,Ruedi,9.75,Waldner Patrick **,4
+,Leuthard Mario,Mario,10.00,Waldner Patrick **,5
+,Kramer Franz *,*,9.75,Waldner Patrick **,6
+,Mahrer Jürg **,**,9.75,Gnägi Florian ***,1
-,Studinger Stephan **,**,8.75,Gnägi Florian ***,2
-,Blatter Lorenz *,*,9.00,Gnägi Florian ***,3
+,Klausner Yanick **,**,10.00,Gnägi Florian ***,4
+,Stüdeli Thomas **,**,10.00,Gnägi Florian ***,5
-,Leuthard Reto *,*,9.00,Gnägi Florian ***,6
+,Huber Jan (1997) *,*,9.75,Hügli Kaj (1997) *,1
o,Hauri Urs **,**,8.50,Hügli Kaj (1997) *,2
