result,name,level,points,placed_fighter,fight_round
+,Scherer Niklaus **,**,10.00,Wittwer Josias **,1
+,Käslin Ruedi *,*,10.00,Wittwer Josias **,2
o,Strebel Joel ***,***,8.50,Wittwer Josias **,3
+,Zurﬂuh Michael *,*,10.00,Wittwer Josias **,4
+,Alpiger Nick ***,***,10.00,Wittwer Josias **,5
+,Schuler Christian ***,***,10.00,Wittwer Josias **,6
-,Schöpfer Ronny **,**,9.00,Strebel Joel ***,1
+,Hegner Ueli *,*,9.75,Strebel Joel ***,2
+,Wittwer Josias **,**,10.00,Strebel Joel ***,3
+,Staudenmann Fabian ***,***,9.75,Strebel Joel ***,4
+,Walther Adrian **,**,9.75,Strebel Joel ***,5
-,Ledermann Michael **,**,9.00,Strebel Joel ***,6
+,Fankhauser Reto **,**,10.00,Räbmatter Patrick ***,1
+,Stöckli Damian *,*,10.00,Räbmatter Patrick ***,2
o,Walther Adrian **,**,8.50,Räbmatter Patrick ***,3
o,Gobeli Patrick **,**,8.50,Räbmatter Patrick ***,4
+,Steinauer Adrian **,**,9.75,Räbmatter Patrick ***,5
+,Suter Bruno *,*,10.00,Räbmatter Patrick ***,6
+,Arnold Raphael **,**,10.00,Steﬀen Gustav **,1
+,Müllestein Mike ***,***,9.75,Steﬀen Gustav **,2
o,Rohrer Ueli **,**,8.50,Steﬀen Gustav **,3
+,Döbeli Andreas ***,***,9.75,Steﬀen Gustav **,4
+,Stöckli Damian *,*,9.75,Steﬀen Gustav **,5
o,Walther Adrian **,**,8.75,Steﬀen Gustav **,6
o,Döbeli Andreas ***,***,8.50,Arnold Stefan **,1
+,Joho Philip *,*,9.75,Arnold Stefan **,2
+,Suter Beat *,*,9.75,Arnold Stefan **,3
+,Aellen Florian *,*,9.75,Arnold Stefan **,4
-,Schenk Patrick ***,***,8.75,Arnold Stefan **,5
+,Hügli Kaj **,**,9.75,Arnold Stefan **,6
+,Klossner Adrian **,**,10.00,Kaufmann Reto *,1
o,Aeschbacher Matthias ***,***,8.50,Kaufmann Reto *,2
+,Iseli Marco **,**,10.00,Kaufmann Reto *,3
o,Leuthard Reto **,**,8.50,Kaufmann Reto *,4
+,Schlüchter Colin *,*,10.00,Kaufmann Reto *,5
-,Gobeli Patrick **,**,9.00,Kaufmann Reto *,6
-,Müllestein Mike ***,***,9.00,Aeschbacher Matthias ***,1
+,Kaufmann Reto *,*,9.75,Aeschbacher Matthias ***,2
+,Leuthard Reto **,**,9.75,Aeschbacher Matthias ***,3
+,Rohrer Ueli **,**,9.75,Aeschbacher Matthias ***,4
-,Ledermann Michael **,**,9.00,Aeschbacher Matthias ***,5
o,Staudenmann Fabian ***,***,8.50,Aeschbacher Matthias ***,6
-,Schuler Alex ***,***,9.00,Gobeli Patrick **,1
+,Kenel Franz-Toni *,*,9.75,Gobeli Patrick **,2
+,Bucher Christian **,**,9.75,Gobeli Patrick **,3
+,Räbmatter Patrick ***,***,9.75,Gobeli Patrick **,4
o,Schuler Christian ***,***,8.50,Gobeli Patrick **,5
-,Kaufmann Reto *,*,9.00,Gobeli Patrick **,6
+,Doppmann Urs **,**,10.00,Walther Adrian **,1
+,Schuler Christian ***,***,9.75,Walther Adrian **,2
+,Räbmatter Patrick ***,***,10.00,Walther Adrian **,3
+,Voggensperger Lars *,*,10.00,Walther Adrian **,4
o,Strebel Joel ***,***,8.50,Walther Adrian **,5
+,Steﬀen Gustav **,**,10.00,Walther Adrian **,6
+,Alpiger Nick ***,***,9.75,Schuler Christian ***,1
o,Walther Adrian **,**,8.50,Schuler Christian ***,2
+,Widmer Tobias **,**,10.00,Schuler Christian ***,3
+,Zaugg Lars *,*,10.00,Schuler Christian ***,4
+,Gobeli Patrick **,**,10.00,Schuler Christian ***,5
o,Wittwer Josias **,**,8.75,Schuler Christian ***,6
+,Huber Alex *,*,10.00,Voggensperger Lars *,1
+,Ettlin Stefan **,**,10.00,Voggensperger Lars *,2
+,Schenk Patrick ***,***,10.00,Voggensperger Lars *,3
o,Walther Adrian **,**,8.50,Voggensperger Lars *,4
o,Schurtenberger Sven ***,***,8.50,Voggensperger Lars *,5
+,Suter Beat *,*,9.75,Voggensperger Lars *,6
-,Ettlin Stefan **,**,9.00,Hermann Oliver **,1
-,Schürpf Bruno *,*,8.75,Hermann Oliver **,2
-,Lang Sven **,**,9.00,Hermann Oliver **,3
+,Egli Damian **,**,10.00,Hermann Oliver **,4
+,Bühler Kilian *,*,9.75,Hermann Oliver **,5
+,Schurtenberger Sven ***,***,10.00,Hermann Oliver **,6
-,Hermann Oliver **,**,9.00,Ettlin Stefan **,1
o,Voggensperger Lars *,*,8.50,Ettlin Stefan **,2
+,Schürpf Bruno *,*,9.75,Ettlin Stefan **,3
+,Klossner Adrian **,**,10.00,Ettlin Stefan **,4
-,Aellen Florian *,*,8.75,Ettlin Stefan **,5
+,Schenk Patrick ***,***,10.00,Ettlin Stefan **,6
o,Gasser Dominik **,**,8.50,Lang Sven **,1
+,Stüdeli Thomas **,**,10.00,Lang Sven **,2
-,Hermann Oliver **,**,9.00,Lang Sven **,3
+,Reichmuth Lukas *,*,10.00,Lang Sven **,4
o,Odermatt Adrian **,**,8.50,Lang Sven **,5
+,Joho Philip *,*,10.00,Lang Sven **,6
-,Staudenmann Fabian ***,***,8.75,Bieri Marcel ***,1
+,Gasser Dominik **,**,9.75,Bieri Marcel ***,2
o,Aellen Florian *,*,8.50,Bieri Marcel ***,3
+,Schlüchter Colin *,*,9.75,Bieri Marcel ***,4
-,Kämpf Alexander **,**,9.00,Bieri Marcel ***,5
+,Erb Roger **,**,10.00,Bieri Marcel ***,6
-,Weyermann Florian **,**,8.75,Rohrer Ueli **,1
+,Scherer Niklaus **,**,9.75,Rohrer Ueli **,2
+,Steﬀen Gustav **,**,10.00,Rohrer Ueli **,3
o,Aeschbacher Matthias ***,***,8.75,Rohrer Ueli **,4
+,Kohler Adrian *,*,9.75,Rohrer Ueli **,5
-,Leuthard Reto **,**,8.75,Rohrer Ueli **,6
©,2022 Eidgenössischer Schwingerverba,Schwingerverba,nd,Rohrer Ueli **,7
-,Bieri Marcel ***,***,9.00,Staudenmann Fabian ***,1
+,Fellmann Roman **,**,10.00,Staudenmann Fabian ***,2
+,Zurﬂuh Michael *,*,10.00,Staudenmann Fabian ***,3
o,Strebel Joel ***,***,8.75,Staudenmann Fabian ***,4
+,Leuthard Reto **,**,9.75,Staudenmann Fabian ***,5
+,Aeschbacher Matthias ***,***,10.00,Staudenmann Fabian ***,6
+,Schärli Reto *,*,10.00,Zaugg Lars *,1
-,Schurtenberger Sven ***,***,8.75,Zaugg Lars *,2
+,Riebli Urs *,*,10.00,Zaugg Lars *,3
o,Schuler Christian ***,***,8.50,Zaugg Lars *,4
+,Fellmann Roman **,**,9.75,Zaugg Lars *,5
