result,name,level,points,placed_fighter,fight_round
+,Alpiger Nick ***,***,9.75,Müllestein Mike ***,1
+,Vieira Tiago **,**,10.00,Müllestein Mike ***,2
+,Kropf Marcel **,**,10.00,Müllestein Mike ***,3
-,Thürig Mario ***,***,9.00,Müllestein Mike ***,4
+,Klausner Yanick **,**,10.00,Müllestein Mike ***,5
+,Studinger Stephan **,**,10.00,Müllestein Mike ***,6
o,Müllestein Mike ***,***,8.50,Alpiger Nick ***,1
+,Waldner Patrick **,**,10.00,Alpiger Nick ***,2
+,Schmutz Simon *,*,10.00,Alpiger Nick ***,3
+,Hauri Urs **,**,10.00,Alpiger Nick ***,4
-,Orlik Curdin **,**,8.75,Alpiger Nick ***,5
+,Ulrich Marco *,*,10.00,Alpiger Nick ***,6
+,Orlik Curdin **,**,9.75,Räbmatter Patrick ***,1
o,Hasler Jimmy *,*,8.50,Räbmatter Patrick ***,2
+,Burren Patrick *,*,10.00,Räbmatter Patrick ***,3
+,Stüdeli Thomas **,**,9.75,Räbmatter Patrick ***,4
-,Ulrich Andreas ***,***,9.00,Räbmatter Patrick ***,5
+,Grossen John *,*,10.00,Räbmatter Patrick ***,6
+,von Arx Christian *,*,10.00,Döbeli Lukas **,1
o,Grossen John *,*,8.50,Döbeli Lukas **,2
+,Streich Sascha (2001),(2001),9.75,Döbeli Lukas **,3
+,Brun Samuel **,**,9.75,Döbeli Lukas **,4
+,Erb Roger **,**,10.00,Döbeli Lukas **,5
o,Orlik Curdin **,**,8.75,Döbeli Lukas **,6
+,Stoll Simon **,**,10.00,Schmid Samuel **,1
-,Thürig Mario ***,***,8.75,Schmid Samuel **,2
+,Christ Dario (2003),(2003),10.00,Schmid Samuel **,3
-,Kocher Remo **,**,9.00,Schmid Samuel **,4
-,Voggensperger Lars (2001) *,*,9.00,Schmid Samuel **,5
+,Ris Jörn *,*,9.75,Schmid Samuel **,6
+,Brand Christian **,**,10.00,Thürig Mario ***,1
-,Schmid Samuel **,**,8.75,Thürig Mario ***,2
+,Gerber Andrj *,*,10.00,Thürig Mario ***,3
-,Müllestein Mike ***,***,9.00,Thürig Mario ***,4
o,Studinger Stephan **,**,8.75,Thürig Mario ***,5
+,Kohler Adrian *,*,10.00,Thürig Mario ***,6
+,Krebs Clemens *,*,10.00,Mangold Michael **,1
-,Odermatt Adrian (2001) *,*,8.75,Mangold Michael **,2
o,Orlik Curdin **,**,8.50,Mangold Michael **,3
+,Nussbaumer Dominik,Dominik,10.00,Mangold Michael **,4
-,Brun Samuel **,**,8.75,Mangold Michael **,5
+,Imobersteg Matthias (2001) **,**,10.00,Mangold Michael **,6
+,Nyﬀeler Christoph *,*,10.00,Schwenkfelder Lukas *,1
o,Gerber Manuel *,*,8.75,Schwenkfelder Lukas *,2
+,Bieli Andreas,Andreas,9.75,Schwenkfelder Lukas *,3
+,Gwerder Michael **,**,10.00,Schwenkfelder Lukas *,4
o,Schmid David ***,***,8.50,Schwenkfelder Lukas *,5
-,Kocher Remo **,**,9.00,Schwenkfelder Lukas *,6
o,Räbmatter Patrick ***,***,8.50,Orlik Curdin **,1
+,Studinger Stephan **,**,10.00,Orlik Curdin **,2
+,Mangold Michael **,**,10.00,Orlik Curdin **,3
+,Hügli Kaj **,**,10.00,Orlik Curdin **,4
-,Alpiger Nick ***,***,8.75,Orlik Curdin **,5
+,Döbeli Lukas **,**,10.00,Orlik Curdin **,6
+,Stegmüller Klemens *,*,9.75,Studinger Stephan **,1
o,Orlik Curdin **,**,8.50,Studinger Stephan **,2
+,Imobersteg Matthias (2001) **,**,10.00,Studinger Stephan **,3
+,Brügger Cyrill,Cyrill,10.00,Studinger Stephan **,4
+,Thürig Mario ***,***,10.00,Studinger Stephan **,5
o,Müllestein Mike ***,***,8.75,Studinger Stephan **,6
o,Ulrich Andreas ***,***,8.50,Erb Roger **,1
+,Stadler Kevin (2002) *,*,10.00,Erb Roger **,2
+,Hitz Florian,Florian,10.00,Erb Roger **,3
o,Döbeli Lukas **,**,8.50,Erb Roger **,4
+,Schmutz Simon *,*,10.00,Erb Roger **,5
+,Burren Patrick *,*,10.00,Erb Roger **,6
