result,name,level,points,placed_fighter,fight_round
+,Nötzli Reto ***,***,10.00,Wenger Kilian ***,1
+,Wiget Michael *,*,10.00,Wenger Kilian ***,2
+,Gerber Christian **,**,9.75,Wenger Kilian ***,3
+,Röthlisberger Simon **,**,10.00,Wenger Kilian ***,4
-,Staudenmann Fabian (2000) **,**,9.00,Wenger Kilian ***,5
+,Käser Remo ***,***,10.00,Wenger Kilian ***,6
-,Fankhauser Marco **,**,8.75,Sempach Thomas ***,1
+,Binggeli Dominik *,*,9.75,Sempach Thomas ***,2
+,Thomet Adrian **,**,10.00,Sempach Thomas ***,3
+,Kramer Lario **,**,10.00,Sempach Thomas ***,4
+,Renfer Lukas **,**,9.75,Sempach Thomas ***,5
+,Roschi Ruedi **,**,9.75,Sempach Thomas ***,6
o,Alpiger Nick ***,***,8.50,Gnägi Florian ***,1
+,Aellen Philipp *,*,10.00,Gnägi Florian ***,2
+,Wyss Kilian **,**,10.00,Gnägi Florian ***,3
-,von Weissenﬂuh Kilian **,**,8.75,Gnägi Florian ***,4
+,Gäggeler Adrian *,*,10.00,Gnägi Florian ***,5
+,Wüthrich Niklaus **,**,10.00,Gnägi Florian ***,6
-,Graber Alfred *,*,8.75,Gehrig Philipp **,1
+,Tschan Matthias,Matthias,9.75,Gehrig Philipp **,2
+,Waber Lorenz *,*,9.75,Gehrig Philipp **,3
-,Bösch Daniel ***,***,8.75,Gehrig Philipp **,4
+,Reichen Stefan,Stefan,10.00,Gehrig Philipp **,5
+,Wittwer Jan *,*,10.00,Gehrig Philipp **,6
-,Schenk Patrick ***,***,8.75,Mathys Simon **,1
+,Ducry Antoine **,**,9.75,Mathys Simon **,2
+,Schletti Andreas *,*,9.75,Mathys Simon **,3
+,Ramseier Thomas *,*,10.00,Mathys Simon **,4
o,Anderegg Simon ***,***,8.75,Mathys Simon **,5
+,Wyss Kilian **,**,10.00,Mathys Simon **,6
+,Kropf Thomas *,*,10.00,Marti Stefan **,1
o,Leuppi Samir **,**,8.75,Marti Stefan **,2
+,Reichen Stefan,Stefan,9.75,Marti Stefan **,3
+,Steﬀen Valentin *,*,9.75,Marti Stefan **,4
o,Alpiger Nick ***,***,8.50,Marti Stefan **,5
+,Gnägi Christian *,*,10.00,Marti Stefan **,6
-,Käser Remo ***,***,8.75,Bösch Daniel ***,1
-,Aeschbacher Matthias **,**,8.75,Bösch Daniel ***,2
+,Pulfer Thomas *,*,10.00,Bösch Daniel ***,3
-,Gehrig Philipp **,**,8.75,Bösch Daniel ***,4
+,Gerber Thomas *,*,10.00,Bösch Daniel ***,5
+,Zehnder Jürg *,*,10.00,Bösch Daniel ***,6
+,Wüthrich Niklaus **,**,10.00,Staudenmann Fabian (2000) **,1
+,Wehrli Christian *,*,10.00,Staudenmann Fabian (2000) **,2
-,Orlik Curdin **,**,8.75,Staudenmann Fabian (2000) **,3
+,Weyermann Michael *,*,10.00,Staudenmann Fabian (2000) **,4
-,Wenger Kilian ***,***,9.00,Staudenmann Fabian (2000) **,5
o,Alpiger Nick ***,***,8.50,Staudenmann Fabian (2000) **,6
+,Leuppi Samir **,**,10.00,Stucki Christian ***,1
+,Steﬀen Valentin *,*,10.00,Stucki Christian ***,2
-,Alpiger Nick ***,***,8.75,Stucki Christian ***,3
+,Schwander Severin *,*,10.00,Stucki Christian ***,4
+,Orlik Curdin **,**,9.75,Stucki Christian ***,5
+,Steﬀen Gustav *,*,10.00,Stucki Christian ***,6
-,Bösch Daniel ***,***,8.75,Käser Remo ***,1
+,Habegger Heinz **,**,10.00,Käser Remo ***,2
+,Leuenberger Michael *,*,10.00,Käser Remo ***,3
+,Klossner Adrian *,*,10.00,Käser Remo ***,4
+,Graber Willy ***,***,9.75,Käser Remo ***,5
o,Wenger Kilian ***,***,8.75,Käser Remo ***,6
+,Anderegg Simon ***,***,10.00,Kramer Lario **,1
-,Luginbühl Hanspeter **,**,8.75,Kramer Lario **,2
+,Rüegsegger Ueli,Ueli,10.00,Kramer Lario **,3
o,Sempach Thomas ***,***,8.50,Kramer Lario **,4
+,Röthlisberger Simon,Simon,10.00,Kramer Lario **,5
+,Blaser Roman *,*,10.00,Kramer Lario **,6
+,Stoll Simon **,**,9.75,Gerber Christian **,1
+,Reust Markus *,*,10.00,Gerber Christian **,2
o,Wenger Kilian ***,***,8.50,Gerber Christian **,3
+,Waeber Marco,Marco,10.00,Gerber Christian **,4
-,Leuppi Samir **,**,9.00,Gerber Christian **,5
+,Schenkel Remo *,*,9.75,Gerber Christian **,6
+,Gottofrey Marc **,**,10.00,Orlik Curdin **,1
+,Wüthrich Philip *,*,10.00,Orlik Curdin **,2
-,Staudenmann Fabian (2000) **,**,8.75,Orlik Curdin **,3
+,von Büren Stephan *,*,10.00,Orlik Curdin **,4
o,Stucki Christian ***,***,8.50,Orlik Curdin **,5
+,Locher Alfred *,*,9.75,Orlik Curdin **,6
+,Waber Lorenz *,*,9.75,Steﬀen Gustav *,1
+,Niederhäuser Martin,Martin,9.75,Steﬀen Gustav *,2
-,Graber Willy ***,***,8.75,Steﬀen Gustav *,3
+,Zangger Dominik *,*,10.00,Steﬀen Gustav *,4
+,Wiget Michael *,*,9.75,Steﬀen Gustav *,5
o,Stucki Christian ***,***,8.50,Steﬀen Gustav *,6
+,Thomet Adrian **,**,10.00,Luginbühl Hanspeter **,1
-,Kramer Lario **,**,8.75,Luginbühl Hanspeter **,2
-,Gasser Dominik (2000),(2000),8.75,Luginbühl Hanspeter **,3
-,Zehnder Jürg *,*,8.75,Luginbühl Hanspeter **,4
+,Dummermuth Ueli,Ueli,10.00,Luginbühl Hanspeter **,5
+,Binggeli Dominik *,*,10.00,Luginbühl Hanspeter **,6
o,Kramer Lario **,**,8.50,Anderegg Simon ***,1
+,Ramseier Thomas *,*,9.75,Anderegg Simon ***,2
+,Jäggi Lukas *,*,9.75,Anderegg Simon ***,3
+,Sommer Roman *,*,9.75,Anderegg Simon ***,4
+,Mathys Simon **,**,9.75,Anderegg Simon ***,5
o,Aeschbacher Matthias **,**,8.50,Anderegg Simon ***,6
©,2019 Eidgenössischer Schwingerverba,Schwingerverba,nd,Anderegg Simon ***,7
+,Roth Philipp ***,***,9.75,Aeschbacher Matthias **,1
-,Bösch Daniel ***,***,8.75,Aeschbacher Matthias **,2
+,Mösching Andy *,*,10.00,Aeschbacher Matthias **,3
+,Schenkel Remo *,*,10.00,Aeschbacher Matthias **,4
+,Gobeli Patrick **,**,9.75,Aeschbacher Matthias **,5
+,Anderegg Simon ***,***,9.75,Aeschbacher Matthias **,6
+,Gnägi Florian ***,***,9.75,Alpiger Nick ***,1
+,Moser Michael **,**,10.00,Alpiger Nick ***,2
-,Stucki Christian ***,***,8.75,Alpiger Nick ***,3
-,Gobeli Patrick **,**,9.00,Alpiger Nick ***,4
+,Marti Stefan **,**,10.00,Alpiger Nick ***,5
+,Staudenmann Fabian (2000) **,**,9.75,Alpiger Nick ***,6
o,Steﬀen Valentin *,*,8.75,Renfer Lukas **,1
+,Heim Michael (2001),(2001),10.00,Renfer Lukas **,2
+,Schenk Patrick ***,***,10.00,Renfer Lukas **,3
+,Wehrli Christian *,*,9.75,Renfer Lukas **,4
o,Sempach Thomas ***,***,8.75,Renfer Lukas **,5
+,Steﬀen Konrad *,*,10.00,Renfer Lukas **,6
+,Wyss Kilian **,**,10.00,Gobeli Patrick **,1
+,Nötzli Reto ***,***,9.75,Gobeli Patrick **,2
+,Waeber Marco,Marco,10.00,Gobeli Patrick **,3
-,Alpiger Nick ***,***,9.00,Gobeli Patrick **,4
o,Aeschbacher Matthias **,**,8.50,Gobeli Patrick **,5
+,Weyermann Michael *,*,9.75,Gobeli Patrick **,6
+,Gehrig Damian ***,***,9.75,Graber Willy ***,1
+,Wittwer Josias *,*,9.75,Graber Willy ***,2
-,Steﬀen Gustav *,*,8.75,Graber Willy ***,3
+,Wittwer Jan *,*,10.00,Graber Willy ***,4
o,Käser Remo ***,***,8.75,Graber Willy ***,5
+,Hadorn Christian *,*,9.75,Graber Willy ***,6
o,Habegger Heinz **,**,8.50,von Büren Stephan *,1
+,Schenk Thomas *,*,9.75,von Büren Stephan *,2
+,Salzmann Simon *,*,10.00,von Büren Stephan *,3
o,Orlik Curdin **,**,8.50,von Büren Stephan *,4
+,Rüegsegger Ueli,Ueli,10.00,von Büren Stephan *,5
+,Inniger Thomas **,**,9.75,von Büren Stephan *,6
-,Roschi Ruedi **,**,9.00,Röthlisberger Simon **,1
+,Burger Matthieu (2001) *,*,10.00,Röthlisberger Simon **,2
+,Graber Alfred *,*,9.75,Röthlisberger Simon **,3
o,Wenger Kilian ***,***,8.50,Röthlisberger Simon **,4
+,Thomet Adrian **,**,10.00,Röthlisberger Simon **,5
-,Klossner Adrian *,*,9.00,Röthlisberger Simon **,6
-,Röthlisberger Simon **,**,9.00,Roschi Ruedi **,1
+,Bremgartner Marcel *,*,10.00,Roschi Ruedi **,2
-,Roth Philipp ***,***,8.75,Roschi Ruedi **,3
+,Moser Michael **,**,9.75,Roschi Ruedi **,4
+,Gnägi Christian *,*,10.00,Roschi Ruedi **,5
o,Sempach Thomas ***,***,8.50,Roschi Ruedi **,6
,19.04.2019 14:41,14:41,Seite 1/,Roschi Ruedi **,7
-,von Weissenﬂuh Kilian **,**,8.75,Schwander Severin *,1
+,Walther Patrick *,*,10.00,Schwander Severin *,2
+,Zahler André *,*,9.75,Schwander Severin *,3
o,Stucki Christian ***,***,8.50,Schwander Severin *,4
+,Kropf Thomas *,*,10.00,Schwander Severin *,5
-,Studer Stefan **,**,9.00,Schwander Severin *,6
-,Schwander Severin *,*,8.75,von Weissenﬂuh Kilian **,1
+,Vonlanthen Cyril *,*,9.75,von Weissenﬂuh Kilian **,2
+,Wüthrich Philip *,*,9.75,von Weissenﬂuh Kilian **,3
-,Gnägi Florian ***,***,8.75,von Weissenﬂuh Kilian **,4
+,Graber Alfred *,*,9.75,von Weissenﬂuh Kilian **,5
-,Fankhauser Reto *,*,9.00,von Weissenﬂuh Kilian **,6
o,Schenkel Remo *,*,8.50,Klossner Adrian *,1
+,Kneubühl Christian (2001),(2001),9.75,Klossner Adrian *,2
+,Habegger Heinz **,**,10.00,Klossner Adrian *,3
o,Käser Remo ***,***,8.50,Klossner Adrian *,4
+,Gottofrey Marc **,**,10.00,Klossner Adrian *,5
-,Röthlisberger Simon **,**,9.00,Klossner Adrian *,6
+,Salzmann Simon *,*,10.00,Wüthrich Philip *,1
o,Orlik Curdin **,**,8.50,Wüthrich Philip *,2
o,von Weissenﬂuh Kilian **,**,8.50,Wüthrich Philip *,3
