result,name,level,points,placed_fighter,fight_round
o,Müllestein Mike ***,***,8.50,Sempach Matthias ***,1
+,Gwerder Guido **,**,10.00,Sempach Matthias ***,2
+,Scheuber Lutz **,**,10.00,Sempach Matthias ***,3
+,Wampﬂer Beat ***,***,10.00,Sempach Matthias ***,4
+,Gehrig Damian ***,***,10.00,Sempach Matthias ***,5
+,Wenger Kilian ***,***,10.00,Sempach Matthias ***,6
+,Sempach Matthias ***,***,9.75,Müllestein Mike ***,1
+,von Weissenﬂuh Kilian *,*,10.00,Müllestein Mike ***,2
-,Glarner Matthias ***,***,8.75,Müllestein Mike ***,3
-,Röthlisberger Simon **,**,8.75,Müllestein Mike ***,4
+,Lerch Jimmy *,*,10.00,Müllestein Mike ***,5
+,Wittwer Jan *,*,10.00,Müllestein Mike ***,6
+,Emonet Frédéric *,*,9.75,Röthlisberger Simon **,1
+,Gassmann Simon *,*,10.00,Röthlisberger Simon **,2
+,Piemontesi Pascal **,**,9.75,Röthlisberger Simon **,3
-,Müllestein Mike ***,***,8.75,Röthlisberger Simon **,4
-,Gloggner Philipp ***,***,8.75,Röthlisberger Simon **,5
+,Michel Jonas *,*,10.00,Röthlisberger Simon **,6
o,von Ah Benji ***,***,8.50,Kämpf Bernhard ***,1
+,Buchs Carlo *,*,10.00,Kämpf Bernhard ***,2
+,Odermatt Christian **,**,9.75,Kämpf Bernhard ***,3
+,Kramer Lario **,**,9.75,Kämpf Bernhard ***,4
+,Arnold Raphael *,*,10.00,Kämpf Bernhard ***,5
-,Bieri Marcel **,**,9.00,Kämpf Bernhard ***,6
+,Schurtenberger Sven ***,***,10.00,Glarner Matthias ***,1
+,Borcard Johann **,**,10.00,Glarner Matthias ***,2
-,Müllestein Mike ***,***,9.00,Glarner Matthias ***,3
-,Arnold Stefan **,**,9.00,Glarner Matthias ***,4
-,Renfer Lukas *,*,8.75,Glarner Matthias ***,5
+,Herger Matthias **,**,10.00,Glarner Matthias ***,6
+,Brodard Augustin **,**,9.75,Gehrig Philipp **,1
+,Barras François *,*,9.75,Gehrig Philipp **,2
+,von Ah Benji ***,***,9.75,Gehrig Philipp **,3
-,Nötzli Reto ***,***,8.75,Gehrig Philipp **,4
o,Arnold Stefan **,**,8.50,Gehrig Philipp **,5
+,Odermatt Christian **,**,9.75,Gehrig Philipp **,6
