result,name,level,points,placed_fighter,fight_round
+,Gisler Bruno ***,***,10.00,Wenger Kilian ***,1
+,Räbmatter Patrick **,**,9.75,Wenger Kilian ***,2
+,Studinger Stephan **,**,10.00,Wenger Kilian ***,3
+,Müllestein Mike **,**,9.75,Wenger Kilian ***,4
+,Stalder Remo ***,***,10.00,Wenger Kilian ***,5
+,Schuler Christian ***,***,10.00,Wenger Kilian ***,6
o,Aeschbacher Matthias **,**,8.50,Thoenen Henryc **,1
+,Duplan Steve **,**,10.00,Thoenen Henryc **,2
+,Rüegger Aaron (1999),(1999),10.00,Thoenen Henryc **,3
-,Matthey Mickaël **,**,9.00,Thoenen Henryc **,4
+,Hermann Oliver,Oliver,10.00,Thoenen Henryc **,5
+,Widmer Tobias **,**,10.00,Thoenen Henryc **,6
+,Erb Roger **,**,9.75,Müllestein Mike **,1
+,Stalder Remo ***,***,9.75,Müllestein Mike **,2
+,Mangold Michael,Michael,9.75,Müllestein Mike **,3
o,Wenger Kilian ***,***,8.50,Müllestein Mike **,4
+,Brand Christian **,**,10.00,Müllestein Mike **,5
-,Henzer Andreas **,**,9.00,Müllestein Mike **,6
+,Roch Vincent *,*,9.75,Studinger Stephan **,1
+,von Arx Christian *,*,10.00,Studinger Stephan **,2
o,Wenger Kilian ***,***,8.50,Studinger Stephan **,3
+,Widmer Cyrill (1998),(1998),10.00,Studinger Stephan **,4
o,Käser Remo **,**,8.75,Studinger Stephan **,5
+,Gabathuler Björn (1998),(1998),9.75,Studinger Stephan **,6
o,Schuler Christian ***,***,8.50,Bieri Christoph ***,1
+,Brand Christian **,**,10.00,Bieri Christoph ***,2
+,Probst Gabriel **,**,10.00,Bieri Christoph ***,3
-,Aeschbacher Matthias **,**,8.75,Bieri Christoph ***,4
+,Löw Christophe **,**,10.00,Bieri Christoph ***,5
-,Matthey Mickaël **,**,9.00,Bieri Christoph ***,6
-,Kropf Marcel **,**,8.75,Henzer Andreas **,1
o,Schuler Alex **,**,8.50,Henzer Andreas **,2
+,Hitz Florian (1999),(1999),10.00,Henzer Andreas **,3
+,Reimann Marco (1998),(1998),10.00,Henzer Andreas **,4
+,Steinmann Yves *,*,10.00,Henzer Andreas **,5
-,Müllestein Mike **,**,8.75,Henzer Andreas **,6
-,Döbeli Andreas (1998) *,*,9.00,Voggensperger Janic (1998) *,1
-,Leuthard Reto *,*,8.75,Voggensperger Janic (1998) *,2
+,Reinhard Adrian,Adrian,10.00,Voggensperger Janic (1998) *,3
+,Jusuﬁ Azret,Azret,9.75,Voggensperger Janic (1998) *,4
o,Vieira Tiago **,**,8.50,Voggensperger Janic (1998) *,5
+,Reimann Marco (1998),(1998),10.00,Voggensperger Janic (1998) *,6
+,Schär Simon *,*,10.00,von Arx Christian *,1
o,Studinger Stephan **,**,8.50,von Arx Christian *,2
-,Hermann Oliver,Oliver,8.75,von Arx Christian *,3
+,Seiler Thomas,Thomas,9.75,von Arx Christian *,4
+,Roth Christian,Christian,10.00,von Arx Christian *,5
