result,name,level,points,placed_fighter,fight_round
+,Piemontesi Pascal **,**,10.00,Aeschbacher Matthias **,1
+,Gottofrey Marc **,**,9.75,Aeschbacher Matthias **,2
+,Guisolan Marc **,**,10.00,Aeschbacher Matthias **,3
+,Kramer Lario **,**,9.75,Aeschbacher Matthias **,4
+,Matthey Mickaël **,**,9.75,Aeschbacher Matthias **,5
+,Moser Steven **,**,10.00,Aeschbacher Matthias **,6
-,Borcard Johann **,**,8.75,Roth Dominik **,1
+,Ducry Antoine *,*,10.00,Roth Dominik **,2
+,Brodard Simon **,**,10.00,Roth Dominik **,3
-,Haenni Stéphane **,**,8.75,Roth Dominik **,4
+,Wieland Janis,Janis,9.75,Roth Dominik **,5
+,Berset Julien *,*,9.75,Roth Dominik **,6
+,Roth Robin (2000) *,*,10.00,Kramer Lario **,1
-,Matthey Mickaël **,**,9.00,Kramer Lario **,2
+,Buchs Carlo,Carlo,10.00,Kramer Lario **,3
o,Aeschbacher Matthias **,**,8.50,Kramer Lario **,4
+,Gottofrey Luc,Luc,9.75,Kramer Lario **,5
+,Ducry Antoine *,*,9.75,Kramer Lario **,6
o,Guisolan Marc **,**,8.50,Schenk Patrick ***,1
+,Dousse Michel **,**,10.00,Schenk Patrick ***,2
+,Roch Vincent **,**,9.75,Schenk Patrick ***,3
+,Dind Samuel **,**,9.75,Schenk Patrick ***,4
-,Piemontesi Pascal **,**,8.75,Schenk Patrick ***,5
+,Barras François *,*,10.00,Schenk Patrick ***,6
+,Schenk Patrick ***,***,10.00,Guisolan Marc **,1
+,Giroud Jonathan **,**,10.00,Guisolan Marc **,2
o,Aeschbacher Matthias **,**,8.50,Guisolan Marc **,3
o,Wieland Janis,Janis,8.50,Guisolan Marc **,4
+,Hayoz Quentin,Quentin,10.00,Guisolan Marc **,5
+,Dind Samuel **,**,9.75,Guisolan Marc **,6
o,Derron Cédric *,*,8.50,Emonet Frédéric *,1
+,Hofer Sven,Sven,9.75,Emonet Frédéric *,2
+,Zimmermann Mario *,*,10.00,Emonet Frédéric *,3
o,Piemontesi Pascal **,**,8.50,Emonet Frédéric *,4
+,Loup Grégoire (2000),(2000),9.75,Emonet Frédéric *,5
+,Grossenbacher Marc (2000),(2000),10.00,Emonet Frédéric *,6
+,Schöpfer Dio **,**,9.75,Bersier Jean-Jacques *,1
+,Riedo Fredy,Fredy,9.75,Bersier Jean-Jacques *,2
o,Matthey Mickaël **,**,8.50,Bersier Jean-Jacques *,3
o,Hayoz Quentin,Quentin,8.50,Bersier Jean-Jacques *,4
+,Buchs Julien (1999),(1999),9.75,Bersier Jean-Jacques *,5
+,Emonet Fabien **,**,10.00,Bersier Jean-Jacques *,6
+,Vaucher Rémy (2000),(2000),9.75,Steiner Pirmin,1
+,Derron Julien,Julien,9.75,Steiner Pirmin,2
o,Dousse Michel **,**,8.50,Steiner Pirmin,3
+,Portmann Fabio,Fabio,9.75,Steiner Pirmin,4
o,Gassmann Simon *,*,8.50,Steiner Pirmin,5
+,Ducrest Etienne *,*,9.75,Steiner Pirmin,6
-,Minder Florian,Florian,8.75,Derron Julien,1
o,Steiner Pirmin,Pirmin,8.50,Derron Julien,2
+,Pürro David (2001),(2001),10.00,Derron Julien,3
+,Roth Robin (2000) *,*,10.00,Derron Julien,4
-,Mosimann Vincent *,*,8.75,Derron Julien,5
