result,name,level,points,placed_fighter,fight_round
+,Rychen Roger ***,***,9.75,von Ah Benji ***,1
+,Leuppi Samir **,**,10.00,von Ah Benji ***,2
+,Waser Dominik **,**,10.00,von Ah Benji ***,3
+,Döbeli Andreas **,**,10.00,von Ah Benji ***,4
o,Schuler Christian ***,***,8.50,von Ah Benji ***,5
+,Strebel Joel **,**,9.75,von Ah Benji ***,6
-,Ulrich Andreas ***,***,9.00,Alpiger Nick ***,1
+,Reichmuth Marco **,**,9.75,Alpiger Nick ***,2
-,Gwerder Michael **,**,9.00,Alpiger Nick ***,3
+,Rohrer Ivan **,**,9.75,Alpiger Nick ***,4
+,Schuler Philipp **,**,9.75,Alpiger Nick ***,5
+,Waser Dominik **,**,10.00,Alpiger Nick ***,6
+,Gwerder Andreas **,**,9.75,Gwerder Michael **,1
+,Odermatt Christian **,**,9.75,Gwerder Michael **,2
-,Alpiger Nick ***,***,9.00,Gwerder Michael **,3
+,Bucher Christian *,*,9.75,Gwerder Michael **,4
-,Kindlimann Fabian ***,***,8.75,Gwerder Michael **,5
+,Rüegg Fabian *,*,10.00,Gwerder Michael **,6
+,Schnurrenberger Roman **,**,9.75,Waser Dominik **,1
+,Schuler Philipp **,**,10.00,Waser Dominik **,2
o,von Ah Benji ***,***,8.50,Waser Dominik **,3
+,Gwerder Dario **,**,10.00,Waser Dominik **,4
+,Heiniger Marco *,*,9.75,Waser Dominik **,5
o,Alpiger Nick ***,***,8.50,Waser Dominik **,6
-,Schuler Alex ***,***,9.00,Kuster Marcel ***,1
-,Heiniger Marco *,*,8.75,Kuster Marcel ***,2
+,Murer Andy **,**,10.00,Kuster Marcel ***,3
+,Briker Michael **,**,9.75,Kuster Marcel ***,4
-,Ambühl Joel **,**,8.75,Kuster Marcel ***,5
+,Suppiger René ***,***,10.00,Kuster Marcel ***,6
-,Alpiger Nick ***,***,9.00,Ulrich Andreas ***,1
+,Nietlispach Pascal **,**,9.75,Ulrich Andreas ***,2
+,Hermann Oliver *,*,10.00,Ulrich Andreas ***,3
-,Bieri Christoph ***,***,8.75,Ulrich Andreas ***,4
+,Geisser Lars **,**,9.75,Ulrich Andreas ***,5
-,Leuppi Samir **,**,8.75,Ulrich Andreas ***,6
+,Ambühl Joel **,**,9.75,Bieri Christoph ***,1
-,Fankhauser Marco **,**,8.75,Bieri Christoph ***,2
+,Fellmann Roman **,**,9.75,Bieri Christoph ***,3
-,Ulrich Andreas ***,***,8.75,Bieri Christoph ***,4
-,Zimmermann Martin **,**,9.00,Bieri Christoph ***,5
+,Ettlin Stefan **,**,10.00,Bieri Christoph ***,6
-,Burch Jonas *,*,9.00,Hess Michael *,1
+,Giger Urs *,*,10.00,Hess Michael *,2
o,Schurtenberger Sven ***,***,8.50,Hess Michael *,3
o,Doppmann Urs **,**,8.50,Hess Michael *,4
+,Dändliker Shane **,**,9.75,Hess Michael *,5
+,Fankhauser Erich ***,***,10.00,Hess Michael *,6
o,Arnold Stefan **,**,8.50,Rüegg Fabian *,1
+,Blaser Theo *,*,10.00,Rüegg Fabian *,2
-,Kenel Franz-Toni *,*,8.75,Rüegg Fabian *,3
+,Fankhauser Erich ***,***,10.00,Rüegg Fabian *,4
+,Höﬂiger Andreas **,**,9.75,Rüegg Fabian *,5
o,Gwerder Michael **,**,8.50,Rüegg Fabian *,6
+,Schneider Domenic ***,***,9.75,Schuler Christian ***,1
+,Burkhalter Stefan ***,***,9.75,Schuler Christian ***,2
+,Räbsamen Marcel *,*,10.00,Schuler Christian ***,3
-,Strebel Joel **,**,9.00,Schuler Christian ***,4
+,von Ah Benji ***,***,9.75,Schuler Christian ***,5
-,Schneider Domenic ***,***,9.00,Schuler Christian ***,6
-,Kindlimann Fabian ***,***,8.75,Schurtenberger Sven ***,1
+,Roth Martin **,**,10.00,Schurtenberger Sven ***,2
+,Hess Michael *,*,10.00,Schurtenberger Sven ***,3
+,Höﬂiger Andreas **,**,10.00,Schurtenberger Sven ***,4
o,Schneider Domenic ***,***,8.50,Schurtenberger Sven ***,5
+,Gwerder Dario **,**,10.00,Schurtenberger Sven ***,6
+,Gloggner Philipp ***,***,10.00,Leuppi Samir **,1
o,von Ah Benji ***,***,8.50,Leuppi Samir **,2
+,Gwerder Christian **,**,9.75,Leuppi Samir **,3
+,Betschart Patrick *,*,10.00,Leuppi Samir **,4
+,Fankhauser Marco **,**,9.75,Leuppi Samir **,5
-,Ulrich Andreas ***,***,8.75,Leuppi Samir **,6
+,Hauri Urs **,**,9.75,Nietlispach Pascal **,1
o,Ulrich Andreas ***,***,8.50,Nietlispach Pascal **,2
o,Schnurrenberger Roman **,**,8.50,Nietlispach Pascal **,3
+,Schmid Samuel **,**,9.75,Nietlispach Pascal **,4
+,Zürcher Ueli *,*,10.00,Nietlispach Pascal **,5
+,Burkhalter Stefan ***,***,10.00,Nietlispach Pascal **,6
+,Hügli Kaj **,**,9.75,Reichmuth Marco **,1
o,Alpiger Nick ***,***,8.50,Reichmuth Marco **,2
+,Zbinden Marc *,*,10.00,Reichmuth Marco **,3
+,Kenel Franz-Toni *,*,10.00,Reichmuth Marco **,4
-,Burkhalter Stefan ***,***,9.00,Reichmuth Marco **,5
-,Roth Martin **,**,9.00,Reichmuth Marco **,6
-,Schurtenberger Sven ***,***,8.75,Kindlimann Fabian ***,1
-,Lussi Marco **,**,8.75,Kindlimann Fabian ***,2
+,Burch Jonas *,*,9.75,Kindlimann Fabian ***,3
+,Fankhauser Reto **,**,10.00,Kindlimann Fabian ***,4
-,Gwerder Michael **,**,8.75,Kindlimann Fabian ***,5
+,Bucher Christian *,*,10.00,Kindlimann Fabian ***,6
-,Rhyner Michael **,**,8.75,Doppmann Urs **,1
+,Gwerder Andreas **,**,10.00,Doppmann Urs **,2
-,Forrer Arnold ***,***,8.75,Doppmann Urs **,3
+,Hess Michael *,*,10.00,Doppmann Urs **,4
o,Strebel Joel **,**,8.50,Doppmann Urs **,5
+,Imhof Andi ***,***,10.00,Doppmann Urs **,6
-,Wyrsch Marco **,**,8.75,Döbeli Andreas **,1
+,Betschart Patrick *,*,10.00,Döbeli Andreas **,2
+,Schuler Alex ***,***,10.00,Döbeli Andreas **,3
o,von Ah Benji ***,***,8.50,Döbeli Andreas **,4
+,Briker Michael **,**,10.00,Döbeli Andreas **,5
o,Fankhauser Marco **,**,8.50,Döbeli Andreas **,6
o,Reichmuth Marco **,**,8.50,Hügli Kaj **,1
o,Gwerder Christian **,**,8.50,Hügli Kaj **,2
-,Heinzer Stefan **,**,8.75,Hügli Kaj **,3
+,Schmid Patrick *,*,9.75,Hügli Kaj **,4
+,Blaser Theo *,*,10.00,Hügli Kaj **,5
+,Arnold Stefan **,**,10.00,Hügli Kaj **,6
©,2020 Eidgenössischer Schwingerverba,Schwingerverba,nd,Hügli Kaj **,7
o,Schuler Christian ***,***,8.50,Schneider Domenic ***,1
+,Steinauer Adrian **,**,10.00,Schneider Domenic ***,2
+,Wyrsch Marco **,**,10.00,Schneider Domenic ***,3
+,Suppiger René ***,***,10.00,Schneider Domenic ***,4
+,Schurtenberger Sven ***,***,9.75,Schneider Domenic ***,5
-,Schuler Christian ***,***,9.00,Schneider Domenic ***,6
+,Dändliker Shane **,**,10.00,Fankhauser Marco **,1
-,Bieri Christoph ***,***,8.75,Fankhauser Marco **,2
+,Imhof Andi ***,***,10.00,Fankhauser Marco **,3
+,Räbsamen Marcel *,*,10.00,Fankhauser Marco **,4
o,Leuppi Samir **,**,8.50,Fankhauser Marco **,5
+,Döbeli Andreas **,**,10.00,Fankhauser Marco **,6
o,Bieri Christoph ***,***,8.50,Ambühl Joel **,1
+,Dändliker Shane **,**,9.75,Ambühl Joel **,2
+,Voggensperger Lars (2001) *,*,10.00,Ambühl Joel **,3
+,Reichmuth Armin *,*,9.75,Ambühl Joel **,4
-,Kuster Marcel ***,***,8.75,Ambühl Joel **,5
+,Geisser Lars **,**,10.00,Ambühl Joel **,6
+,Vollenweider Jeremy **,**,10.00,Zimmermann Martin **,1
-,Gloggner Philipp ***,***,8.75,Zimmermann Martin **,2
-,Geisser Lars **,**,8.75,Zimmermann Martin **,3
+,Klausner Yanick **,**,10.00,Zimmermann Martin **,4
-,Bieri Christoph ***,***,9.00,Zimmermann Martin **,5
+,Erb Roger **,**,10.00,Zimmermann Martin **,6
o,Schuler Philipp **,**,8.50,Strebel Joel **,1
+,Egli Damian **,**,10.00,Strebel Joel **,2
+,Fankhauser Erich ***,***,10.00,Strebel Joel **,3
-,Schuler Christian ***,***,9.00,Strebel Joel **,4
+,Doppmann Urs **,**,10.00,Strebel Joel **,5
o,von Ah Benji ***,***,8.75,Strebel Joel **,6
-,Imhof Andi ***,***,8.75,Forrer Arnold ***,1
+,Arnold Stefan **,**,9.75,Forrer Arnold ***,2
-,Doppmann Urs **,**,8.75,Forrer Arnold ***,3
-,Kurmann Toni *,*,9.00,Forrer Arnold ***,4
+,Fellmann Roman **,**,10.00,Forrer Arnold ***,5
+,Gloggner Philipp ***,***,9.75,Forrer Arnold ***,6
+,Briker Michael **,**,10.00,Roth Martin **,1
o,Schurtenberger Sven ***,***,8.50,Roth Martin **,2
+,Heiniger Marco *,*,9.75,Roth Martin **,3
+,Lussi Marco **,**,9.75,Roth Martin **,4
-,Imhof Andi ***,***,8.75,Roth Martin **,5
-,Reichmuth Marco **,**,9.00,Roth Martin **,6
o,Odermatt Christian **,**,8.75,Fellmann Roman **,1
+,Stegmüller Klemens *,*,10.00,Fellmann Roman **,2
o,Bieri Christoph ***,***,8.50,Fellmann Roman **,3
+,Odermatt Adrian (2001) *,*,10.00,Fellmann Roman **,4
