result,name,level,points,placed_fighter,fight_round
+,Imhof Andi ***,***,9.75,Stucki Christian ***,1
+,Zenger Niklaus ***,***,10.00,Stucki Christian ***,2
+,Mathys Simon *,*,10.00,Stucki Christian ***,3
+,Schuler Christian ***,***,10.00,Stucki Christian ***,4
+,Schenkel Remo *,*,10.00,Stucki Christian ***,5
+,Siegenthaler Matthias ***,***,10.00,Stucki Christian ***,6
-,Gnägi Florian ***,***,8.75,Siegenthaler Matthias ***,1
+,Schmid Reto **,**,10.00,Siegenthaler Matthias ***,2
+,Kämpf Marcel *,*,10.00,Siegenthaler Matthias ***,3
+,Stalder Remo ***,***,10.00,Siegenthaler Matthias ***,4
+,Zenger Niklaus ***,***,9.75,Siegenthaler Matthias ***,5
o,Stucki Christian ***,***,8.75,Siegenthaler Matthias ***,6
-,Kämpf Bernhard ***,***,8.75,Bieri Christoph ***,1
-,Lengacher Jonas **,**,8.75,Bieri Christoph ***,2
+,Leuenberger Michael 2 **,**,10.00,Bieri Christoph ***,3
+,Schenkel Adrian **,**,9.75,Bieri Christoph ***,4
+,Wickli Beat **,**,10.00,Bieri Christoph ***,5
+,Reust Markus *,*,10.00,Bieri Christoph ***,6
-,Lauper Hansruedi ***,***,8.75,Luginbühl Hanspeter **,1
+,Renfer Lukas *,*,9.75,Luginbühl Hanspeter **,2
+,Rhyner Michael **,**,10.00,Luginbühl Hanspeter **,3
-,Zwyssig Raphael ***,***,8.75,Luginbühl Hanspeter **,4
+,Zimmermann Matthias *,*,9.75,Luginbühl Hanspeter **,5
+,Schlüchter Colin (1997) *,*,9.75,Luginbühl Hanspeter **,6
+,Käser Remo **,**,10.00,Stalder Remo ***,1
o,Sempach Thomas ***,***,8.50,Stalder Remo ***,2
+,Steﬀen Gustav *,*,9.75,Stalder Remo ***,3
o,Siegenthaler Matthias ***,***,8.50,Stalder Remo ***,4
+,Bremgartner Marcel *,*,10.00,Stalder Remo ***,5
+,Michel Jonas *,*,9.75,Stalder Remo ***,6
+,Schenk Patrick **,**,9.75,Röthlisberger Simon *,1
o,Kämpf Bernhard ***,***,8.50,Röthlisberger Simon *,2
+,Kestenholz Christian,Christian,10.00,Röthlisberger Simon *,3
o,Wickli Beat **,**,8.50,Röthlisberger Simon *,4
+,Dumelin David *,*,9.75,Röthlisberger Simon *,5
+,Schenkel Remo *,*,9.75,Röthlisberger Simon *,6
o,Wyss Kilian **,**,8.50,Roth Dominik *,1
+,Kobel Lorenz,Lorenz,10.00,Roth Dominik *,2
+,Gobeli Patrick (1998) *,*,10.00,Roth Dominik *,3
-,Imhof Andi ***,***,8.75,Roth Dominik *,4
+,Waber Lorenz *,*,10.00,Roth Dominik *,5
-,Kämpf Bernhard ***,***,9.00,Roth Dominik *,6
-,Luginbühl Hanspeter **,**,8.75,Lauper Hansruedi ***,1
+,Heiniger Michael *,*,10.00,Lauper Hansruedi ***,2
+,Scheuner Michael *,*,9.75,Lauper Hansruedi ***,3
-,Glarner Matthias ***,***,8.75,Lauper Hansruedi ***,4
-,Aeschbacher Matthias **,**,8.75,Lauper Hansruedi ***,5
+,Stämpﬂi Lorenz,Lorenz,10.00,Lauper Hansruedi ***,6
-,Graber Bruno **,**,8.75,von Büren Stephan *,1
+,Heeb Thierry,Thierry,9.75,von Büren Stephan *,2
+,Wittwer Jan (1997) *,*,9.75,von Büren Stephan *,3
-,Schmid Reto **,**,8.75,von Büren Stephan *,4
o,Wüthrich Niklaus **,**,8.75,von Büren Stephan *,5
+,Kobel Lorenz,Lorenz,10.00,von Büren Stephan *,6
