result,name,level,points,placed_fighter,fight_round
+,Bieri Christoph ***,***,9.75,Hersche Martin ***,1
+,Klausner Yanick **,**,9.75,Hersche Martin ***,2
+,Strebel Joel **,**,10.00,Hersche Martin ***,3
+,Gisler Bruno ***,***,9.75,Hersche Martin ***,4
+,Thürig Mario ***,***,9.75,Hersche Martin ***,5
+,Aeschbacher Matthias **,**,10.00,Hersche Martin ***,6
-,Wicki Joel **,**,9.00,Gisler Bruno ***,1
+,Steinmann Yves *,*,10.00,Gisler Bruno ***,2
+,Nussbaumer Gabriel,Gabriel,10.00,Gisler Bruno ***,3
o,Hersche Martin ***,***,8.50,Gisler Bruno ***,4
+,Mangold Michael *,*,10.00,Gisler Bruno ***,5
+,Henzer Andreas **,**,10.00,Gisler Bruno ***,6
o,Aeschbacher Matthias **,**,8.50,Alpiger Nick ***,1
+,Odermatt Adrian (2001) *,*,10.00,Alpiger Nick ***,2
+,Schmutz Simon (2000),(2000),10.00,Alpiger Nick ***,3
+,Schurtenberger Sven ***,***,10.00,Alpiger Nick ***,4
o,Wicki Joel **,**,8.75,Alpiger Nick ***,5
+,Schmutz Adrian *,*,10.00,Alpiger Nick ***,6
+,Stegmüller Klemens *,*,10.00,Hügli Kaj *,1
-,Hauri Urs **,**,8.75,Hügli Kaj *,2
+,Erb Roger **,**,10.00,Hügli Kaj *,3
+,Grossmann Andreas,Andreas,9.75,Hügli Kaj *,4
o,Roschi Ruedi **,**,8.50,Hügli Kaj *,5
+,Bieli Andreas,Andreas,10.00,Hügli Kaj *,6
+,Lisser Daniel *,*,10.00,Mangold Michael *,1
+,Stegmüller Klemens *,*,10.00,Mangold Michael *,2
o,Aeschbacher Matthias **,**,8.50,Mangold Michael *,3
+,Kropf Marcel **,**,10.00,Mangold Michael *,4
o,Gisler Bruno ***,***,8.50,Mangold Michael *,5
+,Büttler Gian (2000),(2000),10.00,Mangold Michael *,6
+,Thürig Mario ***,***,9.75,Kuster Marcel ***,1
-,Schmid David ***,***,8.75,Kuster Marcel ***,2
+,Jusuﬁ Azret,Azret,9.75,Kuster Marcel ***,3
o,Widmer Tobias **,**,8.50,Kuster Marcel ***,4
+,Klausner Yanick **,**,10.00,Kuster Marcel ***,5
+,Bieri Florian (2001),(2001),10.00,Kuster Marcel ***,6
+,Schillig Willi **,**,9.75,Strebel Joel **,1
+,Brügger Cyrill,Cyrill,9.75,Strebel Joel **,2
o,Hersche Martin ***,***,8.50,Strebel Joel **,3
+,Nussbaumer Gabriel,Gabriel,10.00,Strebel Joel **,4
o,Erb Roger **,**,8.50,Strebel Joel **,5
+,Ris Jörn,Jörn,10.00,Strebel Joel **,6
-,Gisler Bruno ***,***,9.00,Wicki Joel **,1
+,Döbeli Lukas (2000) *,*,9.75,Wicki Joel **,2
+,Studer Remo,Remo,10.00,Wicki Joel **,3
+,Bieri Christoph ***,***,9.75,Wicki Joel **,4
+,Alpiger Nick ***,***,9.75,Wicki Joel **,5
+,Döbeli Andreas *,*,10.00,Wicki Joel **,6
-,Schaﬀner Samuel **,**,9.00,Erb Roger **,1
+,Kramer Lario **,**,9.75,Erb Roger **,2
o,Hügli Kaj *,*,8.75,Erb Roger **,3
+,Jusuﬁ Azret,Azret,10.00,Erb Roger **,4
+,Strebel Joel **,**,10.00,Erb Roger **,5
+,Schär Simon *,*,10.00,Erb Roger **,6
-,Borcard Johann **,**,8.75,Thoenen Henryc **,1
+,Schär Simon *,*,10.00,Thoenen Henryc **,2
+,Reimann Marco,Marco,9.75,Thoenen Henryc **,3
+,Steinmann Yves *,*,10.00,Thoenen Henryc **,4
o,Aeschbacher Matthias **,**,8.75,Thoenen Henryc **,5
+,Winiger Fabian **,**,9.75,Thoenen Henryc **,6
+,Brun Samuel (1999) **,**,9.75,Döbeli Lukas (2000) *,1
o,Wicki Joel **,**,8.50,Döbeli Lukas (2000) *,2
+,Bruder Adrian,Adrian,9.75,Döbeli Lukas (2000) *,3
+,Schaﬀner Samuel **,**,10.00,Döbeli Lukas (2000) *,4
-,Borcard Johann **,**,9.00,Döbeli Lukas (2000) *,5
+,Stegmüller Klemens *,*,10.00,Döbeli Lukas (2000) *,6
+,Anderegg David *,*,10.00,Kropf Marcel **,1
o,Roschi Ruedi **,**,8.50,Kropf Marcel **,2
+,Huber Pascal,Pascal,10.00,Kropf Marcel **,3
o,Mangold Michael *,*,8.50,Kropf Marcel **,4
+,Schwenkfelder Lukas,Lukas,10.00,Kropf Marcel **,5
+,Schmid Samuel **,**,10.00,Kropf Marcel **,6
o,Hersche Martin ***,***,8.50,Bieri Christoph ***,1
+,Gerber Andrj (2000) *,*,10.00,Bieri Christoph ***,2
+,Büttler Gian (2000),(2000),10.00,Bieri Christoph ***,3
o,Wicki Joel **,**,8.50,Bieri Christoph ***,4
+,Brun Samuel (1999) **,**,9.75,Bieri Christoph ***,5
+,Lang Martin **,**,10.00,Bieri Christoph ***,6
+,Schmutz Adrian *,*,9.75,Klausner Yanick **,1
o,Hersche Martin ***,***,8.50,Klausner Yanick **,2
