result,name,level,points,placed_fighter,fight_round
+,Gapany Benjamin **,**,10.00,Aeschbacher Matthias **,1
-,Bösch Daniel ***,***,8.75,Aeschbacher Matthias **,2
+,Brodard Augustin **,**,10.00,Aeschbacher Matthias **,3
+,Dumelin David **,**,10.00,Aeschbacher Matthias **,4
+,Zenger Niklaus ***,***,10.00,Aeschbacher Matthias **,5
+,Anderegg Simon ***,***,10.00,Aeschbacher Matthias **,6
+,Duplan Steve **,**,10.00,Staudenmann Fabian **,1
-,Burkhalter Stefan ***,***,8.75,Staudenmann Fabian **,2
+,Lerch Jimmy *,*,10.00,Staudenmann Fabian **,3
-,Roth Martin **,**,9.00,Staudenmann Fabian **,4
+,Koch Thomas *,*,9.75,Staudenmann Fabian **,5
+,Rychen Roger ***,***,9.75,Staudenmann Fabian **,6
+,Roch Vincent **,**,9.75,Orlik Curdin **,1
+,Koch Reto *,*,9.75,Orlik Curdin **,2
+,Sempach Thomas ***,***,9.75,Orlik Curdin **,3
-,Graber Willy ***,***,9.00,Orlik Curdin **,4
+,Rolli Martin **,**,10.00,Orlik Curdin **,5
-,Gnägi Florian ***,***,8.75,Orlik Curdin **,6
o,Bösch Daniel ***,***,8.50,Kämpf Bernhard ***,1
+,Gottofrey Luc *,*,10.00,Kämpf Bernhard ***,2
+,Matthey Mickaël **,**,9.75,Kämpf Bernhard ***,3
+,Ramseier Fritz **,**,10.00,Kämpf Bernhard ***,4
+,Weyermann Florian *,*,10.00,Kämpf Bernhard ***,5
o,Lengacher Jonas **,**,8.75,Kämpf Bernhard ***,6
+,Rhyner Michael **,**,9.75,Zenger Niklaus ***,1
+,Wey Nicola *,*,9.75,Zenger Niklaus ***,2
o,Graber Willy ***,***,8.75,Zenger Niklaus ***,3
+,Haenni Stéphane **,**,10.00,Zenger Niklaus ***,4
o,Aeschbacher Matthias **,**,8.50,Zenger Niklaus ***,5
+,Good Marco *,*,10.00,Zenger Niklaus ***,6
-,Schneider Domenic ***,***,8.75,Wenger Kilian ***,1
+,Gottofrey Marc **,**,9.75,Wenger Kilian ***,2
-,Good Marco *,*,9.00,Wenger Kilian ***,3
+,Piemontesi Pascal **,**,10.00,Wenger Kilian ***,4
+,Geisser Lars **,**,10.00,Wenger Kilian ***,5
-,Roth Dominik **,**,9.00,Wenger Kilian ***,6
+,Haenni Stéphane **,**,9.75,Rolli Martin **,1
o,Kuster Marcel ***,***,8.50,Rolli Martin **,2
+,Duplan Steve **,**,9.75,Rolli Martin **,3
+,Ducrest Etienne *,*,10.00,Rolli Martin **,4
o,Orlik Curdin **,**,8.50,Rolli Martin **,5
+,Schneider Domenic ***,***,9.75,Rolli Martin **,6
o,von Weissenﬂuh Kilian **,**,8.75,Dändliker Shane **,1
+,Ducry Antoine **,**,9.75,Dändliker Shane **,2
o,Gobeli Patrick **,**,8.50,Dändliker Shane **,3
-,Gottofrey Marc **,**,9.00,Dändliker Shane **,4
+,Lerch Jimmy *,*,10.00,Dändliker Shane **,5
+,Habegger Heinz **,**,9.75,Dändliker Shane **,6
o,Gottofrey Marc **,**,8.50,Roth Martin **,1
+,Crettaz Olivier *,*,10.00,Roth Martin **,2
+,Steﬀen Valentin *,*,9.75,Roth Martin **,3
-,Staudenmann Fabian **,**,9.00,Roth Martin **,4
+,Schwander Severin **,**,9.75,Roth Martin **,5
o,Käser Remo ***,***,8.50,Roth Martin **,6
+,Dumelin David **,**,10.00,Lengacher Jonas **,1
+,Borcard Clovis *,*,10.00,Lengacher Jonas **,2
o,Bösch Daniel ***,***,8.50,Lengacher Jonas **,3
+,Lerch Jimmy *,*,10.00,Lengacher Jonas **,4
+,Graber Willy ***,***,10.00,Lengacher Jonas **,5
+,Kämpf Bernhard ***,***,9.75,Lengacher Jonas **,6
o,Rychen Roger ***,***,8.75,Käser Remo ***,1
+,Wittenwiler Roman *,*,9.75,Käser Remo ***,2
+,Zimmermann Mario *,*,10.00,Käser Remo ***,3
+,Roch Vincent **,**,10.00,Käser Remo ***,4
o,Anderegg Simon ***,***,8.75,Käser Remo ***,5
+,Roth Martin **,**,10.00,Käser Remo ***,6
-,Burkhalter Stefan ***,***,8.75,Gobeli Patrick **,1
+,Haenni Stéphane **,**,10.00,Gobeli Patrick **,2
+,Dändliker Shane **,**,9.75,Gobeli Patrick **,3
+,Schneider Domenic ***,***,9.75,Gobeli Patrick **,4
-,Gerber Christian **,**,8.75,Gobeli Patrick **,5
+,Gäumann Stefan *,*,10.00,Gobeli Patrick **,6
+,Kämpf Bernhard ***,***,9.75,Bösch Daniel ***,1
-,Aeschbacher Matthias **,**,8.75,Bösch Daniel ***,2
+,Lengacher Jonas **,**,9.75,Bösch Daniel ***,3
-,von Weissenﬂuh Kilian **,**,8.75,Bösch Daniel ***,4
+,Habegger Heinz **,**,10.00,Bösch Daniel ***,5
+,Gerber Christian **,**,9.75,Bösch Daniel ***,6
+,Colò Kilian **,**,10.00,Weyermann Florian *,1
+,Guisolan Marc **,**,10.00,Weyermann Florian *,2
o,Rychen Roger ***,***,8.50,Weyermann Florian *,3
+,Koch Thomas *,*,10.00,Weyermann Florian *,4
o,Kämpf Bernhard ***,***,8.50,Weyermann Florian *,5
+,Roch Vincent **,**,9.75,Weyermann Florian *,6
-,Piemontesi Pascal **,**,9.00,Roth Dominik **,1
+,Grossenbacher Simon (2002) *,*,10.00,Roth Dominik **,2
+,Koch Reto *,*,9.75,Roth Dominik **,3
-,Kramer Lario **,**,8.75,Roth Dominik **,4
+,Matthey Mickaël **,**,10.00,Roth Dominik **,5
-,Wenger Kilian ***,***,9.00,Roth Dominik **,6
-,Borcard Johann **,**,8.75,Luginbühl Hanspeter **,1
+,Colò Kilian **,**,10.00,Luginbühl Hanspeter **,2
+,Gottofrey Luc *,*,10.00,Luginbühl Hanspeter **,3
-,Rychen Roger ***,***,8.75,Luginbühl Hanspeter **,4
-,Koch Reto *,*,8.75,Luginbühl Hanspeter **,5
+,Schlegel Werner (2002) *,*,10.00,Luginbühl Hanspeter **,6
-,Ducry Antoine **,**,8.75,Kämpf Alexander **,1
+,Dubey Gaël *,*,9.75,Kämpf Alexander **,2
-,Geisser Lars **,**,8.75,Kämpf Alexander **,3
+,Balimann Sandro (2001) *,*,9.75,Kämpf Alexander **,4
o,Schneider Domenic ***,***,8.50,Kämpf Alexander **,5
+,Riedo Fredy *,*,10.00,Kämpf Alexander **,6
+,Minder Florian **,**,10.00,Ramseier Fritz **,1
+,Balimann Sandro (2001) *,*,10.00,Ramseier Fritz **,2
o,von Weissenﬂuh Kilian **,**,8.50,Ramseier Fritz **,3
o,Kämpf Bernhard ***,***,8.50,Ramseier Fritz **,4
+,Wittenwiler Roman *,*,9.75,Ramseier Fritz **,5
-,Burkhalter Stefan ***,***,8.75,Ramseier Fritz **,6
©,2021 Eidgenössischer Schwingerverba,Schwingerverba,nd,Ramseier Fritz **,7
+,Krähenbühl Tobias ***,***,9.75,Anderegg Simon ***,1
+,Schlegel Werner (2002) *,*,10.00,Anderegg Simon ***,2
+,Koch Thomas *,*,9.75,Anderegg Simon ***,3
+,Gäumann Stefan *,*,10.00,Anderegg Simon ***,4
+,Käser Remo ***,***,9.75,Anderegg Simon ***,5
o,Aeschbacher Matthias **,**,8.75,Anderegg Simon ***,6
+,Dändliker Shane **,**,9.75,von Weissenﬂuh Kilian **,1
+,Lerch Jimmy *,*,10.00,von Weissenﬂuh Kilian **,2
+,Ramseier Fritz **,**,9.75,von Weissenﬂuh Kilian **,3
-,Bösch Daniel ***,***,8.75,von Weissenﬂuh Kilian **,4
-,Wiget Michael *,*,8.75,von Weissenﬂuh Kilian **,5
+,von Büren Stephan **,**,10.00,von Weissenﬂuh Kilian **,6
+,Ammann Rico *,*,10.00,Graber Willy ***,1
+,Collaud Romain (2002) *,*,10.00,Graber Willy ***,2
+,Zenger Niklaus ***,***,9.75,Graber Willy ***,3
-,Orlik Curdin **,**,8.75,Graber Willy ***,4
o,Lengacher Jonas **,**,8.50,Graber Willy ***,5
+,Bernold Christian **,**,10.00,Graber Willy ***,6
o,Schlegel Werner (2002) *,*,8.50,Wiget Michael *,1
+,Mollet Ivan *,*,9.75,Wiget Michael *,2
+,Kuster Marcel ***,***,9.75,Wiget Michael *,3
+,Wittenwiler Roman *,*,10.00,Wiget Michael *,4
-,von Weissenﬂuh Kilian **,**,8.75,Wiget Michael *,5
+,Krähenbühl Tobias ***,***,10.00,Wiget Michael *,6
+,Kuster Marcel ***,***,9.75,Sempach Thomas ***,1
+,Ducrest Etienne *,*,10.00,Sempach Thomas ***,2
o,Orlik Curdin **,**,8.50,Sempach Thomas ***,3
-,Bernold Christian **,**,8.75,Sempach Thomas ***,4
+,Dumelin David **,**,9.75,Sempach Thomas ***,5
+,Gapany Benjamin **,**,9.75,Sempach Thomas ***,6
-,Gnägi Florian ***,***,8.75,Kramer Lario **,1
+,Moser Michael **,**,10.00,Kramer Lario **,2
+,von Büren Stephan **,**,10.00,Kramer Lario **,3
-,Roth Dominik **,**,9.00,Kramer Lario **,4
-,Gäumann Stefan *,*,9.00,Kramer Lario **,5
+,Zangger Dominik *,*,9.75,Kramer Lario **,6
-,Kramer Lario **,**,8.75,Gnägi Florian ***,1
o,Koch Thomas *,*,8.50,Gnägi Florian ***,2
+,Hayoz Quentin *,*,10.00,Gnägi Florian ***,3
+,Minder Florian **,**,10.00,Gnägi Florian ***,4
+,Brodard Augustin **,**,10.00,Gnägi Florian ***,5
-,Orlik Curdin **,**,8.75,Gnägi Florian ***,6
+,Geisser Lars **,**,9.75,Gerber Christian **,1
-,Rychen Roger ***,***,8.75,Gerber Christian **,2
+,Riedo Fredy *,*,10.00,Gerber Christian **,3
+,Wey Nicola *,*,9.75,Gerber Christian **,4
-,Gobeli Patrick **,**,8.75,Gerber Christian **,5
o,Bösch Daniel ***,***,8.50,Gerber Christian **,6
+,Kramer Dorian *,*,9.75,Gäumann Stefan *,1
+,Piemontesi Pascal **,**,10.00,Gäumann Stefan *,2
+,Collaud Romain (2002) *,*,9.75,Gäumann Stefan *,3
o,Anderegg Simon ***,***,8.50,Gäumann Stefan *,4
-,Kramer Lario **,**,9.00,Gäumann Stefan *,5
o,Gobeli Patrick **,**,8.50,Gäumann Stefan *,6
,20.08.2021 19:02,19:02,Seite 1/,Gäumann Stefan *,7
+,Schwander Severin **,**,9.75,Ducrest Etienne *,1
o,Sempach Thomas ***,***,8.50,Ducrest Etienne *,2
-,Dubey Gaël *,*,9.00,Ducrest Etienne *,3
o,Rolli Martin **,**,8.50,Ducrest Etienne *,4
+,Duplan Steve **,**,10.00,Ducrest Etienne *,5
+,Steﬀen Konrad *,*,9.75,Ducrest Etienne *,6
-,Matthey Mickaël **,**,9.00,Good Marco *,1
+,Habegger Heinz **,**,10.00,Good Marco *,2
-,Wenger Kilian ***,***,8.75,Good Marco *,3
-,Zangger Dominik *,*,9.00,Good Marco *,4
+,Ramseier Thomas *,*,10.00,Good Marco *,5
o,Zenger Niklaus ***,***,8.75,Good Marco *,6
+,Crettaz Olivier *,*,10.00,Wey Nicola *,1
o,Zenger Niklaus ***,***,8.50,Wey Nicola *,2
+,Borcard Clovis *,*,10.00,Wey Nicola *,3
o,Gerber Christian **,**,8.50,Wey Nicola *,4
o,von Büren Stephan **,**,8.50,Wey Nicola *,5
+,Schwander Severin **,**,9.75,Wey Nicola *,6
o,Lengacher Jonas **,**,8.50,Dumelin David **,1
+,Parvex Yannick *,*,10.00,Dumelin David **,2
+,Leuenberger Michael *,*,10.00,Dumelin David **,3
o,Aeschbacher Matthias **,**,8.50,Dumelin David **,4
o,Sempach Thomas ***,***,8.50,Dumelin David **,5
+,Borcard Johann **,**,9.75,Dumelin David **,6
o,Sempach Thomas ***,***,8.50,Kuster Marcel ***,1
+,Rolli Martin **,**,9.75,Kuster Marcel ***,2
o,Wiget Michael *,*,8.50,Kuster Marcel ***,3
+,Ramseier Thomas *,*,9.75,Kuster Marcel ***,4
o,Zangger Dominik *,*,8.50,Kuster Marcel ***,5
+,Matthey Mickaël **,**,10.00,Kuster Marcel ***,6
-,Brodard Augustin **,**,8.75,Ramseier Thomas *,1
-,Rapin Florent *,*,8.75,Ramseier Thomas *,2
+,Cotting Florian *,*,10.00,Ramseier Thomas *,3
o,Kuster Marcel ***,***,8.50,Ramseier Thomas *,4
+,Borcard Clovis *,*,10.00,Ramseier Thomas *,5
o,Good Marco *,*,8.75,Ramseier Thomas *,6
o,Ducry Antoine **,**,0.00,Ramseier Thomas *,7
o,Moser Michael **,**,8.50,Bernold Christian **,1
-,Hayoz Quentin *,*,9.00,Bernold Christian **,2
+,Buchs Carlo *,*,10.00,Bernold Christian **,3
-,Sempach Thomas ***,***,8.75,Bernold Christian **,4
+,Minder Florian **,**,10.00,Bernold Christian **,5
o,Graber Willy ***,***,8.50,Bernold Christian **,6
+,Hayoz Quentin *,*,9.75,Studer Stefan **,1
-,Schneider Domenic ***,***,8.75,Studer Stefan **,2
-,Minder Florian **,**,9.00,Studer Stefan **,3
o,Brodard Augustin **,**,8.50,Studer Stefan **,4
o,Mollet Ivan *,*,8.50,Studer Stefan **,5
+,Lerch Jimmy *,*,10.00,Studer Stefan **,6
o,Anderegg Simon ***,***,8.50,Krähenbühl Tobias ***,1
+,Leuenberger Michael *,*,10.00,Krähenbühl Tobias ***,2
o,Schwander Severin **,**,8.50,Krähenbühl Tobias ***,3
+,von Büren Stephan **,**,10.00,Krähenbühl Tobias ***,4
+,Borcard Johann **,**,10.00,Krähenbühl Tobias ***,5
o,Wiget Michael *,*,8.50,Krähenbühl Tobias ***,6
o,Aeschbacher Matthias **,**,8.50,Gapany Benjamin **,1
+,Burger Matthieu (2001) *,*,9.75,Gapany Benjamin **,2
+,Steﬀen Konrad *,*,9.75,Gapany Benjamin **,3
-,Schwander Severin **,**,8.75,Gapany Benjamin **,4
+,Leuenberger Michael *,*,10.00,Gapany Benjamin **,5
o,Sempach Thomas ***,***,8.50,Gapany Benjamin **,6
o,Orlik Curdin **,**,8.50,Roch Vincent **,1
+,Rossy Yannick *,*,10.00,Roch Vincent **,2
+,Borcard Clovis *,*,10.00,Roch Vincent **,3
o,Käser Remo ***,***,8.50,Roch Vincent **,4
+,Burger Matthieu (2001) *,*,9.75,Roch Vincent **,5
o,Weyermann Florian *,*,8.50,Roch Vincent **,6
+,Grossenbacher Simon (2002) *,*,9.75,Burger Matthieu (2001) *,1
o,Gapany Benjamin **,**,8.50,Burger Matthieu (2001) *,2
-,Gottofrey Marc **,**,8.75,Burger Matthieu (2001) *,3
+,Riedo Fredy *,*,9.75,Burger Matthieu (2001) *,4
o,Roch Vincent **,**,8.50,Burger Matthieu (2001) *,5
+,Balimann Sandro (2001) *,*,9.75,Burger Matthieu (2001) *,6
-,Gobeli Patrick **,**,8.75,Burkhalter Stefan ***,1
-,Staudenmann Fabian **,**,8.75,Burkhalter Stefan ***,2
-,Habegger Heinz **,**,8.75,Burkhalter Stefan ***,3
+,Steﬀen Valentin *,*,10.00,Burkhalter Stefan ***,4
+,Ducry Antoine **,**,10.00,Burkhalter Stefan ***,5
-,Ramseier Fritz **,**,8.75,Burkhalter Stefan ***,6
+,Mollet Ivan *,*,9.75,Koch Reto *,1
o,Orlik Curdin **,**,8.50,Koch Reto *,2
o,Roth Dominik **,**,8.75,Koch Reto *,3
+,Duplan Steve **,**,10.00,Koch Reto *,4
-,Luginbühl Hanspeter **,**,8.75,Koch Reto *,5
-,Gottofrey Marc **,**,9.00,Koch Reto *,6
+,Wiget Michael *,*,10.00,Schlegel Werner (2002) *,1
o,Anderegg Simon ***,***,8.50,Schlegel Werner (2002) *,2
-,Zangger Dominik *,*,9.00,Schlegel Werner (2002) *,3
o,Borcard Johann **,**,8.75,Schlegel Werner (2002) *,4
+,Collaud Romain (2002) *,*,10.00,Schlegel Werner (2002) *,5
o,Luginbühl Hanspeter **,**,8.50,Schlegel Werner (2002) *,6
-,Wenger Kilian ***,***,8.75,Schneider Domenic ***,1
-,Studer Stefan **,**,9.00,Schneider Domenic ***,2
+,Rapin Florent *,*,9.75,Schneider Domenic ***,3
o,Gobeli Patrick **,**,8.75,Schneider Domenic ***,4
+,Kämpf Alexander **,**,9.75,Schneider Domenic ***,5
o,Rolli Martin **,**,8.50,Schneider Domenic ***,6
©,2021 Eidgenössischer Schwingerverba,Schwingerverba,nd,Schneider Domenic ***,7
-,Balimann Sandro (2001) *,*,9.00,Zangger Dominik *,1
+,Buchs Carlo *,*,10.00,Zangger Dominik *,2
-,Schlegel Werner (2002) *,*,9.00,Zangger Dominik *,3
-,Good Marco *,*,9.00,Zangger Dominik *,4
+,Kuster Marcel ***,***,10.00,Zangger Dominik *,5
o,Kramer Lario **,**,8.50,Zangger Dominik *,6
-,Ramseier Thomas *,*,8.75,Brodard Augustin **,1
+,Cotting Florian *,*,10.00,Brodard Augustin **,2
o,Aeschbacher Matthias **,**,8.50,Brodard Augustin **,3
+,Studer Stefan **,**,9.75,Brodard Augustin **,4
o,Gnägi Florian ***,***,8.50,Brodard Augustin **,5
+,Koch Thomas *,*,9.75,Brodard Augustin **,6
+,Loup Alexandre *,*,10.00,Leuenberger Michael *,1
o,Krähenbühl Tobias ***,***,8.50,Leuenberger Michael *,2
o,Dumelin David **,**,8.50,Leuenberger Michael *,3
+,Zimmermann Mario *,*,9.75,Leuenberger Michael *,4
o,Gapany Benjamin **,**,8.50,Leuenberger Michael *,5
+,Mollet Ivan *,*,10.00,Leuenberger Michael *,6
+,Emonet Fabien **,**,9.75,von Büren Stephan **,1
+,Rhyner Michael **,**,10.00,von Büren Stephan **,2
o,Kramer Lario **,**,8.50,von Büren Stephan **,3
o,Krähenbühl Tobias ***,***,8.50,von Büren Stephan **,4
+,Wey Nicola *,*,9.75,von Büren Stephan **,5
o,von Weissenﬂuh Kilian **,**,8.50,von Büren Stephan **,6
+,Roth Martin **,**,9.75,Gottofrey Marc **,1
o,Wenger Kilian ***,***,8.50,Gottofrey Marc **,2
-,Burger Matthieu (2001) *,*,8.75,Gottofrey Marc **,3
-,Dändliker Shane **,**,9.00,Gottofrey Marc **,4
+,Ammann Rico *,*,9.75,Gottofrey Marc **,5
