result,name,level,points,placed_fighter,fight_round
+,Alpiger Nick ***,***,9.75,Giger Samuel ***,1
+,Räbmatter Patrick ***,***,10.00,Giger Samuel ***,2
+,Wicki Joel ***,***,10.00,Giger Samuel ***,3
+,Ledermann Michael **,**,10.00,Giger Samuel ***,4
+,Kropf Marcel **,**,10.00,Giger Samuel ***,5
+,Odermatt Adrian **,**,10.00,Giger Samuel ***,6
-,Kindlimann Fabian ***,***,8.75,Odermatt Adrian **,1
+,Bearda Samuel **,**,9.75,Odermatt Adrian **,2
+,Hermann Lukas,Lukas,10.00,Odermatt Adrian **,3
+,Schneider Domenic ***,***,10.00,Odermatt Adrian **,4
+,Schmid Samuel **,**,10.00,Odermatt Adrian **,5
o,Giger Samuel ***,***,8.75,Odermatt Adrian **,6
+,Imobersteg Matthias **,**,10.00,Erb Roger **,1
o,Schneider Domenic ***,***,8.50,Erb Roger **,2
+,Kirchmeier Christof,Christof,10.00,Erb Roger **,3
o,Berger Lorenz **,**,8.50,Erb Roger **,4
+,Bieli Andreas,Andreas,10.00,Erb Roger **,5
+,Jehle Aaron (2005),(2005),10.00,Erb Roger **,6
-,Ledermann Michael **,**,9.00,Döbeli Andreas ***,1
+,Kohler Adrian *,*,10.00,Döbeli Andreas ***,2
o,Schneider Domenic ***,***,8.50,Döbeli Andreas ***,3
+,Gerber Andrj *,*,9.75,Döbeli Andreas ***,4
+,Stoll Simon **,**,9.75,Döbeli Andreas ***,5
+,Bearda Samuel **,**,9.75,Döbeli Andreas ***,6
o,Wicki Joel ***,***,8.50,Schmid David ***,1
+,Lüscher Sinisha (2006) *,*,10.00,Schmid David ***,2
-,Bader Fabian **,**,8.75,Schmid David ***,3
+,Räber Lukas *,*,10.00,Schmid David ***,4
+,Stegmüller Klemens *,*,9.75,Schmid David ***,5
+,Studer Remo *,*,9.75,Schmid David ***,6
o,Giger Samuel ***,***,8.50,Alpiger Nick ***,1
+,Studer Remo *,*,10.00,Alpiger Nick ***,2
+,Fankhauser Marco **,**,9.75,Alpiger Nick ***,3
+,Hermann Oliver **,**,10.00,Alpiger Nick ***,4
o,Wicki Joel ***,***,8.50,Alpiger Nick ***,5
+,Döbeli Lukas **,**,10.00,Alpiger Nick ***,6
o,Bearda Samuel **,**,8.50,Voggensperger Lars *,1
+,Burren Dominik,Dominik,10.00,Voggensperger Lars *,2
o,Ledermann Michael **,**,8.75,Voggensperger Lars *,3
+,Steger Robert,Robert,10.00,Voggensperger Lars *,4
+,Kohler Adrian *,*,9.75,Voggensperger Lars *,5
+,Fankhauser Marco **,**,9.75,Voggensperger Lars *,6
-,Fankhauser Marco **,**,8.75,Widmer Tobias **,1
+,Imobersteg Matthias **,**,10.00,Widmer Tobias **,2
+,Hasler Luis,Luis,10.00,Widmer Tobias **,3
-,Gobeli Patrick **,**,8.75,Widmer Tobias **,4
+,Nussbaumer Gabriel,Gabriel,10.00,Widmer Tobias **,5
o,Berger Lorenz **,**,8.75,Widmer Tobias **,6
+,Gerber Manuel *,*,10.00,Vieira Tiago **,1
-,Kindlimann Fabian ***,***,8.75,Vieira Tiago **,2
-,Schwegler Dominik,Dominik,8.75,Vieira Tiago **,3
